municipal,district,name_population,Year,all,finnish_sami,other,swedish,5874358,5878088,5911249,5934892,5934906,5952975,5958354,5961860,5961890,5961894,5968821,5975374,5978639,5980222,5980260,name_district,non_official_lang_percentage,time_to_fastest_cbd,id
91,491,Yliskylä,2018,12626.0,10362.0,1522.0,742.0,57,46,40,48,50,29,9,41,21,19,24,26,33,47,29,Yliskylä,0.12054490733407255,9,091491
91,491,Yliskylä,2019,12925.0,10568.0,1636.0,721.0,57,46,40,48,50,29,9,41,21,19,24,26,33,47,29,Yliskylä,0.12657640232108316,9,091491
91,491,Yliskylä,2020,13326.0,10802.0,1774.0,750.0,57,46,40,48,50,29,9,41,21,19,24,26,33,47,29,Yliskylä,0.13312321776977337,9,091491
91,492,Jollas,2013,3100.0,2696.0,184.0,220.0,61,57,50,54,59,36,16,53,30,28,33,34,42,60,38,Jollas,0.05935483870967742,16,091492
91,492,Jollas,2014,3103.0,2674.0,211.0,218.0,61,57,50,54,59,36,16,53,30,28,33,34,42,60,38,Jollas,0.06799871092491137,16,091492
91,492,Jollas,2015,3072.0,2655.0,212.0,205.0,69,51,49,53,51,37,15,55,26,24,28,30,38,55,34,Jollas,0.06901041666666667,15,091492
91,492,Jollas,2016,3093.0,2641.0,273.0,179.0,69,51,49,53,51,37,15,55,26,24,28,30,38,55,34,Jollas,0.08826382153249272,15,091492
91,492,Jollas,2017,3096.0,2604.0,309.0,183.0,69,51,49,53,51,37,15,55,26,24,28,30,38,55,34,Jollas,0.0998062015503876,15,091492
91,492,Jollas,2018,3101.0,2589.0,322.0,190.0,68,55,48,58,64,37,17,49,29,27,32,34,42,55,37,Jollas,0.1038374717832957,17,091492
91,492,Jollas,2019,3098.0,2554.0,348.0,196.0,68,55,48,58,64,37,17,49,29,27,32,34,42,55,37,Jollas,0.11233053582956747,17,091492
91,492,Jollas,2020,3022.0,2503.0,334.0,185.0,68,55,48,58,64,37,17,49,29,27,32,34,42,55,37,Jollas,0.11052283256121774,17,091492
91,493,Tullisaari,2016,622.0,524.0,71.0,27.0,68,55,48,58,64,37,17,49,29,27,32,34,42,55,37,Jollas,0.11414790996784566,17,091493
91,493,Tullisaari,2017,788.0,664.0,90.0,34.0,68,55,48,58,64,37,17,49,29,27,32,34,42,55,37,Jollas,0.11421319796954314,17,091493
91,493,Tullisaari,2018,1202.0,974.0,175.0,53.0,63,45,45,47,48,28,11,43,23,21,26,29,36,49,30,Tullisaari,0.14559068219633944,11,091493
91,493,Tullisaari,2019,1454.0,1200.0,195.0,59.0,63,45,45,47,48,28,11,43,23,21,26,29,36,49,30,Tullisaari,0.13411279229711143,11,091493
91,493,Tullisaari,2020,1454.0,1176.0,220.0,58.0,63,45,45,47,48,28,11,43,23,21,26,29,36,49,30,Tullisaari,0.15130674002751032,11,091493
91,494,Kruunuvuorenranta,2013,363.0,305.0,12.0,46.0,64,60,51,55,62,39,19,56,33,31,36,38,45,63,41,Kruunuvuorenranta,0.03305785123966942,19,091494
91,494,Kruunuvuorenranta,2014,367.0,307.0,17.0,43.0,64,60,51,55,62,39,19,56,33,31,36,38,45,63,41,Kruunuvuorenranta,0.04632152588555858,19,091494
91,494,Kruunuvuorenranta,2015,372.0,311.0,22.0,39.0,70,59,50,54,52,38,19,56,32,30,34,37,44,61,40,Kruunuvuorenranta,0.05913978494623656,19,091494
91,494,Kruunuvuorenranta,2016,378.0,319.0,20.0,39.0,70,59,50,54,52,38,19,56,32,30,34,37,44,61,40,Kruunuvuorenranta,0.05291005291005291,19,091494
91,494,Kruunuvuorenranta,2017,397.0,327.0,23.0,47.0,70,59,50,54,52,38,19,56,32,30,34,37,44,61,40,Kruunuvuorenranta,0.05793450881612091,19,091494
91,494,Kruunuvuorenranta,2018,1034.0,898.0,74.0,62.0,66,53,50,56,56,36,16,47,27,25,30,32,40,53,35,Kruunuvuorenranta,0.07156673114119923,16,091494
91,494,Kruunuvuorenranta,2019,1117.0,955.0,90.0,72.0,66,53,50,56,56,36,16,47,27,25,30,32,40,53,35,Kruunuvuorenranta,0.08057296329453895,16,091494
91,494,Kruunuvuorenranta,2020,1836.0,1522.0,211.0,103.0,66,53,50,56,56,36,16,47,27,25,30,32,40,53,35,Kruunuvuorenranta,0.11492374727668846,16,091494
91,495,Hevossalmi,2013,1684.0,1421.0,153.0,110.0,60,54,48,50,54,35,15,50,27,25,30,31,38,56,35,Hevossalmi,0.09085510688836104,15,091495
91,495,Hevossalmi,2014,1674.0,1393.0,169.0,112.0,60,54,48,50,54,35,15,50,27,25,30,31,38,56,35,Hevossalmi,0.1009557945041816,15,091495
91,495,Hevossalmi,2015,1664.0,1389.0,171.0,104.0,68,51,47,52,50,36,14,55,25,23,27,30,37,55,33,Hevossalmi,0.10276442307692307,14,091495
91,495,Hevossalmi,2016,1631.0,1360.0,168.0,103.0,68,51,47,52,50,36,14,55,25,23,27,30,37,55,33,Hevossalmi,0.10300429184549356,14,091495
91,495,Hevossalmi,2017,1662.0,1375.0,178.0,109.0,68,51,47,52,50,36,14,55,25,23,27,30,37,55,33,Hevossalmi,0.10709987966305656,14,091495
91,495,Hevossalmi,2018,1607.0,1328.0,176.0,103.0,64,55,47,57,58,37,16,48,28,26,31,34,41,55,36,Hevossalmi,0.10952084629744867,16,091495
91,495,Hevossalmi,2019,1443.0,1196.0,142.0,105.0,64,55,47,57,58,37,16,48,28,26,31,34,41,55,36,Hevossalmi,0.0984060984060984,16,091495
91,495,Hevossalmi,2020,1455.0,1221.0,141.0,93.0,64,55,47,57,58,37,16,48,28,26,31,34,41,55,36,Hevossalmi,0.09690721649484536,16,091495
91,510,Santahamina,2013,450.0,435.0,6.0,9.0,62,60,50,54,56,38,18,62,32,30,35,37,44,62,40,Santahamina,0.013333333333333334,18,091510
91,510,Santahamina,2014,431.0,416.0,6.0,9.0,62,60,50,54,56,38,18,62,32,30,35,37,44,62,40,Santahamina,0.013921113689095127,18,091510
91,510,Santahamina,2015,423.0,411.0,7.0,5.0,73,59,50,54,62,39,18,63,32,30,34,37,44,62,40,Santahamina,0.016548463356973995,18,091510
91,510,Santahamina,2016,408.0,397.0,5.0,6.0,73,59,50,54,62,39,18,63,32,30,34,37,44,62,40,Santahamina,0.012254901960784314,18,091510
91,510,Santahamina,2017,394.0,382.0,4.0,8.0,73,59,50,54,62,39,18,63,32,30,34,37,44,62,40,Santahamina,0.01015228426395939,18,091510
91,510,Santahamina,2018,386.0,369.0,6.0,11.0,69,58,50,60,61,40,20,51,31,29,34,37,44,58,40,Santahamina,0.015544041450777202,20,091510
91,510,Santahamina,2019,370.0,355.0,5.0,10.0,69,58,50,60,61,40,20,51,31,29,34,37,44,58,40,Santahamina,0.013513513513513514,20,091510
91,510,Santahamina,2020,358.0,344.0,5.0,9.0,69,58,50,60,61,40,20,51,31,29,34,37,44,58,40,Santahamina,0.013966480446927373,20,091510
91,520,Suomenlinna,2013,783.0,738.0,21.0,24.0,71,68,59,62,65,51,48,62,41,43,38,35,31,65,43,Suomenlinna,0.02681992337164751,31,091520
91,520,Suomenlinna,2014,782.0,728.0,23.0,31.0,71,68,59,62,65,51,48,62,41,43,38,35,31,65,43,Suomenlinna,0.029411764705882353,31,091520
91,520,Suomenlinna,2015,790.0,743.0,19.0,28.0,81,65,56,62,60,48,48,63,41,43,40,35,31,65,43,Suomenlinna,0.024050632911392405,31,091520
91,520,Suomenlinna,2016,750.0,710.0,14.0,26.0,81,65,56,62,60,48,48,63,41,43,40,35,31,65,43,Suomenlinna,0.018666666666666668,31,091520
91,520,Suomenlinna,2017,739.0,697.0,16.0,26.0,81,65,56,62,60,48,48,63,41,43,40,35,31,65,43,Suomenlinna,0.02165087956698241,31,091520
91,520,Suomenlinna,2018,704.0,661.0,17.0,26.0,81,61,56,61,69,50,36,54,41,43,40,35,31,63,43,Suomenlinna,0.024147727272727272,31,091520
91,520,Suomenlinna,2019,744.0,691.0,23.0,30.0,81,61,56,61,69,50,36,54,41,43,40,35,31,63,43,Suomenlinna,0.030913978494623656,31,091520
91,520,Suomenlinna,2020,718.0,664.0,24.0,30.0,81,61,56,61,69,50,36,54,41,43,40,35,31,63,43,Suomenlinna,0.033426183844011144,31,091520
91,541,Keski-Vuosaari,2013,13608.0,10783.0,1917.0,908.0,43,48,29,45,54,31,15,44,21,19,24,25,32,49,29,Keski-Vuosaari,0.14087301587301587,15,091541
91,541,Keski-Vuosaari,2014,13595.0,10681.0,2034.0,880.0,43,48,29,45,54,31,15,44,21,19,24,25,32,49,29,Keski-Vuosaari,0.14961382861346084,15,091541
91,541,Keski-Vuosaari,2015,13917.0,10783.0,2260.0,874.0,47,37,26,45,50,36,15,45,21,19,23,25,32,51,29,Keski-Vuosaari,0.162391319968384,15,091541
91,541,Keski-Vuosaari,2016,13949.0,10708.0,2379.0,862.0,47,37,26,45,50,36,15,45,21,19,23,25,32,51,29,Keski-Vuosaari,0.17054986020503263,15,091541
91,541,Keski-Vuosaari,2017,13897.0,10617.0,2431.0,849.0,47,37,26,45,50,36,15,45,21,19,23,25,32,51,29,Keski-Vuosaari,0.17492984097287184,15,091541
91,541,Keski-Vuosaari,2018,13946.0,10532.0,2595.0,819.0,45,36,26,50,49,33,15,41,21,19,24,26,33,46,28,Keski-Vuosaari,0.18607486017496055,15,091541
91,541,Keski-Vuosaari,2019,14015.0,10472.0,2746.0,797.0,45,36,26,50,49,33,15,41,21,19,24,26,33,46,28,Keski-Vuosaari,0.19593292900463788,15,091541
91,541,Keski-Vuosaari,2020,14078.0,10372.0,2907.0,799.0,45,36,26,50,49,33,15,41,21,19,24,26,33,46,28,Keski-Vuosaari,0.2064923994885637,15,091541
91,544,Meri-Rastila,2013,5277.0,3470.0,1627.0,180.0,50,47,32,44,54,31,15,43,20,18,23,24,32,49,28,Meri-Rastila,0.30831912071252604,15,091544
91,544,Meri-Rastila,2014,5258.0,3374.0,1718.0,166.0,50,47,32,44,54,31,15,43,20,18,23,24,32,49,28,Meri-Rastila,0.3267402054012933,15,091544
91,544,Meri-Rastila,2015,5251.0,3304.0,1771.0,176.0,56,47,34,44,50,36,15,44,20,18,22,24,32,50,28,Meri-Rastila,0.3372690916015997,15,091544
91,544,Meri-Rastila,2016,5327.0,3305.0,1851.0,171.0,56,47,34,44,50,36,15,44,20,18,22,24,32,50,28,Meri-Rastila,0.34747512671297165,15,091544
91,544,Meri-Rastila,2017,5414.0,3258.0,1984.0,172.0,56,47,34,44,50,36,15,44,20,18,22,24,32,50,28,Meri-Rastila,0.36645733284078313,15,091544
91,544,Meri-Rastila,2018,5389.0,3192.0,2031.0,166.0,55,44,33,52,50,34,16,41,21,19,24,26,34,47,28,Meri-Rastila,0.37687882724067545,16,091544
91,544,Meri-Rastila,2019,5440.0,3168.0,2114.0,158.0,55,44,33,52,50,34,16,41,21,19,24,26,34,47,28,Meri-Rastila,0.3886029411764706,16,091544
91,544,Meri-Rastila,2020,5252.0,3032.0,2062.0,158.0,55,44,33,52,50,34,16,41,21,19,24,26,34,47,28,Meri-Rastila,0.3926123381568926,16,091544
91,545,Kallahti,2013,6887.0,4629.0,2034.0,224.0,50,48,38,45,54,31,15,44,21,19,24,25,32,49,29,Kallahti,0.29533904457673876,15,091545
91,545,Kallahti,2014,6919.0,4579.0,2124.0,216.0,50,48,38,45,54,31,15,44,21,19,24,25,32,49,29,Kallahti,0.3069807775690129,15,091545
91,545,Kallahti,2015,6897.0,4402.0,2281.0,214.0,52,42,31,45,50,36,15,45,21,19,23,25,32,51,29,Kallahti,0.3307235029723068,15,091545
91,545,Kallahti,2016,6854.0,4293.0,2349.0,212.0,52,42,31,45,50,36,15,45,21,19,23,25,32,51,29,Kallahti,0.34271957980741174,15,091545
91,545,Kallahti,2017,6853.0,4103.0,2538.0,212.0,52,42,31,45,50,36,15,45,21,19,23,25,32,51,29,Kallahti,0.3703487523712243,15,091545
91,545,Kallahti,2018,6841.0,4034.0,2594.0,213.0,50,41,31,52,49,33,15,41,21,19,24,26,33,46,28,Kallahti,0.37918432977634847,15,091545
91,545,Kallahti,2019,6833.0,3911.0,2718.0,204.0,50,41,31,52,49,33,15,41,21,19,24,26,33,46,28,Kallahti,0.3977755012439631,15,091545
91,545,Kallahti,2020,6758.0,3855.0,2704.0,199.0,50,41,31,52,49,33,15,41,21,19,24,26,33,46,28,Kallahti,0.4001183782184078,15,091545
91,546,Aurinkolahti,2013,6869.0,5612.0,963.0,294.0,50,48,38,45,54,31,15,44,21,19,24,25,32,49,29,Aurinkolahti,0.14019507934197117,15,091546
91,546,Aurinkolahti,2014,7170.0,5785.0,1105.0,280.0,50,48,38,45,54,31,15,44,21,19,24,25,32,49,29,Aurinkolahti,0.15411436541143655,15,091546
91,546,Aurinkolahti,2015,7437.0,5941.0,1192.0,304.0,52,42,31,45,50,36,15,45,21,19,23,25,32,51,29,Aurinkolahti,0.16027968266774237,15,091546
91,546,Aurinkolahti,2016,7695.0,6041.0,1342.0,312.0,52,42,31,45,50,36,15,45,21,19,23,25,32,51,29,Aurinkolahti,0.17439896036387265,15,091546
91,546,Aurinkolahti,2017,7841.0,6086.0,1443.0,312.0,52,42,31,45,50,36,15,45,21,19,23,25,32,51,29,Aurinkolahti,0.18403264889682439,15,091546
91,546,Aurinkolahti,2018,8033.0,6153.0,1562.0,318.0,50,41,31,52,49,33,15,41,21,19,24,26,33,46,28,Aurinkolahti,0.19444790240258933,15,091546
91,546,Aurinkolahti,2019,8035.0,6070.0,1633.0,332.0,50,41,31,52,49,33,15,41,21,19,24,26,33,46,28,Aurinkolahti,0.20323584318606097,15,091546
91,546,Aurinkolahti,2020,8051.0,6010.0,1709.0,332.0,50,41,31,52,49,33,15,41,21,19,24,26,33,46,28,Aurinkolahti,0.21227176748230034,15,091546
91,547,Rastila,2013,4165.0,3276.0,609.0,280.0,48,46,31,42,52,29,13,42,19,17,21,23,30,47,26,Rastila,0.146218487394958,13,091547
91,547,Rastila,2014,4162.0,3267.0,617.0,278.0,48,46,31,42,52,29,13,42,19,17,21,23,30,47,26,Rastila,0.14824603555982702,13,091547
91,547,Rastila,2015,4332.0,3346.0,710.0,276.0,51,40,29,43,48,34,13,43,19,17,21,23,30,49,26,Rastila,0.16389658356417358,13,091547
91,547,Rastila,2016,4323.0,3330.0,706.0,287.0,51,40,29,43,48,34,13,43,19,17,21,23,30,49,26,Rastila,0.16331251445755263,13,091547
91,547,Rastila,2017,4642.0,3510.0,840.0,292.0,51,40,29,43,48,34,13,43,19,17,21,23,30,49,26,Rastila,0.1809564842740198,13,091547
91,547,Rastila,2018,4745.0,3523.0,921.0,301.0,49,39,30,51,48,32,14,39,20,18,23,25,32,45,27,Rastila,0.19409905163329821,14,091547
91,547,Rastila,2019,4694.0,3427.0,973.0,294.0,49,39,30,51,48,32,14,39,20,18,23,25,32,45,27,Rastila,0.20728589688964635,14,091547
91,547,Rastila,2020,4814.0,3487.0,1054.0,273.0,49,39,30,51,48,32,14,39,20,18,23,25,32,45,27,Rastila,0.21894474449522228,14,091547
91,548,Niinisaari,2013,19.0,18.0,1.0,0.0,55,60,42,56,61,43,27,62,33,31,36,37,44,62,41,Niinisaari,0.05263157894736842,27,091548
91,550,Östersundom,2013,538.0,392.0,28.0,118.0,51,35,34,57,55,36,20,58,29,29,34,35,43,60,39,Östersundom,0.05204460966542751,20,091550
91,550,Östersundom,2014,529.0,387.0,25.0,117.0,51,35,34,57,55,36,20,58,29,29,34,35,43,60,39,Östersundom,0.04725897920604915,20,091550
91,550,Östersundom,2015,533.0,386.0,40.0,107.0,34,36,33,61,52,46,24,53,29,27,31,33,41,57,37,Östersundom,0.075046904315197,24,091550
91,550,Östersundom,2016,530.0,378.0,42.0,110.0,34,36,33,61,52,46,24,53,29,27,31,33,41,57,37,Östersundom,0.07924528301886792,24,091550
91,550,Östersundom,2017,523.0,377.0,41.0,105.0,34,36,33,61,52,46,24,53,29,27,31,33,41,57,37,Östersundom,0.07839388145315487,24,091550
91,550,Östersundom,2018,497.0,360.0,41.0,96.0,34,32,35,51,52,45,27,52,32,30,35,37,45,57,39,Östersundom,0.08249496981891348,27,091550
91,550,Östersundom,2019,471.0,340.0,38.0,93.0,34,32,35,51,52,45,27,52,32,30,35,37,45,57,39,Östersundom,0.08067940552016985,27,091550
91,550,Östersundom,2020,451.0,326.0,33.0,92.0,34,32,35,51,52,45,27,52,32,30,35,37,45,57,39,Östersundom,0.07317073170731707,27,091550
91,580,Karhusaari,2013,406.0,297.0,14.0,95.0,61,56,42,63,59,45,30,64,36,34,39,40,47,65,44,Karhusaari,0.034482758620689655,30,091580
91,580,Karhusaari,2014,420.0,300.0,16.0,104.0,61,56,42,63,59,45,30,64,36,34,39,40,47,65,44,Karhusaari,0.0380952380952381,30,091580
91,580,Karhusaari,2015,428.0,299.0,21.0,108.0,52,53,37,62,60,52,30,64,36,34,38,40,47,65,44,Karhusaari,0.04906542056074766,30,091580
91,580,Karhusaari,2016,442.0,297.0,49.0,96.0,52,53,37,62,60,52,30,64,36,34,38,40,47,65,44,Karhusaari,0.11085972850678733,30,091580
91,580,Karhusaari,2017,418.0,289.0,35.0,94.0,52,53,37,62,60,52,30,64,36,34,38,40,47,65,44,Karhusaari,0.08373205741626795,30,091580
91,580,Karhusaari,2018,412.0,295.0,32.0,85.0,55,48,38,60,61,52,33,59,39,37,42,44,51,66,47,Karhusaari,0.07766990291262135,33,091580
91,580,Karhusaari,2019,405.0,295.0,35.0,75.0,55,48,38,60,61,52,33,59,39,37,42,44,51,66,47,Karhusaari,0.08641975308641975,33,091580
91,580,Karhusaari,2020,394.0,284.0,36.0,74.0,55,48,38,60,61,52,33,59,39,37,42,44,51,66,47,Karhusaari,0.09137055837563451,33,091580
91,591,Landbo,2013,841.0,680.0,19.0,142.0,51,33,45,64,67,47,33,68,38,36,41,43,50,69,46,Landbo,0.022592152199762187,33,091591
91,591,Landbo,2014,840.0,688.0,19.0,133.0,51,33,45,64,67,47,33,68,38,36,41,43,50,69,46,Landbo,0.02261904761904762,33,091591
91,591,Landbo,2015,817.0,664.0,20.0,133.0,31,33,41,67,64,52,33,68,38,36,40,43,50,69,46,Landbo,0.02447980416156671,31,091591
91,591,Landbo,2016,795.0,636.0,25.0,134.0,31,33,41,67,64,52,33,68,38,36,40,43,50,69,46,Landbo,0.031446540880503145,31,091591
91,591,Landbo,2017,788.0,631.0,29.0,128.0,31,33,41,67,64,52,33,68,38,36,40,43,50,69,46,Landbo,0.03680203045685279,31,091591
91,591,Landbo,2018,767.0,607.0,32.0,128.0,31,29,40,64,65,50,32,57,37,35,40,43,50,63,45,Landbo,0.041720990873533245,29,091591
91,591,Landbo,2019,733.0,582.0,35.0,116.0,31,29,40,64,65,50,32,57,37,35,40,43,50,63,45,Landbo,0.047748976807639835,29,091591
91,591,Landbo,2020,737.0,586.0,38.0,113.0,31,29,40,64,65,50,32,57,37,35,40,43,50,63,45,Landbo,0.051560379918588875,29,091591
91,592,Puroniitty,2013,182.0,145.0,4.0,33.0,77,76,58,76,78,59,45,85,53,58,62,62,69,84,67,Puroniitty,0.02197802197802198,45,091592
91,592,Puroniitty,2014,179.0,142.0,5.0,32.0,77,76,58,76,78,59,45,85,53,58,62,62,69,84,67,Puroniitty,0.027932960893854747,45,091592
91,592,Puroniitty,2015,183.0,146.0,7.0,30.0,88,73,60,76,78,64,50,80,55,53,57,60,67,84,63,Puroniitty,0.03825136612021858,50,091592
91,592,Puroniitty,2016,187.0,144.0,13.0,30.0,88,73,60,76,78,64,50,80,55,53,57,60,67,84,63,Puroniitty,0.06951871657754011,50,091592
91,592,Puroniitty,2017,187.0,144.0,13.0,30.0,88,73,60,76,78,64,50,80,55,53,57,60,67,84,63,Puroniitty,0.06951871657754011,50,091592
91,592,Puroniitty,2018,174.0,135.0,9.0,30.0,66,64,62,76,77,72,54,79,59,58,62,65,72,85,67,Puroniitty,0.05172413793103448,54,091592
91,592,Puroniitty,2019,169.0,127.0,12.0,30.0,66,64,62,76,77,72,54,79,59,58,62,65,72,85,67,Puroniitty,0.07100591715976332,54,091592
91,592,Puroniitty,2020,162.0,124.0,11.0,27.0,66,64,62,76,77,72,54,79,59,58,62,65,72,85,67,Puroniitty,0.06790123456790123,54,091592
92,10,Linnainen,2013,813.0,777.0,19.0,17.0,40,48,47,16,20,35,50,26,45,51,46,37,45,37,47,Linnainen,0.023370233702337023,16,092-10
92,10,Linnainen,2014,795.0,756.0,22.0,17.0,40,48,47,16,20,35,50,26,45,51,46,37,45,37,47,Linnainen,0.027672955974842768,16,092-10
92,10,Linnainen,2015,791.0,747.0,26.0,18.0,42,48,41,16,24,31,52,27,49,51,48,40,48,41,47,Linnainen,0.03286978508217446,16,092-10
92,10,Linnainen,2016,786.0,744.0,24.0,18.0,42,48,41,16,24,31,52,27,49,51,48,40,48,41,47,Linnainen,0.030534351145038167,16,092-10
92,10,Linnainen,2017,776.0,739.0,22.0,15.0,42,48,41,16,24,31,52,27,49,51,48,40,48,41,47,Linnainen,0.028350515463917526,16,092-10
92,10,Linnainen,2018,771.0,728.0,28.0,15.0,45,47,45,17,21,35,57,31,50,52,48,39,48,41,45,Linnainen,0.03631647211413749,17,092-10
92,10,Linnainen,2019,748.0,701.0,31.0,16.0,45,47,45,17,21,35,57,31,50,52,48,39,48,41,45,Linnainen,0.04144385026737968,17,092-10
92,10,Linnainen,2020,751.0,696.0,37.0,18.0,45,47,45,17,21,35,57,31,50,52,48,39,48,41,45,Linnainen,0.0492676431424767,17,092-10
92,20,Askisto,2013,1796.0,1608.0,143.0,45.0,34,42,46,33,22,34,50,48,45,51,49,39,48,53,49,Askisto,0.07962138084632517,22,092-20
92,20,Askisto,2014,1783.0,1588.0,155.0,40.0,34,42,46,33,22,34,50,48,45,51,49,39,48,53,49,Askisto,0.08693213684800898,22,092-20
92,20,Askisto,2015,1789.0,1602.0,149.0,38.0,45,51,49,38,25,38,54,48,51,53,50,40,49,57,53,Askisto,0.08328675237562884,25,092-20
92,20,Askisto,2016,1838.0,1648.0,146.0,44.0,45,51,49,38,25,38,54,48,51,53,50,40,49,57,53,Askisto,0.0794341675734494,25,092-20
92,20,Askisto,2017,1833.0,1639.0,155.0,39.0,45,51,49,38,25,38,54,48,51,53,50,40,49,57,53,Askisto,0.0845608292416803,25,092-20
92,20,Askisto,2018,1817.0,1619.0,160.0,38.0,42,50,48,34,22,36,57,49,52,53,51,40,48,63,47,Askisto,0.08805723720418272,22,092-20
92,20,Askisto,2019,1791.0,1580.0,178.0,33.0,42,50,48,34,22,36,57,49,52,53,51,40,48,63,47,Askisto,0.0993858179787828,22,092-20
92,20,Askisto,2020,1791.0,1512.0,244.0,35.0,42,50,48,34,22,36,57,49,52,53,51,40,48,63,47,Askisto,0.13623673925181462,22,092-20
92,30,Vestra,2013,378.0,321.0,13.0,44.0,41,55,62,60,52,58,70,61,66,63,61,58,64,80,63,Vestra,0.03439153439153439,41,092-30
92,30,Vestra,2014,367.0,311.0,15.0,41.0,41,55,62,60,52,58,70,61,66,63,61,58,64,80,63,Vestra,0.04087193460490463,41,092-30
92,30,Vestra,2015,354.0,308.0,12.0,34.0,47,56,61,50,52,52,67,66,59,65,62,51,56,73,60,Vestra,0.03389830508474576,47,092-30
92,30,Vestra,2016,353.0,304.0,17.0,32.0,47,56,61,50,52,52,67,66,59,65,62,51,56,73,60,Vestra,0.04815864022662889,47,092-30
92,30,Vestra,2017,349.0,300.0,18.0,31.0,47,56,61,50,52,52,67,66,59,65,62,51,56,73,60,Vestra,0.05157593123209169,47,092-30
92,30,Vestra,2018,343.0,296.0,16.0,31.0,48,55,59,53,50,52,67,64,61,62,60,50,56,75,56,Vestra,0.04664723032069971,48,092-30
92,30,Vestra,2019,341.0,294.0,15.0,32.0,48,55,59,53,50,52,67,64,61,62,60,50,56,75,56,Vestra,0.04398826979472141,48,092-30
92,30,Vestra,2020,343.0,296.0,18.0,29.0,48,55,59,53,50,52,67,64,61,62,60,50,56,75,56,Vestra,0.052478134110787174,48,092-30
92,40,Ylästö,2013,4799.0,4345.0,213.0,241.0,10,18,28,30,36,32,45,45,33,44,36,34,43,60,45,Ylästö,0.04438424671806626,10,092-40
92,40,Ylästö,2014,4759.0,4311.0,220.0,228.0,10,18,28,30,36,32,45,45,33,44,36,34,43,60,45,Ylästö,0.04622819920151292,10,092-40
92,40,Ylästö,2015,4753.0,4280.0,240.0,233.0,9,25,31,35,37,32,44,50,33,40,36,36,45,60,46,Ylästö,0.05049442457395329,9,092-40
92,40,Ylästö,2016,4777.0,4285.0,254.0,238.0,9,25,31,35,37,32,44,50,33,40,36,36,45,60,46,Ylästö,0.05317144651454888,9,092-40
92,40,Ylästö,2017,4915.0,4390.0,286.0,239.0,9,25,31,35,37,32,44,50,33,40,36,36,45,60,46,Ylästö,0.058189216683621564,9,092-40
92,40,Ylästö,2018,4948.0,4396.0,325.0,227.0,7,24,29,35,34,30,44,48,32,39,35,36,45,63,44,Ylästö,0.06568310428455942,7,092-40
92,40,Ylästö,2019,5106.0,4525.0,347.0,234.0,7,24,29,35,34,30,44,48,32,39,35,36,45,63,44,Ylästö,0.06795926361143752,7,092-40
92,40,Ylästö,2020,5117.0,4542.0,343.0,232.0,7,24,29,35,34,30,44,48,32,39,35,36,45,63,44,Ylästö,0.06703146374829001,7,092-40
92,50,Tammisto,2013,3392.0,2983.0,317.0,92.0,7,19,13,18,32,22,33,39,22,29,25,31,37,48,36,Tammisto,0.09345518867924528,7,092-50
92,50,Tammisto,2014,3456.0,3019.0,351.0,86.0,7,19,13,18,32,22,33,39,22,29,25,31,37,48,36,Tammisto,0.1015625,7,092-50
92,50,Tammisto,2015,3458.0,3027.0,348.0,83.0,8,18,14,17,31,24,34,38,23,32,27,33,39,42,37,Tammisto,0.1006362058993638,8,092-50
92,50,Tammisto,2016,3469.0,2997.0,396.0,76.0,8,18,14,17,31,24,34,38,23,32,27,33,39,42,37,Tammisto,0.11415393485154224,8,092-50
92,50,Tammisto,2017,3453.0,2964.0,414.0,75.0,8,18,14,17,31,24,34,38,23,32,27,33,39,42,37,Tammisto,0.11989574283231973,8,092-50
92,50,Tammisto,2018,3474.0,2988.0,410.0,76.0,7,19,12,34,31,21,35,43,24,31,27,34,40,57,37,Tammisto,0.1180195739781232,7,092-50
92,50,Tammisto,2019,3440.0,2950.0,420.0,70.0,7,19,12,34,31,21,35,43,24,31,27,34,40,57,37,Tammisto,0.12209302325581395,7,092-50
92,50,Tammisto,2020,3446.0,2968.0,405.0,73.0,7,19,12,34,31,21,35,43,24,31,27,34,40,57,37,Tammisto,0.1175275681950087,7,092-50
92,60,Hiekkaharju,2013,4930.0,4467.0,324.0,139.0,18,8,13,33,36,23,42,49,37,40,37,29,36,57,39,Hiekkaharju,0.06572008113590264,8,092-60
92,60,Hiekkaharju,2014,5001.0,4528.0,334.0,139.0,18,8,13,33,36,23,42,49,37,40,37,29,36,57,39,Hiekkaharju,0.06678664267146571,8,092-60
92,60,Hiekkaharju,2015,5071.0,4580.0,350.0,141.0,22,6,12,32,33,22,42,51,37,41,37,30,36,59,39,Hiekkaharju,0.06901991717609939,6,092-60
92,60,Hiekkaharju,2016,5008.0,4490.0,383.0,135.0,22,6,12,32,33,22,42,51,37,41,37,30,36,59,39,Hiekkaharju,0.0764776357827476,6,092-60
92,60,Hiekkaharju,2017,5345.0,4708.0,495.0,142.0,22,6,12,32,33,22,42,51,37,41,37,30,36,59,39,Hiekkaharju,0.09260991580916744,6,092-60
92,60,Hiekkaharju,2018,5348.0,4669.0,538.0,141.0,24,5,12,36,36,23,46,48,39,42,39,28,35,58,37,Hiekkaharju,0.1005983545250561,5,092-60
92,60,Hiekkaharju,2019,5381.0,4668.0,567.0,146.0,24,5,12,36,36,23,46,48,39,42,39,28,35,58,37,Hiekkaharju,0.10537074893142538,5,092-60
