from_id;to_id;walk_t;walk_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d
5861295;5975374;295;20624;75;60;19629;73;56;19629;35;19827;31;19827
5861296;5975374;273;19080;61;53;19094;58;49;19094;26;18103;23;18103
5861297;5975374;270;18910;56;51;18971;55;47;18971;27;18128;24;18128
5861298;5975374;263;18410;52;45;18776;52;45;18776;25;17836;22;17836
5861299;5975374;255;17880;42;39;18308;42;39;18308;28;18322;26;18360
5861300;5975374;258;18039;48;43;18611;48;43;18611;30;18355;27;18393
5861301;5975374;263;18424;54;49;19038;54;49;19038;29;18722;26;18760
5861302;5975374;259;18139;54;48;19868;55;50;19108;29;18985;26;19022
5861303;5975374;259;18143;56;48;19872;58;53;19295;31;18830;27;18830
5861304;5975374;260;18171;61;52;20312;70;55;20312;30;18864;26;18864
5861305;5975374;259;18156;61;53;20349;70;56;20349;33;19201;29;19201
5861306;5975374;259;18118;80;69;29087;79;56;23377;43;20260;40;20297
5861307;5975374;260;18171;74;65;28761;77;53;23152;38;19574;35;19574
5861308;5975374;258;18043;70;63;28633;74;51;23024;29;19169;26;19169
5861309;5975374;261;18278;72;63;28512;77;55;23259;30;19411;27;19411
5861310;5975374;287;20096;100;95;25945;98;85;20673;31;19704;28;19704
5861311;5975374;283;19826;98;91;25674;96;81;20403;30;19842;27;19842
5861312;5975374;282;19770;98;92;22358;95;80;20348;33;20320;29;20320
5861313;5975374;278;19478;92;86;19618;91;76;20054;32;20422;28;20422
5861314;5975374;271;18944;85;79;19085;82;68;19521;32;20648;28;20648
5861315;5975374;268;18760;81;76;18900;80;66;19337;32;20929;29;20929
5861316;5975374;266;18622;80;74;18762;79;64;19198;33;21268;29;21268
5861317;5975374;267;18703;80;75;18844;80;65;19280;33;21697;29;23316
5861318;5975374;271;18975;85;79;19116;84;69;19552;36;22158;32;23777
5861319;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5861320;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5861321;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5861322;5975374;257;18004;61;56;18003;61;57;17784;33;21284;29;22019
5861323;5975374;254;17811;55;51;24346;55;51;24346;32;21067;29;21803
5861324;5975374;259;18149;52;46;24009;52;46;24009;33;21238;29;21238
5861325;5975374;254;17782;48;44;23879;48;44;23879;33;20905;29;20905
5861326;5975374;260;18170;46;43;23776;46;43;23776;33;20817;29;20817
5861327;5975374;262;18314;60;55;24626;60;55;24626;35;20744;31;20744
5861328;5975374;263;18406;62;56;24718;62;54;24348;33;21620;30;21620
5861329;5975374;277;19422;75;67;19762;82;69;20470;31;21126;27;21126
5861330;5975374;266;18588;62;52;19388;66;54;18621;32;21213;28;21213
5861331;5975374;259;18099;56;44;18158;62;46;17670;32;20972;28;20972
5861332;5975374;258;18047;46;40;17841;57;37;17622;29;20320;26;20320
5861333;5975374;258;18094;56;45;18783;58;46;17676;31;20602;27;20640
5861334;5975374;262;18362;52;47;18896;55;47;18607;31;20703;28;20741
5861335;5975374;266;18591;50;39;19178;51;41;19178;32;20823;28;20861
5861336;5975374;271;18945;47;37;18857;49;40;18857;32;21249;29;21287
5861337;5975374;270;18925;48;38;18925;49;41;18925;36;21718;32;21737
5861338;5975374;270;18866;51;42;19262;53;45;19262;35;22298;31;22336
5861339;5975374;267;18659;50;41;18626;50;41;18967;35;22337;31;22375
5861340;5975374;268;18741;50;40;18665;49;37;18665;36;22486;31;22524
5861341;5975374;269;18799;48;39;18573;48;36;18573;38;22773;33;22811
5861342;5975374;271;18954;48;39;18738;48;35;18738;39;23154;34;23192
5861343;5975374;270;18903;48;40;17950;48;41;17950;41;23615;35;23653
5861344;5975374;271;18954;48;40;18001;48;40;18001;52;25655;47;26158
5861345;5975374;273;19117;50;43;18164;49;43;18164;44;25212;40;25205
5861346;5975374;275;19273;52;45;18320;51;45;18320;41;24426;37;24419
5861347;5975374;279;19535;53;48;22282;53;49;22282;35;23989;31;23982
5861348;5975374;284;19853;48;44;20173;49;40;21839;34;23712;30;23706
5861349;5975374;286;20048;49;44;19855;52;46;19855;34;23517;30;23510
5861350;5975374;290;20328;48;42;19677;52;44;19677;34;23217;30;23211
5861351;5975374;295;20617;50;44;19869;56;46;19869;33;22908;29;22901
5861352;5975374;294;20592;57;47;20063;59;49;20063;32;22637;28;22630
5861353;5975374;296;20687;60;50;19332;63;52;19332;34;22920;30;22913
5861354;5975374;312;21861;61;48;20594;64;47;20594;42;25516;36;25509
5861355;5975374;310;21666;58;45;20399;59;44;20399;41;23410;36;23403
5861356;5975374;305;21379;57;40;20056;57;39;20056;30;22541;27;22534
5861357;5975374;304;21309;57;40;20063;61;39;20063;33;22994;29;22988
5861358;5975374;309;21608;59;44;20362;65;43;20362;41;23448;37;23441
5861359;5975374;316;22118;63;48;20477;69;55;21210;37;24494;32;24487
5861360;5975374;315;22019;63;48;21362;69;56;22035;38;23826;33;23819
5861361;5975374;318;22231;67;51;21558;71;59;22231;42;24541;37;24534
5861362;5975374;323;22624;75;55;20982;78;66;24271;44;24364;39;24358
5861363;5975374;329;23028;80;61;21386;83;62;21605;50;26237;44;26230
5861364;5975374;329;23059;80;61;21418;83;62;21637;50;26286;45;26279
5861365;5975374;332;23273;85;64;21631;87;65;21850;52;26305;46;26299
5861366;5975374;351;24547;89;69;23568;85;69;23788;55;27368;50;27361
5861367;5975374;345;24149;91;71;23699;88;71;23918;58;26746;54;26739
5861368;5975374;343;24028;92;73;23831;92;73;24050;59;26785;54;26778
5863090;5975374;487;34110;104;93;35091;113;90;35091;70;39179;63;39148
5863091;5975374;489;34229;106;95;35210;113;92;35210;68;39052;61;39020
5863092;5975374;507;35517;119;102;35273;128;112;36628;64;38327;57;38295
5863093;5975374;492;34410;118;87;34166;131;97;37579;55;34852;48;34820
5863094;5975374;489;34226;108;84;33982;131;94;37395;61;37828;54;37796
5863095;5975374;484;33880;101;79;33637;119;89;37050;58;37458;52;37426
5863096;5975374;484;33864;101;79;33621;119;89;37034;60;37666;54;37634
5863097;5975374;485;33938;101;80;33694;125;90;37107;58;37008;51;36976
5863098;5975374;456;31893;94;71;31783;113;77;35579;57;36145;50;36113
5863099;5975374;455;31823;85;63;31248;107;70;35044;55;35583;49;35551
5863100;5975374;449;31438;94;79;31445;119;86;35242;59;35720;52;35688
5863101;5975374;450;31468;94;80;31476;119;87;35272;60;35291;54;35259
5863102;5975374;449;31462;94;80;31470;119;87;35266;63;35424;57;35392
5863103;5975374;446;31238;101;80;32080;125;90;35493;66;35608;59;35576
5863104;5975374;446;31253;108;84;32387;131;94;35800;66;35012;60;34980
5863105;5975374;450;31491;113;87;32625;131;98;36038;67;35140;61;35108
5863106;5975374;440;30767;120;93;33006;131;103;36419;67;35137;61;35105
5863107;5975374;437;30615;120;93;31941;131;103;35354;63;34204;57;34172
5863108;5975374;439;30722;120;94;32048;131;105;35461;68;39132;61;35845
5863109;5975374;-1;-1;-1;-1;-1;-1;-1;-1;67;39060;60;35774
5863110;5975374;-1;-1;-1;-1;-1;-1;-1;-1;65;38934;58;35647
5863111;5975374;444;31064;141;123;32616;161;129;36030;64;38580;57;35293
5863112;5975374;441;30865;141;120;32418;161;126;35831;64;38646;57;35359
5863113;5975374;449;31431;149;128;32983;161;134;36396;58;35538;52;35507
5863114;5975374;449;31443;149;128;32996;161;134;36409;57;35798;51;35766
5863115;5975374;446;31210;144;125;32763;161;131;36176;59;35895;53;35863
5863116;5975374;445;31164;141;125;32716;161;130;36129;61;36195;55;36164
5863117;5975374;445;31120;141;124;32673;161;129;36086;59;36039;53;36007
5863118;5975374;405;28318;112;93;28265;121;95;28265;52;34195;46;34417
5863119;5975374;396;27705;110;93;28234;118;95;28234;51;34226;45;34449
5863120;5975374;397;27824;110;93;28228;118;95;28228;52;34421;47;34644
5863121;5975374;377;26421;122;106;31158;128;108;27154;51;34421;45;31901
5863122;5975374;373;26093;115;102;30830;123;103;26826;50;31604;45;31604
5863123;5975374;371;25994;114;100;30730;123;102;26727;49;31265;44;31265
5863124;5975374;370;25897;109;89;27778;119;98;25970;50;31419;44;31419
5863125;5975374;365;25546;104;85;27491;118;93;25559;51;31813;45;31813
5863126;5975374;362;25326;97;82;27271;114;89;25339;50;31681;44;31474
5863127;5975374;358;25078;96;78;27024;114;86;25092;51;31527;45;31320
5863128;5975374;354;24772;85;61;25819;102;81;24785;49;30310;43;30310
5863129;5975374;352;24620;87;64;25998;106;79;24634;52;30741;45;30384
5863130;5975374;349;24420;97;73;24719;105;77;24268;51;30456;46;30456
5863131;5975374;337;23623;85;61;23922;88;65;23471;48;30038;43;30038
5863132;5975374;333;23327;83;57;23626;88;61;23175;45;29276;40;29276
5863133;5975374;327;22924;80;58;23702;85;62;23251;48;29599;42;28405
5863134;5975374;328;22977;82;59;23282;85;64;22832;51;29964;45;28539
5863135;5975374;308;21594;76;65;21616;84;65;21616;46;27801;41;27801
5863136;5975374;305;21347;74;61;21370;84;61;21370;43;26588;37;26588
5863137;5975374;303;21221;71;60;21244;81;60;21244;42;26472;36;26472
5863138;5975374;298;20881;69;55;20904;72;54;20904;44;26379;38;26379
5863139;5975374;293;20534;68;58;20664;74;57;20664;42;25869;36;25869
5863140;5975374;286;20044;66;50;20624;68;50;20173;40;25491;35;25491
5863141;5975374;285;19928;67;54;20426;71;53;20426;40;25311;34;25311
5863142;5975374;278;19438;67;51;20226;67;48;19478;38;24768;33;24768
5863143;5975374;279;19514;69;51;19555;69;50;19555;39;24896;34;24896
5863144;5975374;278;19494;69;51;19598;68;50;19598;38;24879;33;24879
5863145;5975374;273;19111;69;53;19482;68;52;19482;37;24544;32;24544
5863146;5975374;271;18996;71;56;19017;73;55;19017;37;24351;32;24351
5863147;5975374;269;18841;69;54;18861;73;53;18861;40;24274;35;24274
5863148;5975374;271;18960;69;56;18980;73;55;18980;44;25767;39;25767
5863149;5975374;281;19680;108;99;20680;112;99;20680;39;23396;35;23018
5863150;5975374;279;19507;103;96;20507;109;96;20507;38;23348;35;22969
5863151;5975374;271;18978;97;89;19978;99;89;19978;36;22818;32;22439
5863152;5975374;266;18648;95;84;19648;97;84;19648;33;22388;30;22010
5863153;5975374;263;18394;95;80;19394;94;80;19394;35;22306;32;21927
5863154;5975374;264;18487;95;82;19487;96;82;19487;38;22326;34;21948
5863155;5975374;274;19171;90;75;20776;88;73;20776;41;24324;37;23946
5863156;5975374;265;18578;82;71;20926;77;64;20184;34;20315;30;20315
5863157;5975374;261;18274;78;65;20474;71;58;19732;33;20243;29;20243
5863158;5975374;266;18631;74;62;20288;71;55;19545;33;20155;30;20155
5863159;5975374;271;18942;74;62;20285;71;55;19542;35;20107;31;20107
5863160;5975374;268;18777;68;57;19897;65;50;19154;33;19569;30;19569
5863161;5975374;270;18918;68;59;20037;65;52;19295;34;19811;31;19811
5863162;5975374;270;18924;58;53;19290;56;53;19290;31;18834;27;18834
5863163;5975374;266;18638;52;49;19004;52;49;19004;25;17842;23;17842
5863164;5975374;266;18604;52;47;18914;52;47;18914;25;17724;22;17724
5863165;5975374;252;17640;48;42;18560;48;42;18560;29;18729;26;18766
5863166;5975374;257;17970;52;48;18934;52;48;18191;27;18509;24;18547
5863167;5975374;259;18160;55;51;19142;55;51;18399;29;18867;26;18905
5863168;5975374;254;17766;56;45;19716;62;57;17448;29;19516;25;18558
5863169;5975374;253;17729;50;43;19495;62;56;19483;28;19320;25;18444
5863170;5975374;255;17838;61;48;19911;66;58;17526;32;18821;28;18821
5863171;5975374;258;18028;61;51;20100;69;61;17715;34;19303;30;19303
5863172;5975374;256;17921;75;62;19811;77;54;23180;30;18605;27;18605
5863173;5975374;254;17756;70;60;19646;75;51;23015;32;18675;28;18675
5863174;5975374;255;17850;68;60;28403;70;49;22831;29;18942;25;18942
5863175;5975374;291;20342;105;96;30624;102;88;20920;30;19314;27;19314
5863176;5975374;261;18249;71;61;28079;76;60;23619;30;19831;27;19624
5863177;5975374;283;19833;98;91;25682;96;81;20410;32;20263;29;20263
5863178;5975374;279;19519;93;87;19660;91;76;20096;31;20149;28;20149
5863179;5975374;275;19249;89;83;19389;89;73;19826;35;23718;31;23718
5863180;5975374;257;18013;73;64;22508;77;67;21476;35;23474;31;23474
5863181;5975374;263;18393;78;71;24278;76;61;19006;33;23078;29;23078
5863182;5975374;263;18394;77;70;24242;75;60;18970;34;21359;30;23106
5863183;5975374;265;18557;80;73;18698;79;63;19134;33;23079;29;23079
5863184;5975374;267;18667;80;75;18807;80;64;19244;34;23397;30;23397
5863185;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5863186;5975374;272;19021;75;70;25712;74;71;18801;34;21513;30;22249
5863187;5975374;261;18256;63;60;24968;62;57;24598;33;21457;30;22193
5863188;5975374;257;17986;61;56;17985;61;56;17766;34;21405;30;22140
5863189;5975374;252;17613;55;50;17612;56;52;25028;32;21018;29;21753
5863190;5975374;250;17485;53;49;17486;52;50;24271;33;20960;29;21696
5863191;5975374;256;17886;52;49;24209;52;49;24209;33;21194;29;21192
5863192;5975374;257;17993;53;48;24146;52;48;24146;31;20504;27;20504
5863193;5975374;257;17959;52;50;24271;52;50;24271;33;20638;29;20638
5863194;5975374;262;18352;62;56;24701;62;53;24330;33;20526;29;20526
5863195;5975374;276;19303;80;73;20889;81;74;20860;31;20985;27;20985
5863196;5975374;271;18938;67;57;19738;71;58;19708;32;20814;28;20814
5863197;5975374;256;17955;56;42;18025;60;43;17995;31;20778;27;20778
5863198;5975374;254;17773;47;41;17916;57;39;17697;28;20067;25;20067
5863199;5975374;256;17893;56;42;17505;58;43;17476;30;20296;27;20333
5863200;5975374;258;18084;53;50;19515;54;46;17737;30;20337;27;20375
5863201;5975374;265;18566;53;43;19268;54;46;19268;31;20685;28;20723
5863202;5975374;267;18656;48;39;18418;50;42;18418;34;21774;30;21793
5863203;5975374;268;18730;48;38;18382;50;41;18382;35;21891;30;22176
5863204;5975374;266;18594;46;38;18387;48;41;18387;35;22030;31;22188
5863205;5975374;263;18434;48;41;18292;48;39;18292;35;22043;30;22080
5863206;5975374;263;18376;48;39;18214;48;37;18214;38;22468;33;22506
5863207;5975374;265;18530;47;40;17954;47;38;18678;38;23173;33;23211
5863208;5975374;268;18743;45;38;17831;45;41;18717;38;23399;33;23632
5863209;5975374;267;18661;45;37;17739;45;37;17739;40;23803;35;23659
5863210;5975374;266;18644;44;36;17691;44;36;17691;45;24357;40;24395
5863211;5975374;273;19131;50;43;18178;49;43;18178;44;25211;40;25205
5863212;5975374;275;19262;52;45;18309;51;45;18309;36;24487;31;24481
5863213;5975374;280;19568;54;43;19530;53;47;20206;36;24253;32;24246
5863214;5975374;283;19826;50;41;19369;50;45;20045;37;24050;33;24044
5863215;5975374;288;20179;55;47;20084;55;45;22165;36;23660;32;23654
5863216;5975374;302;21129;70;56;19774;69;58;19774;36;23376;32;23370
5863217;5975374;300;20977;63;54;19622;66;56;19622;33;22886;29;22879
5863218;5975374;293;20536;58;48;19181;62;50;19181;33;22656;29;22649
5863219;5975374;289;20219;50;43;18864;59;45;18864;32;22345;29;22339
5863220;5975374;300;21018;61;51;20828;65;50;20828;34;22814;30;22807
5863221;5975374;305;21352;62;52;20923;67;51;20923;31;22373;27;22366
5863222;5975374;303;21196;57;40;20073;63;39;20073;33;22569;29;22562
5863223;5975374;306;21424;58;42;20178;63;41;20178;38;23227;33;23221
5863224;5975374;309;21661;61;45;20415;66;44;20415;42;23503;38;23496
5863225;5975374;316;22147;62;49;20568;69;51;20901;35;23303;30;23297
5863226;5975374;311;21736;65;43;20094;68;54;23382;37;23524;32;23517
5863227;5975374;315;22069;68;47;20428;71;58;23716;39;24011;34;24004
5863228;5975374;319;22352;69;51;20710;73;62;23999;42;24203;37;24197
5863229;5975374;324;22678;75;56;21037;78;67;24325;50;26846;44;26839
5863230;5975374;336;23529;87;68;21906;91;69;22125;50;26909;45;26902
5863231;5975374;335;23440;87;67;21798;89;68;22018;52;27135;46;27129
5863232;5975374;338;23675;91;70;22034;91;71;22252;53;27239;48;27232
5863233;5975374;341;23881;95;76;24063;95;76;24282;55;26496;50;26489
5863234;5975374;345;24160;95;75;23963;94;74;24182;56;26546;51;26539
5863235;5975374;350;24500;100;80;24303;97;79;24522;57;26654;52;26647
5863236;5975374;354;24777;103;83;24580;102;83;24799;59;27125;54;27119
5864955;5975374;484;33879;102;90;34860;104;87;35474;61;35576;55;35544
5864956;5975374;485;33953;102;91;34934;104;88;35549;58;35277;52;35245
5864957;5975374;481;33683;100;87;34664;101;84;35279;55;34900;49;34868
5864958;5975374;480;33590;106;94;34617;113;91;34617;54;34835;48;34803
5864959;5975374;478;33437;104;92;34464;110;89;35079;55;35107;48;35075
5864960;5975374;479;33533;106;93;34560;113;90;34560;56;35220;49;35188
5864961;5975374;487;34071;108;82;33827;125;92;37240;62;37803;56;37771
5864962;5975374;458;32082;94;74;31972;113;80;35768;57;36183;50;36151
5864963;5975374;455;31840;94;70;31730;113;76;35526;54;35412;47;35380
5864964;5975374;450;31522;90;66;30957;107;73;34753;55;35223;48;35191
5864965;5975374;447;31275;94;77;31283;119;84;35079;57;35361;51;35329
5864966;5975374;448;31356;94;78;31364;119;85;35160;58;35095;52;35063
5864967;5975374;446;31250;94;77;31257;119;84;35053;61;35262;54;35230
5864968;5975374;440;30832;101;79;32017;119;89;35430;62;34500;56;34468
5864969;5975374;445;31143;108;83;32328;131;94;35741;63;34756;57;34724
5864970;5975374;452;31606;118;89;32740;131;99;36153;63;34897;57;34865
5864971;5975374;440;30768;120;95;32095;131;105;35508;65;34992;59;34960
5864972;5975374;434;30374;118;89;31701;131;100;35114;64;34284;58;34252
5864973;5975374;437;30559;118;92;31886;131;102;35299;64;34379;58;34347
5864974;5975374;440;30806;120;95;32133;131;106;35546;70;39271;63;35984
5864975;5975374;-1;-1;-1;-1;-1;-1;-1;-1;67;39079;60;35793
5864976;5975374;442;30953;141;121;32506;161;127;35919;64;38608;57;35322
5864977;5975374;439;30722;136;118;32275;161;124;35688;62;38504;55;35217
5864978;5975374;444;31089;141;123;32642;161;129;36055;56;35390;50;35358
5864979;5975374;453;31712;151;132;33265;164;138;36678;54;35549;48;35518
5864980;5975374;444;31076;141;123;32628;161;129;36042;57;35697;51;35665
5864981;5975374;440;30814;136;119;32366;161;125;35779;58;35953;52;35921
5864982;5975374;442;30928;141;121;32480;161;127;35893;58;35980;53;35948
5864983;5975374;395;27662;122;100;28725;123;102;28725;55;35927;49;35896
5864984;5975374;392;27426;116;96;28465;119;98;28465;51;34010;45;34232
5864985;5975374;384;26900;125;106;29146;127;108;29146;49;33923;44;34146
5864986;5975374;379;26555;125;107;29225;128;109;29225;52;34368;47;34591
5864987;5975374;381;26642;125;110;31379;129;113;29520;51;31601;46;31601
5864988;5975374;367;25714;105;87;27595;116;98;26447;49;31232;44;31232
5864989;5975374;364;25507;101;84;27388;115;95;26240;51;31105;45;31105
5864990;5975374;359;25116;98;78;26997;111;89;25849;50;30670;44;30670
5864991;5975374;356;24904;96;80;29258;110;86;25637;50;30448;44;30448
5864992;5975374;354;24760;93;78;29114;103;84;25493;48;30059;42;30059
5864993;5975374;351;24545;85;62;25835;103;81;25277;50;30281;45;30281
5864994;5975374;355;24864;86;64;25991;107;86;25596;53;30867;47;30510
5864995;5975374;337;23624;84;62;23997;88;67;23546;47;28957;42;28957
5864996;5975374;335;23450;82;59;23749;87;63;23298;45;29163;40;29163
5864997;5975374;332;23225;77;55;23524;87;60;23073;47;29195;42;29195
5864998;5975374;332;23275;82;58;23687;86;62;23236;48;28461;43;28461
5864999;5975374;337;23608;93;79;25833;94;83;25422;47;27965;42;27965
5865000;5975374;316;22138;83;73;22161;86;73;22161;46;27760;41;27760
5865001;5975374;313;21889;81;69;21912;85;69;21912;44;27105;37;27105
5865002;5975374;311;21776;79;67;21798;85;67;21798;43;26597;36;26597
5865003;5975374;307;21493;74;63;21516;84;63;21516;46;27001;40;27001
5865004;5975374;293;20524;68;58;20685;74;57;20685;41;25825;35;25825
5865005;5975374;290;20308;67;54;20437;71;53;20437;41;25655;35;25655
5865006;5975374;284;19848;67;53;20346;68;52;20346;41;25211;35;25211
5865007;5975374;279;19502;67;51;19580;68;50;19580;39;24893;34;24893
5865008;5975374;273;19140;60;46;19218;62;45;19218;40;24696;34;24696
5865009;5975374;270;18925;61;46;18978;62;45;18978;37;24205;32;24205
5865010;5975374;270;18894;69;50;19266;65;49;19266;37;24267;32;24267
5865011;5975374;266;18644;69;51;18664;69;50;18664;36;24031;31;24031
5865012;5975374;267;18660;69;52;18680;69;51;18680;38;24120;34;24120
5865013;5975374;269;18859;69;55;18880;73;54;18880;40;23837;35;23837
5865014;5975374;273;19106;71;58;19126;73;57;19126;42;23947;37;23947
5865015;5975374;282;19715;108;99;20714;112;99;20714;40;23438;36;23060
5865016;5975374;268;18770;96;86;19770;100;86;19770;37;22324;34;21946
5865017;5975374;265;18528;95;82;19527;96;82;19527;35;22508;32;22129
5865018;5975374;259;18150;88;77;19150;91;77;19150;33;21958;30;21580
5865019;5975374;260;18217;88;78;19217;92;78;19217;36;22241;33;21862
5865020;5975374;264;18467;95;82;19467;96;82;19467;42;24450;39;24072
5865021;5975374;260;18209;82;72;20957;77;65;20215;36;20522;33;20522
5865022;5975374;257;17990;80;68;20694;76;61;19952;34;20308;30;20308
5865023;5975374;266;18649;71;60;20127;71;53;19384;32;19896;28;19896
5865024;5975374;269;18827;68;58;19969;64;51;19226;32;19658;28;19658
5865025;5975374;265;18517;65;53;19636;60;46;18894;31;19333;27;19333
5865026;5975374;267;18697;68;56;19816;61;49;19074;33;19698;29;19698
5865027;5975374;258;18078;62;53;19919;60;46;19176;32;18930;28;18930
5865028;5975374;269;18853;56;52;19219;55;52;19219;27;17909;24;17909
5865029;5975374;250;17472;52;50;17844;52;49;17844;25;17348;22;17348
5865030;5975374;249;17422;52;46;17610;52;45;17610;29;18930;26;18374
5865031;5975374;256;17900;53;48;17720;54;47;17720;29;18936;26;18973
5865032;5975374;258;18055;56;50;17875;57;49;17875;29;18031;25;18031
5865033;5975374;247;17320;50;44;19825;61;51;16998;31;18381;27;18381
5865034;5975374;251;17542;53;45;19719;62;54;17229;29;18315;25;18315
5865035;5975374;254;17801;57;47;19874;66;58;17489;32;18928;28;18760
5865036;5975374;251;17556;71;57;19447;74;52;22621;31;18800;27;18800
5865037;5975374;250;17477;70;56;19367;74;50;22474;27;18481;24;18481
5865038;5975374;249;17464;69;56;19365;73;50;22480;28;18615;24;18615
5865039;5975374;253;17698;72;59;19610;75;53;23162;28;18917;25;18917
5865040;5975374;261;18287;71;62;28122;76;60;23652;28;19179;25;19179
5865041;5975374;257;17960;68;59;27903;73;57;23433;30;19581;26;19374
5865042;5975374;255;17828;67;60;28002;76;60;28002;30;19923;27;19716
5865043;5975374;251;17596;69;58;22091;76;61;21059;30;20932;27;20932
5865044;5975374;253;17723;72;60;22218;77;62;21186;33;20865;29;20865
5865045;5975374;269;18832;83;77;18972;82;67;19408;29;20198;26;20198
5865046;5975374;262;18333;74;70;24182;75;60;18910;33;23000;29;23000
5865047;5975374;258;18051;71;66;18192;72;55;18628;32;22717;28;22717
5865048;5975374;262;18328;74;69;24177;75;59;18905;33;23033;29;23033
5865049;5975374;266;18628;80;74;18768;79;64;19205;35;23435;31;23435
5865050;5975374;272;19017;79;74;19333;78;69;19594;33;22130;29;22130
5865051;5975374;258;18077;62;59;25492;62;59;25492;33;21358;29;22093
5865052;5975374;258;18057;62;58;25473;62;58;25473;33;21097;30;21833
5865053;5975374;250;17487;54;50;24902;55;50;24902;32;20712;28;21448
5865054;5975374;251;17572;55;51;24987;56;51;24987;32;20790;28;21525
5865055;5975374;245;17182;52;46;24598;52;46;24598;31;20655;28;21391
5865056;5975374;252;17647;56;51;17674;58;52;25062;31;20291;27;21027
5865057;5975374;256;17938;58;53;24492;58;53;24492;32;20624;28;20624
5865058;5975374;251;17589;55;51;24378;55;51;24378;30;20135;27;20135
5865059;5975374;253;17715;62;56;24740;62;54;24370;31;20380;27;20380
5865060;5975374;257;17969;64;60;24995;64;58;24624;32;20258;28;20258
5865061;5975374;270;18868;78;73;25893;76;70;20113;30;20551;26;20551
5865062;5975374;251;17548;56;42;17499;59;43;17470;30;20384;26;20384
5865063;5975374;250;17511;45;38;17257;55;37;17038;30;19674;27;19711
5865064;5975374;253;17709;52;43;17582;58;41;17362;30;20196;27;20234
5865065;5975374;255;17863;54;46;17775;56;44;17556;32;20125;29;20162
5865066;5975374;258;18071;54;45;18304;52;48;17835;35;20296;32;20918
5865067;5975374;262;18364;52;40;18519;53;43;18519;35;21224;32;21261
5865068;5975374;262;18365;44;33;18016;47;36;18016;34;21803;29;21840
5865069;5975374;262;18314;46;38;18019;48;42;18014;37;21729;32;21767
5865070;5975374;260;18197;48;40;18260;47;38;18260;34;21989;30;22027
5865071;5975374;258;18094;47;37;18018;47;35;18018;37;22718;32;22565
5865072;5975374;261;18258;45;38;17840;45;38;17943;37;22930;32;22967
5865073;5975374;264;18468;47;41;18051;47;38;18154;37;23089;32;23126
5865074;5975374;263;18400;40;33;17488;40;33;17488;37;23295;32;23332
5865075;5975374;264;18471;41;34;17559;40;34;17559;44;24270;38;23492
5865076;5975374;266;18640;45;36;17728;45;36;17728;43;24201;37;23423
5865077;5975374;286;20027;59;48;19867;58;52;20543;38;24650;34;24643
5865078;5975374;284;19909;56;47;19749;56;50;20425;35;24223;31;24216
5865079;5975374;285;19970;53;43;19470;54;46;20146;37;24205;33;24199
5865080;5975374;307;21502;73;61;20148;76;63;20148;34;23538;30;23531
5865081;5975374;303;21229;70;57;19874;70;59;19874;33;23335;29;23329
5865082;5975374;299;20903;63;53;19548;66;55;19548;35;23089;31;23083
5865083;5975374;299;20917;63;53;19562;66;55;19562;34;22806;30;22799
5865084;5975374;285;19963;53;39;18598;59;41;18598;31;22095;27;22088
5865085;5975374;287;20084;50;41;18729;58;43;18729;31;21886;27;21880
5865086;5975374;298;20872;58;47;19342;67;46;20537;31;22041;27;22034
5865087;5975374;296;20720;53;43;19466;58;42;20268;38;22363;34;22355
5865088;5975374;299;20951;55;41;19591;61;47;19662;34;22604;29;22598
5865089;5975374;305;21366;57;44;19786;61;48;20690;34;22627;29;22621
5865090;5975374;314;21996;63;50;20750;69;49;20750;34;22972;29;22966
5865091;5975374;312;21847;68;44;20206;69;55;23494;35;23445;30;23439
5865092;5975374;315;22062;69;47;20420;71;58;23709;37;23799;32;23793
5865093;5975374;323;22578;73;55;20936;78;66;24225;41;24117;36;24110
5865094;5975374;333;23313;91;75;22349;89;75;22568;46;26585;41;26579
5865095;5975374;332;23245;89;71;22090;87;72;22308;47;26693;42;26686
5865096;5975374;333;23292;91;75;22371;89;76;22590;48;26900;43;26893
5865097;5975374;336;23492;92;78;22571;94;79;22790;50;26870;45;26863
5865098;5975374;339;23753;101;88;23985;101;87;23956;51;26247;46;26240
5865099;5975374;335;23472;98;77;24151;95;77;24370;52;26314;47;26307
5865100;5975374;339;23712;102;81;24411;100;81;24630;54;26452;49;26445
5865101;5975374;343;24024;116;100;25313;111;95;23532;57;27022;53;27015
5865102;5975374;344;24060;116;100;25349;111;95;23569;55;26950;50;26944
5866818;5975374;480;33629;100;86;34610;98;83;35224;58;35349;51;35317
5866819;5975374;478;33457;99;84;34438;98;81;35053;56;35143;50;35112
5866820;5975374;478;33458;99;84;34438;98;81;35053;53;34770;47;34739
5866821;5975374;471;32972;100;85;33998;98;82;34613;52;34672;46;34641
5866822;5975374;475;33278;102;90;34305;104;87;34920;52;34912;46;34881
5866823;5975374;476;33335;102;91;34362;104;88;34977;53;35067;47;35035
