from_id;to_id;walk_t;walk_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d
5855730;5961860;320;22398;67;58;25074;78;66;25124;35;24715;31;24715
5855731;5961860;319;22364;66;56;24954;77;65;25019;36;24937;32;24937
5855732;5961860;322;22539;67;59;25130;78;67;25195;37;25123;33;25123
5855733;5961860;326;22802;72;62;25392;76;70;25187;37;25254;33;25254
5855734;5961860;330;23100;72;65;24865;73;65;24865;47;25617;43;25617
5855735;5961860;330;23133;71;63;24709;74;68;25108;42;27055;38;27055
5855736;5961860;333;23342;66;57;24829;67;60;24505;40;26703;36;26703
5855737;5961860;334;23381;66;58;24897;69;61;24589;40;26699;35;26699
5855738;5961860;338;23648;68;62;25164;72;65;24835;39;26426;35;26426
5855739;5961860;337;23614;67;60;25054;71;63;24524;39;26437;35;26437
5855740;5961860;342;23917;68;60;28968;71;65;25548;43;26676;38;26676
5855741;5961860;344;24059;66;58;24385;69;63;24385;41;27129;36;27129
5855742;5961860;346;24242;68;60;24532;70;65;24532;44;27597;39;27597
5855743;5961860;349;24450;70;62;29122;73;70;27886;42;29968;37;29968
5855744;5961860;351;24595;69;59;29944;74;68;27746;42;29948;37;29948
5855745;5961860;354;24794;72;65;30192;75;72;27994;42;30176;38;30176
5855746;5961860;358;25094;76;72;29972;80;74;29028;41;29604;37;29604
5855747;5961860;363;25417;74;66;30789;80;70;28776;44;30639;39;30639
5855748;5961860;366;25596;80;67;31110;82;71;29098;45;30812;40;30812
5855749;5961860;370;25883;83;75;31887;83;73;29225;45;31191;40;31191
5855750;5961860;376;26350;83;75;28433;87;79;29397;47;31528;42;31528
5855751;5961860;380;26565;83;68;27723;88;72;28686;45;30889;39;31492
5855752;5961860;381;26701;82;64;27398;84;68;28362;45;30583;39;31186
5855753;5961860;380;26616;83;68;27397;90;72;28360;38;30085;33;30085
5855754;5961860;382;26715;82;65;27139;85;69;28103;42;30044;37;30648
5855755;5961860;384;26912;82;67;27336;86;71;28300;44;30402;38;31006
5855756;5961860;390;27311;85;69;30080;86;80;28898;43;30349;38;30953
5855757;5961860;392;27448;86;70;30889;92;82;29035;45;30716;39;31320
5855758;5961860;404;28261;93;72;31024;95;78;34851;46;31410;40;32013
5857488;5961860;397;27822;113;96;29837;118;100;29837;56;33453;51;33453
5857489;5961860;397;27802;111;93;34631;118;96;31282;52;32990;47;32990
5857490;5961860;393;27500;109;88;34328;116;92;30980;54;32931;49;32931
5857491;5961860;389;27241;109;85;34070;118;90;30839;53;32576;48;32576
5857492;5961860;386;27022;103;82;33850;118;85;28620;52;32275;47;32275
5857493;5961860;380;26570;97;79;27961;116;79;28168;51;31924;46;31924
5857494;5961860;377;26395;92;76;27785;116;76;27992;53;31859;47;31859
5857495;5961860;373;26083;92;72;27474;111;72;27681;51;31396;46;31396
5857496;5961860;368;25734;92;67;27125;111;67;27332;50;31098;45;31098
5857497;5961860;363;25401;87;62;26791;106;62;26999;49;30805;44;30805
5857498;5961860;363;25402;92;65;26954;106;65;27162;49;30604;44;30604
5857499;5961860;365;25518;92;66;27069;111;66;27277;52;31125;47;31125
5857500;5961860;368;25767;92;70;27318;111;70;27526;55;31613;50;31613
5857501;5961860;-1;-1;-1;-1;-1;-1;-1;-1;59;32418;54;32418
5857502;5961860;-1;-1;-1;-1;-1;-1;-1;-1;62;32642;57;32642
5857503;5961860;382;26762;176;148;34319;171;142;30142;66;32878;61;32878
5857504;5961860;381;26653;176;146;34210;171;140;30033;58;29525;54;29525
5857505;5961860;377;26392;175;143;33949;166;137;29772;55;29276;50;29276
5857506;5961860;372;26033;159;131;29413;161;132;29413;57;29727;53;29541
5857507;5961860;366;25640;148;125;29020;151;126;29020;54;29478;49;29292
5857508;5961860;364;25489;143;123;28869;146;124;28869;50;29231;45;29045
5857509;5961860;358;25089;141;117;28469;140;124;28469;50;29151;45;28965
5857510;5961860;354;24800;141;113;28180;139;120;28180;49;28844;44;28658
5857511;5961860;351;24562;137;110;27942;139;117;27942;51;28758;46;28572
5857512;5961860;347;24321;131;106;27701;138;113;27701;51;28434;46;28248
5857513;5961860;348;24365;131;107;27745;138;114;27745;52;28234;48;28048
5857514;5961860;341;23857;119;99;27237;128;106;27237;51;27900;47;27714
5857515;5961860;334;23396;109;93;26776;123;100;26776;49;27520;44;27334
5857516;5961860;331;23165;108;90;26545;123;97;26545;48;27207;43;27020
5857517;5961860;329;23009;107;87;26389;117;94;26389;49;27099;44;26913
5857518;5961860;315;22083;107;88;26405;118;95;26405;45;26519;40;26439
5857519;5961860;313;21915;107;85;26255;118;92;26255;47;25934;42;25854
5857520;5961860;317;22156;108;89;26514;123;96;26514;50;26399;46;26318
5857521;5961860;317;22210;126;108;25596;130;114;25596;53;26064;48;25984
5857522;5961860;319;22315;126;109;25701;132;115;25701;52;26143;48;26062
5857523;5961860;321;22457;123;105;25373;127;111;25373;49;29574;45;29494
5857524;5961860;325;22734;126;109;25650;129;115;25650;50;24895;43;24815
5857525;5961860;318;22256;94;78;24216;115;85;24216;46;29417;42;29337
5857526;5961860;304;21300;93;78;23219;114;85;23219;48;29167;43;29086
5857527;5961860;300;20997;90;74;22916;103;81;22916;44;28663;39;28582
5857528;5961860;297;20816;85;71;22734;102;78;22734;44;28986;40;28906
5857529;5961860;299;20962;90;73;22881;103;80;22881;47;29638;43;29557
5857530;5961860;292;20444;82;69;22501;97;75;22501;46;28319;41;28239
5857531;5961860;292;20441;82;69;22498;97;75;22498;45;28169;41;28088
5857532;5961860;280;19573;81;71;21474;91;73;21428;44;28218;39;28138
5857533;5961860;273;19096;73;64;20998;88;69;20998;45;28611;38;22031
5857534;5961860;271;18990;73;63;20892;83;68;20892;47;28581;41;22001
5857535;5961860;270;18923;73;62;20825;83;67;20825;46;21714;39;21685
5857536;5961860;256;17937;73;61;20746;81;66;20746;41;20653;35;20624
5857537;5961860;253;17702;70;54;19800;73;61;23977;43;20567;37;20538
5857538;5961860;254;17750;73;57;19698;80;63;19698;44;20331;37;20302
5857539;5961860;251;17538;73;57;19659;77;63;19659;45;20340;39;20311
5857540;5961860;252;17642;73;61;19933;81;67;19933;45;20151;39;20122
5857541;5961860;256;17909;77;66;20260;91;72;20260;41;19681;36;19652
5857542;5961860;260;18193;82;70;20544;92;76;20544;42;20013;36;19984
5857543;5961860;247;17271;79;66;19281;93;73;19281;40;19854;35;19825
5857544;5961860;239;16736;82;69;19156;95;75;19156;38;19495;33;19466
5857545;5961860;241;16886;82;70;19306;95;77;19306;40;19566;35;19538
5857546;5961860;240;16768;85;71;18694;96;78;18694;39;19493;34;19464
5857547;5961860;241;16902;85;73;18828;98;80;18828;42;19779;37;19750
5857548;5961860;239;16735;117;103;19628;121;110;19628;39;25205;35;20011
5857549;5961860;235;16484;113;99;19377;117;106;19377;39;25174;35;19980
5857550;5961860;244;17047;121;107;19940;119;109;22705;42;25112;38;19919
5857551;5961860;240;16814;116;104;19706;118;105;22472;39;25073;35;19880
5857552;5961860;236;16513;111;100;19406;112;101;22171;40;25184;36;19991
5857553;5961860;237;16615;111;102;23158;108;99;21994;42;25677;38;20483
5857554;5961860;239;16715;106;96;22793;108;93;21629;42;25101;38;25101
5857555;5961860;235;16484;104;93;22562;104;88;21616;43;25216;40;25216
5857556;5961860;235;16477;101;89;24937;101;88;21609;39;22542;35;22542
5857557;5961860;239;16754;102;90;25043;107;94;21667;40;22611;36;22611
5857558;5961860;242;16912;82;66;22961;83;68;20515;33;21281;30;21281
5857559;5961860;250;17534;74;59;22452;71;61;20006;32;20988;29;20988
5857560;5961860;253;17688;66;55;22152;65;57;22152;31;20698;28;20698
5857561;5961860;256;17928;64;51;21864;62;53;21864;30;20403;27;20403
5857562;5961860;261;18272;61;46;21515;60;48;21515;30;20552;27;20552
5857563;5961860;252;17624;65;58;21975;66;60;21975;30;20841;27;20841
5857564;5961860;252;17641;54;47;18696;54;48;21155;36;21587;32;21587
5857565;5961860;254;17786;61;55;19588;65;59;21884;30;20712;27;20712
5857566;5961860;254;17793;62;59;22028;66;61;22008;34;20782;30;20782
5857567;5961860;258;18081;66;63;19852;69;64;19852;33;21151;29;21151
5857568;5961860;263;18418;71;64;21225;74;71;20194;32;21378;29;21378
5857569;5961860;254;17774;74;57;22792;79;65;23073;33;21718;29;21718
5857570;5961860;255;17834;79;67;21224;87;73;23683;33;22216;29;22216
5857571;5961860;257;18018;78;66;21383;84;72;23842;33;22184;30;22184
5857572;5961860;263;18376;78;69;21616;89;75;24074;34;22686;31;22686
5857573;5961860;266;18648;82;73;21888;91;79;24347;37;23038;33;23038
5857574;5961860;262;18344;96;83;28004;98;80;30611;35;21351;31;21351
5857575;5961860;262;18366;85;76;27480;96;73;30087;38;21592;35;21592
5857576;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857577;5961860;310;21705;109;94;32701;113;95;32866;36;22604;32;22604
5857578;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857579;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5857580;5961860;297;20811;108;100;25359;108;97;26015;37;23596;33;23596
5857581;5961860;297;20811;108;100;25359;108;97;26015;38;23498;34;23498
5857582;5961860;300;21013;111;99;24072;111;100;26216;38;24601;34;26220
5857583;5961860;295;20680;104;98;25228;105;95;25884;39;24313;35;25932
5857584;5961860;296;20702;105;98;25250;105;96;25906;37;24162;33;25780
5857585;5961860;298;20848;109;100;25396;108;98;26051;40;24634;36;26253
5857586;5961860;302;21143;112;101;24202;112;102;26347;43;25523;38;27142
5857587;5961860;305;21344;77;58;22289;79;63;22289;42;25591;38;27210
5857588;5961860;300;20985;71;51;21772;73;56;21772;39;24075;34;24075
5857589;5961860;301;21061;71;52;21847;73;57;21847;36;23837;32;22912
5857590;5961860;299;20955;60;41;21862;63;46;21862;36;23815;31;22987
5857591;5961860;300;21016;58;38;21312;60;43;21312;37;23844;33;22958
5857592;5961860;309;21647;79;55;22036;82;60;22036;36;22670;32;22670
5857593;5961860;319;22325;82;73;22483;95;77;23524;34;23234;31;23234
5857594;5961860;316;22133;80;71;22291;92;74;23332;35;23100;31;23100
5857595;5961860;320;22426;82;75;22585;97;77;22888;34;23343;31;23343
5857596;5961860;309;21649;66;57;21345;79;59;22313;35;23338;31;23107
5857597;5961860;311;21769;66;56;21609;78;56;22058;32;22679;28;22679
5857598;5961860;311;21756;61;50;21420;74;56;22100;36;23034;32;23034
5857599;5961860;312;21807;61;51;21498;74;59;24185;35;23153;31;23153
5857600;5961860;313;21940;64;53;22062;78;61;24749;35;23371;31;23361
5857601;5961860;316;22087;63;53;22056;76;61;24743;36;23478;32;23478
5857602;5961860;319;22337;66;60;25240;78;66;25374;41;23713;37;23713
5857603;5961860;324;22656;72;63;25443;75;71;25680;42;25124;37;25124
5857604;5961860;328;22931;73;69;25154;75;69;25154;39;25041;34;25041
5857605;5961860;326;22848;70;59;24424;74;67;27110;40;25072;35;25072
5857606;5961860;328;22970;68;59;24976;72;63;24737;40;25174;34;25174
5857607;5961860;333;23303;69;61;25071;72;64;24830;40;27031;35;25475
5857608;5961860;334;23396;69;64;25294;73;65;24371;41;26963;37;26963
5857609;5961860;338;23678;70;66;25235;72;68;25057;41;26756;36;26756
5857610;5961860;357;24958;70;62;24591;71;63;29093;51;27702;46;27702
5857611;5961860;341;23870;69;58;29010;71;65;25532;41;27049;36;27049
5857612;5961860;342;23955;70;64;24854;74;67;25720;41;29764;37;27305
5857613;5961860;344;24104;73;64;29243;74;68;29428;47;30159;42;30159
5857614;5961860;350;24500;69;63;29360;75;66;27330;41;29770;36;29770
5857615;5961860;353;24688;73;66;29561;77;69;27531;43;29940;38;29940
5857616;5961860;361;25264;80;73;31130;83;78;29196;42;29061;38;29061
5857617;5961860;364;25482;81;76;31715;83;74;29054;43;29227;39;30791
5857618;5961860;366;25631;83;77;32292;84;75;29631;45;31079;40;31079
5857619;5961860;371;25951;78;66;31317;82;70;29305;45;31155;40;31155
5857620;5961860;375;26235;83;74;28098;88;78;29061;46;31189;40;31793
5857621;5961860;376;26341;82;70;27825;87;74;28789;45;30918;39;31522
5857622;5961860;378;26444;89;73;27761;97;77;28724;37;28806;33;28806
5857623;5961860;376;26286;83;64;27132;85;68;28096;41;29575;36;30178
5857624;5961860;382;26758;82;65;27182;85;69;28146;44;30571;38;31174
5857625;5961860;386;26993;85;67;29924;86;79;28821;43;30197;37;30800
5857626;5961860;387;27114;85;67;29883;86;77;28700;46;30468;40;31072
5857627;5961860;389;27262;95;75;30457;100;86;29354;48;30892;43;31496
5857628;5961860;396;27701;99;82;31709;100;93;29792;49;31631;43;32234
5857629;5961860;401;28063;99;80;31524;100;86;35352;50;31757;44;32361
5857630;5961860;403;28206;99;82;31667;100;88;35494;52;31911;46;32514
5859356;5961860;393;27533;104;92;29548;116;96;29548;58;33552;52;33552
5859357;5961860;392;27424;103;90;29440;116;94;29440;56;33127;50;33127
5859358;5961860;396;27740;108;95;29754;118;99;29754;57;33182;52;33182
5859359;5961860;402;28131;112;101;30146;121;105;30146;56;32771;51;32771
5859360;5961860;390;27316;109;86;34144;118;90;28914;55;32442;49;32442
5859361;5961860;393;27521;109;89;34349;121;92;29119;52;31939;47;31939
5859362;5961860;375;26274;92;75;27664;116;75;27872;50;31578;45;31578
5859363;5961860;371;25965;92;70;27355;111;70;27563;51;31380;45;31380
5859364;5961860;367;25696;92;66;27086;111;66;27294;49;31071;44;31071
5859365;5961860;366;25612;92;65;27003;111;65;27210;49;30960;44;30960
5859366;5961860;358;25084;87;63;26833;106;63;27040;50;30548;45;30548
5859367;5961860;364;25480;92;66;27031;111;66;27239;53;31151;48;31151
5859368;5961860;368;25768;92;70;27320;111;70;27528;57;31711;52;31711
5859369;5961860;354;24796;106;81;32228;126;85;26998;60;31954;55;31954
5859370;5961860;354;24754;106;81;32234;126;85;27003;64;32764;59;32764
5859371;5961860;356;24936;118;91;32897;126;94;27666;60;29577;56;29577
5859372;5961860;349;24408;118;91;32945;126;95;27715;59;29560;54;29560
5859373;5961860;346;24244;118;93;33048;130;97;27818;55;29320;51;29320
5859374;5961860;374;26194;165;133;29574;161;134;29574;58;29790;53;29603
5859375;5961860;369;25850;148;128;29230;151;129;29230;55;29539;50;29353
5859376;5961860;363;25436;143;122;28816;145;123;28816;53;29404;48;29218
5859377;5961860;362;25329;143;120;28709;145;121;28709;53;29348;48;29162
5859378;5961860;356;24931;141;115;28311;140;122;28311;50;28868;45;28682
5859379;5961860;356;24954;141;115;28334;140;122;28334;53;29155;48;28968
5859380;5961860;356;24945;141;115;28325;140;122;28325;54;28647;49;28461
5859381;5961860;351;24594;137;110;27975;139;117;27975;56;28693;51;28506
5859382;5961860;-1;-1;-1;-1;-1;-1;-1;-1;54;28100;50;27914
5859383;5961860;337;23561;117;95;26941;128;102;26941;52;27735;48;27549
5859384;5961860;334;23408;109;93;26788;123;100;26788;51;27438;47;27251
5859385;5961860;332;23227;109;90;26607;123;97;26607;49;27099;44;26913
5859386;5961860;310;21685;109;92;26736;123;99;26736;43;25352;38;25271
5859387;5961860;310;21696;108;89;26498;123;96;26498;47;25805;42;25724
5859388;5961860;315;22051;125;106;25437;130;112;25437;49;25740;44;25660
5859389;5961860;313;21888;124;103;25273;127;109;25273;50;25858;45;25777
5859390;5961860;320;22373;120;104;25289;125;110;25289;49;25996;45;25916
5859391;5961860;318;22246;115;102;25103;123;108;25162;50;29626;45;29545
5859392;5961860;324;22652;126;108;25568;129;114;25568;47;29683;43;29603
5859393;5961860;310;21711;99;87;23824;115;94;23824;45;29149;40;29069
5859394;5961860;305;21369;95;82;23482;108;89;23482;45;28945;40;28864
5859395;5961860;305;21318;92;78;23236;110;85;23236;43;28602;39;28522
5859396;5961860;303;21186;87;76;23104;107;83;23104;46;28839;41;28759
5859397;5961860;298;20848;100;83;23486;104;85;23010;44;28309;40;28229
5859398;5961860;293;20521;94;78;23160;95;80;22683;43;28136;39;28055
5859399;5961860;293;20494;94;78;23132;95;80;22656;43;27908;38;27827
5859400;5961860;279;19518;81;68;25447;91;70;21270;44;28214;39;28133
5859401;5961860;275;19270;77;67;21172;91;72;21172;45;28165;40;22136
5859402;5961860;275;19262;77;67;21164;91;72;21164;49;28697;42;22117
5859403;5961860;278;19460;78;70;21362;91;75;21362;48;21876;41;21847
5859404;5961860;258;18028;73;61;19957;83;67;19957;43;20713;36;20684
5859405;5961860;254;17748;73;57;19676;80;63;19676;42;20414;35;20385
5859406;5961860;247;17321;69;51;19248;71;60;23424;40;20044;34;20015
5859407;5961860;247;17315;73;58;19749;79;67;23926;42;20130;36;20101
5859408;5961860;252;17660;73;63;20094;86;69;20094;44;20046;38;20017
5859409;5961860;258;18070;77;68;20421;91;74;20421;40;19363;34;19334
5859410;5961860;241;16888;73;60;18835;82;66;18835;39;19835;34;19807
5859411;5961860;243;17009;74;62;19019;88;69;19019;40;19812;34;19783
5859412;5961860;236;16497;79;64;18917;93;71;18917;38;19338;33;19309
5859413;5961860;235;16459;79;66;18385;95;73;18385;37;19027;32;18998
5859414;5961860;237;16573;82;68;18499;95;75;18499;38;19387;33;19358
5859415;5961860;241;16864;85;72;18789;96;79;18789;42;19907;37;19878
5859416;5961860;239;16724;117;103;19617;120;110;19617;41;25311;37;20118
5859417;5961860;234;16397;110;98;19290;117;105;19290;38;25015;34;19821
5859418;5961860;230;16132;109;94;19025;114;101;19025;40;24876;36;19683
5859419;5961860;232;16205;107;95;19098;111;102;19098;38;24572;34;19378
5859420;5961860;232;16267;106;97;19160;108;99;22001;38;24892;34;19699
5859421;5961860;237;16563;104;94;22640;105;89;21694;39;25432;35;20238
5859422;5961860;235;16436;104;92;22514;104;87;21568;41;25858;37;20665
5859423;5961860;231;16159;99;87;24211;98;83;21291;43;26051;39;20858
5859424;5961860;235;16466;104;93;22544;104;88;21598;36;22024;31;22024
5859425;5961860;236;16531;91;83;24098;89;78;20907;38;22477;34;22477
5859426;5961860;238;16642;84;69;23162;85;71;20716;41;22464;36;22464
5859427;5961860;256;17896;80;64;22814;78;66;20368;35;21226;32;21226
5859428;5961860;255;17852;76;64;22770;74;66;20324;34;20903;31;20903
5859429;5961860;263;18410;66;54;22110;65;56;22110;30;20398;27;20398
5859430;5961860;261;18286;66;53;22039;63;55;22039;29;20009;26;20009
5859431;5961860;264;18514;66;60;19674;69;61;19674;28;20202;25;20202
5859432;5961860;247;17290;58;50;18910;58;51;21369;31;20482;28;20482
5859433;5961860;250;17487;60;55;19597;65;59;21883;31;20431;28;20431
5859434;5961860;254;17758;62;58;21980;66;60;21988;31;20805;28;20805
5859435;5961860;249;17412;69;65;19994;72;66;19994;33;21256;30;21256
5859436;5961860;249;17448;71;62;23062;74;71;20187;34;20596;29;20596
5859437;5961860;250;17493;76;61;23071;83;69;23352;34;22042;30;22042
5859438;5961860;254;17760;77;66;21150;87;72;23609;35;22341;31;22341
5859439;5961860;258;18092;79;70;21654;89;76;24113;43;22246;39;22246
5859440;5961860;264;18499;81;71;21739;89;77;24198;42;21391;38;21391
5859441;5961860;261;18255;93;83;26883;98;79;29422;33;21337;29;21337
5859442;5961860;257;18022;90;81;27838;95;78;30444;34;21262;30;21262
5859443;5961860;312;21829;112;102;33239;120;103;33404;35;21962;31;21962
5859444;5961860;315;22049;111;99;33046;117;100;33210;36;22250;32;22250
5859445;5961860;312;21842;121;111;24901;122;112;27045;33;21966;30;21966
5859446;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859447;5961860;290;20299;96;86;25933;100;90;25502;36;23045;32;23045
5859448;5961860;291;20350;98;87;25984;102;91;25553;36;23107;32;23107
5859449;5961860;293;20499;100;95;25047;104;93;25703;36;23358;32;23358
5859450;5961860;289;20254;95;85;25888;100;89;25458;37;23717;34;23717
5859451;5961860;290;20285;96;86;25919;100;90;25488;37;23843;33;25462
5859452;5961860;295;20651;104;98;25199;105;95;25855;38;24280;34;25899
5859453;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859454;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5859455;5961860;301;21053;75;55;22059;77;60;22059;36;23604;32;23604
5859456;5961860;296;20736;75;57;22224;76;62;22224;38;23984;34;23984
5859457;5961860;298;20856;67;47;21526;70;52;21526;36;22845;31;22845
5859458;5961860;295;20651;60;42;21144;63;47;21144;35;23653;31;22728
5859459;5961860;299;20919;60;39;21370;61;44;21370;35;23487;31;22659
5859460;5961860;305;21369;73;51;21757;75;56;21757;37;22724;33;22724
5859461;5961860;322;22537;85;76;22695;98;80;23736;34;23236;31;23236
5859462;5961860;312;21866;78;67;22024;87;70;23065;35;22933;31;22933
5859463;5961860;308;21584;74;63;21742;82;65;22734;34;23174;31;22943
5859464;5961860;307;21486;70;59;21444;81;61;22412;35;23146;31;22915
5859465;5961860;304;21288;59;49;21129;75;52;21432;31;22125;28;22125
5859466;5961860;306;21393;65;53;21405;78;56;21708;34;22995;31;22995
5859467;5961860;308;21594;66;54;22138;77;59;21943;34;23046;31;23046
5859468;5961860;310;21684;62;51;21928;74;59;24614;34;22997;31;22997
5859469;5961860;315;22045;62;52;22247;74;60;24934;38;23500;34;23500
5859470;5961860;319;22335;66;57;22578;78;65;25265;40;24801;35;24801
5859471;5961860;322;22516;68;59;22723;77;71;26909;40;25074;35;25074
5859472;5961860;323;22618;72;59;24417;76;67;27104;39;24857;34;24857
5859473;5961860;323;22600;68;55;24176;74;63;26862;40;24769;35;24769
5859474;5961860;325;22729;70;58;24362;73;66;27048;40;25026;35;25026
5859475;5961860;327;22916;72;63;24729;74;64;23834;42;25384;37;25384
5859476;5961860;330;23110;72;62;28580;74;67;24462;41;27063;37;25669
5859477;5961860;333;23277;75;70;23230;75;70;23230;43;27019;39;27019
5859478;5961860;335;23445;73;66;25043;75;67;29544;43;27493;38;27493
5859479;5961860;335;23470;78;73;23422;77;73;23422;47;30093;42;30093
5859480;5961860;339;23739;73;67;25069;76;72;27380;42;29882;37;29882
5859481;5961860;343;24024;71;64;29161;75;67;27046;40;29371;35;29371
5859482;5961860;346;24246;69;66;29543;75;69;27513;41;29470;37;29470
5859483;5961860;351;24540;71;65;28853;77;74;27156;39;28951;35;28951
5859484;5961860;353;24684;75;67;28997;83;76;27299;39;29142;35;29142
5859485;5961860;358;25071;85;79;28573;87;81;29362;40;28729;36;28729
5859486;5961860;360;25167;87;75;28669;93;84;26971;48;31269;42;31269
5859487;5961860;375;26238;84;73;26959;86;75;29927;47;31273;41;31273
5859488;5961860;372;26070;81;70;26731;84;72;29731;49;31268;43;31872
5859489;5961860;374;26169;82;72;27991;87;76;28955;45;30945;39;31549
5859490;5961860;372;26014;82;66;26458;92;70;27422;38;29584;34;29584
5859491;5961860;374;26185;84;69;27459;93;73;28423;44;29802;39;30406
5859492;5961860;390;27310;88;72;30240;96;83;29137;44;30507;38;31111
5859493;5961860;382;26720;85;69;30037;86;80;28934;44;29955;38;30559
5859494;5961860;384;26915;88;72;30246;94;83;29142;48;30572;42;31175
5859495;5961860;388;27187;92;74;30381;99;85;29278;51;31044;46;31648
5859496;5961860;401;28043;103;84;31844;100;90;35672;52;31913;47;32517
5859497;5961860;404;28296;99;83;31757;100;81;29236;54;32068;48;32671
5859498;5961860;408;28576;108;87;32037;106;85;29516;55;32097;49;32701
5859499;5961860;409;28637;108;88;32099;106;86;29578;57;32263;51;32867
5859500;5961860;413;28909;112;92;32370;112;90;29849;63;32800;58;33233
5861224;5961860;387;27118;102;86;29153;111;90;29153;59;33377;54;33377
5861225;5961860;399;27923;113;98;29938;121;102;29938;60;33437;55;33437
5861226;5961860;401;28049;111;100;30140;118;100;29647;56;32712;51;32712
5861227;5961860;399;27899;111;94;34728;121;98;29497;52;32225;47;32225
5861228;5961860;384;26882;106;80;33711;126;83;28480;52;32207;47;32207
5861229;5961860;378;26432;92;77;27822;116;77;28030;51;31939;46;31939
5861230;5961860;376;26344;92;76;27734;116;76;27942;52;31819;47;31819
5861231;5961860;381;26639;99;76;33467;116;80;28237;50;31269;45;31269
5861232;5961860;357;24966;92;65;26401;111;65;26609;47;30333;42;30333
5861233;5961860;355;24825;87;63;26260;106;63;26468;49;30242;44;30242
5861234;5961860;352;24615;99;76;31833;116;79;26602;52;30426;47;30426
5861235;5961860;352;24666;99;76;31884;116;80;26653;53;29757;49;29757
5861236;5961860;351;24582;101;78;31984;121;81;26754;57;29961;52;29961
5861237;5961860;350;24499;101;78;32002;121;82;26771;60;30203;56;30203
5861238;5961860;350;24527;116;85;32488;126;89;27257;62;29671;57;29671
5861239;5961860;352;24665;116;87;32626;126;91;27396;60;29647;56;29647
5861240;5961860;343;23995;118;89;32800;126;93;27569;57;29429;52;29429
5861241;5961860;344;24112;118;92;32989;126;96;27758;60;29892;55;29706
5861242;5961860;342;23940;118;94;32094;130;98;26863;58;29733;53;29547
5861243;5961860;-1;-1;-1;-1;-1;-1;-1;-1;57;29651;52;29465
5861244;5961860;365;25579;143;124;28959;151;125;28959;55;29540;50;29353
5861245;5961860;360;25194;142;119;28574;140;126;28574;53;29130;49;28944
5861246;5961860;360;25178;142;118;28558;140;125;28558;55;29308;50;29122
5861247;5961860;353;24696;150;129;33076;155;132;27846;56;28792;51;28606
5861248;5961860;353;24677;150;129;33056;155;132;27826;53;30495;49;30495
5861249;5961860;349;24447;150;126;32827;152;128;27596;54;30554;50;30554
5861250;5961860;351;24560;150;127;32939;155;130;27709;55;27828;51;27642
5861251;5961860;338;23686;117;97;27066;128;104;27066;52;27434;47;27248
5861252;5961860;336;23546;117;95;26926;123;102;26926;48;27040;43;26853
5861253;5961860;306;21428;114;94;26832;123;101;26832;43;25298;39;25217
5861254;5961860;308;21580;117;95;26918;123;102;26918;47;25658;42;25577
5861255;5961860;311;21788;118;102;25114;124;108;25174;45;25437;40;25357
5861256;5961860;310;21699;111;101;25025;124;107;25085;47;25664;42;25584
5861257;5961860;317;22184;112;101;25040;123;107;25100;46;25793;41;25713
5861258;5961860;313;21924;109;97;24780;120;103;24840;47;29398;42;29317
5861259;5961860;316;22093;109;100;24949;120;106;25009;48;29754;44;29674
5861260;5961860;310;21708;99;87;23821;115;94;23821;45;29468;40;29387
5861261;5961860;309;21599;99;85;23712;114;92;23712;45;28995;41;28915
5861262;5961860;300;21034;94;79;28806;107;90;23950;43;28509;39;28429
5861263;5961860;300;20997;89;79;28768;107;86;23289;44;28769;40;28689
5861264;5961860;296;20749;98;81;23388;104;84;22912;44;28325;40;28245
5861265;5961860;293;20534;95;78;23172;95;80;22696;43;27990;38;27909
5861266;5961860;290;20267;89;74;22906;93;77;22430;42;27719;38;27638
5861267;5961860;282;19715;83;68;25653;92;70;21476;43;27853;38;27773
5861268;5961860;280;19594;81;68;25646;91;70;21469;47;28128;42;28048
5861269;5961860;282;19732;83;71;25843;92;73;21666;48;28525;42;22133
5861270;5961860;263;18402;77;67;20331;91;73;20331;43;20960;37;20931
5861271;5961860;257;17989;73;61;19917;81;67;19917;43;20764;36;20735
5861272;5961860;255;17834;73;58;19762;81;64;19762;42;20466;36;20437
5861273;5961860;251;17604;72;55;19532;75;64;23710;42;20318;36;20289
5861274;5961860;242;16964;70;54;18891;71;61;23068;40;19729;34;19700
5861275;5961860;243;17020;70;53;18948;75;62;23125;41;19847;35;19818
5861276;5961860;241;16882;73;60;18828;82;66;18828;39;19287;33;19259
5861277;5961860;238;16650;73;57;18596;79;63;18596;39;19378;33;19349
5861278;5961860;239;16705;73;59;18715;82;65;18715;39;19479;33;19450
5861279;5961860;234;16371;74;60;18648;83;67;18648;37;19236;32;19009
5861280;5961860;231;16203;74;63;18129;93;70;18129;39;19152;34;19123
