from_id;to_id;walk_t;walk_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d
5870604;5934906;151;10585;59;48;12096;68;50;12096;30;17582;26;12333
5870605;5934906;152;10644;59;49;12156;68;51;12156;34;17678;30;12430
5870606;5934906;152;10650;70;58;12816;72;60;12816;31;16984;27;12104
5870607;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5870608;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5870609;5934906;146;10245;74;60;12919;74;58;12324;32;16227;29;16227
5870610;5934906;147;10260;58;53;10658;58;53;10658;33;16358;29;16358
5870611;5934906;148;10371;54;48;10318;54;48;10318;34;16487;30;16487
5870612;5934906;169;11858;68;62;13632;69;55;12890;31;15353;27;15353
5870613;5934906;160;11223;62;57;10920;62;57;10920;31;15352;27;15352
5870614;5934906;156;10936;57;52;10632;57;52;10632;27;14682;23;14682
5870615;5934906;146;10247;54;47;10281;54;47;10281;26;14764;23;14764
5870616;5934906;145;10154;52;46;10187;52;46;10187;30;15066;26;15066
5870617;5934906;145;10146;51;46;10199;52;46;10199;26;14286;23;14286
5870618;5934906;144;10086;50;43;12632;53;44;13869;26;13593;23;13593
5870619;5934906;150;10497;53;45;12751;57;46;13988;26;14031;23;14031
5870620;5934906;145;10159;60;51;12476;57;52;13713;24;13118;21;13118
5870621;5934906;147;10276;60;53;12593;59;54;13831;26;13500;23;13500
5870622;5934906;154;10759;67;52;12447;67;51;20342;29;14761;26;14761
5870623;5934906;153;10683;66;51;12361;65;57;14320;24;14366;21;14366
5870624;5934906;153;10721;65;49;17388;67;60;13846;26;14250;23;14250
5870625;5934906;156;10941;63;52;17608;69;57;13626;25;14450;21;14450
5870626;5934906;160;11203;63;58;17134;69;56;13538;26;14771;23;14771
5870627;5934906;157;10957;59;52;16663;62;49;13067;31;15100;27;15100
5870628;5934906;161;11274;60;53;16795;64;51;13199;27;15461;23;15461
5870629;5934906;162;11327;63;56;16949;67;53;13353;28;16743;24;16743
5870630;5934906;158;11049;61;56;16618;68;56;14306;26;16188;22;16188
5870631;5934906;170;11887;70;58;15930;73;58;18350;28;16141;24;16141
5870632;5934906;179;12522;73;63;16241;76;64;18755;28;16881;25;16881
5870633;5934906;165;11582;62;55;20825;68;57;15118;28;17235;24;17235
5870634;5934906;166;11616;62;56;20946;68;58;15152;30;17261;27;17261
5870635;5934906;168;11732;60;54;15466;62;52;15466;32;17630;28;17630
5870636;5934906;170;11917;59;50;15020;60;53;14956;28;16843;25;16843
5870637;5934906;179;12496;58;52;15176;61;52;15176;28;16648;24;17148
5870638;5934906;174;12174;54;46;14395;57;47;14867;28;16584;24;16584
5870639;5934906;173;12114;53;46;14791;56;46;14791;29;16581;25;16581
5870640;5934906;177;12377;56;40;18608;60;44;15236;28;17298;25;17298
5870641;5934906;180;12589;53;47;18038;53;47;18038;27;15657;24;15657
5870642;5934906;183;12808;54;50;18265;54;50;18265;27;15946;23;15946
5870643;5934906;184;12869;57;50;14565;58;50;13836;31;16305;27;16305
5870644;5934906;187;13071;59;49;14562;60;50;13833;27;15848;23;15848
5870645;5934906;188;13156;58;48;14427;60;48;13699;27;15583;24;15583
5870646;5934906;188;13176;55;45;14296;61;46;13568;26;15445;23;15445
5870647;5934906;191;13379;60;50;21296;61;52;13994;25;14896;22;14896
5870648;5934906;190;13322;59;49;21912;62;51;16063;26;15213;23;15441
5870649;5934906;192;13450;59;50;16079;62;51;16079;26;15350;23;15350
5870650;5934906;197;13790;60;49;15995;61;50;15995;28;15833;25;15833
5870651;5934906;205;14358;62;54;16406;62;56;16406;27;16047;24;16047
5870652;5934906;203;14236;61;53;18932;62;53;18932;28;16248;24;16248
5870653;5934906;205;14344;58;49;18690;59;49;18690;28;16484;24;16484
5870654;5934906;206;14400;54;45;18391;55;45;18391;29;17206;25;17216
5870655;5934906;210;14707;54;46;18438;55;46;18438;28;17251;25;17251
5870656;5934906;213;14930;54;45;18087;56;45;18087;30;17621;26;17621
5870657;5934906;216;15137;54;45;19063;56;46;17922;32;18187;27;18187
5870658;5934906;218;15292;46;40;18758;51;40;18758;32;18269;27;18269
5870659;5934906;220;15420;41;36;18477;45;36;18477;32;18389;28;18389
5870660;5934906;224;15671;39;33;18263;43;33;18263;34;18692;29;18692
5870661;5934906;229;16015;44;37;18520;49;37;18520;35;19376;30;19376
5870662;5934906;232;16211;46;41;18836;51;41;18836;36;19473;31;19473
5870663;5934906;236;16502;55;47;19240;59;51;19041;37;19651;32;19651
5870664;5934906;237;16559;57;49;19386;58;49;19386;39;20054;33;20096
5870665;5934906;250;17480;74;63;20137;73;64;20137;37;22217;32;22217
5870666;5934906;246;17236;70;60;19894;71;61;19894;37;21958;32;21958
5870667;5934906;246;17245;70;60;19902;71;61;19902;38;22076;33;22076
5870668;5934906;250;17481;72;67;20380;75;67;20578;34;23165;30;23165
5870669;5934906;252;17674;77;69;21584;77;68;20385;33;22931;29;22931
5870670;5934906;258;18072;72;60;20453;75;61;19579;33;22858;28;22858
5870671;5934906;263;18380;69;62;20576;73;61;22389;29;21340;26;21340
5870672;5934906;267;18680;68;55;20625;74;58;20135;32;22408;28;22408
5870673;5934906;271;19004;70;58;24289;76;58;24289;34;22510;29;22510
5870674;5934906;275;19282;66;56;22927;73;57;22927;34;22888;30;22641
5870675;5934906;280;19573;67;55;23004;73;56;23004;35;23427;30;23427
5870676;5934906;282;19735;67;54;23184;73;55;23184;36;23429;31;23429
5870677;5934906;283;19797;72;60;23517;80;60;23517;35;23566;31;23566
5870678;5934906;309;21616;93;74;23246;98;80;25345;39;24491;34;24491
5870679;5934906;306;21419;93;83;23913;94;83;26806;41;26139;35;26139
5870680;5934906;304;21261;91;80;23383;94;81;26648;43;26055;37;26055
5870681;5934906;308;21578;100;85;23700;98;85;26965;41;25871;36;25871
5870682;5934906;310;21666;104;86;23788;99;87;27053;41;26339;36;26339
5870683;5934906;310;21718;103;87;23840;99;87;27105;43;26526;38;26526
5870684;5934906;316;22121;111;101;25459;106;93;27508;43;25603;38;25603
5870685;5934906;316;22145;115;106;26242;108;95;27237;46;25994;41;25994
5870686;5934906;321;22456;122;111;26552;120;99;27548;49;26395;44;26395
5870687;5934906;324;22694;126;112;26790;121;103;27786;50;26671;45;26671
5870688;5934906;332;23208;131;120;27304;126;110;28300;52;26900;47;26900
5870689;5934906;333;23330;132;121;27426;126;112;28422;55;27321;50;27321
5872400;5934906;395;27648;90;69;27301;85;66;27916;47;32121;42;31776
5872401;5934906;389;27239;76;60;26690;81;57;27304;47;31834;41;31488
5872402;5934906;387;27082;75;58;26518;79;55;27133;48;31701;42;31356
5872403;5934906;385;26920;75;59;26390;81;56;27005;45;31216;39;30871
5872404;5934906;381;26659;73;56;26129;79;53;26744;46;31344;40;30999
5872405;5934906;376;26347;76;60;25864;81;57;26478;44;30996;39;30650
5872406;5934906;376;26329;75;60;25845;81;57;26460;47;31162;41;30816
5872407;5934906;385;26982;90;69;26498;87;66;27113;50;31861;44;31515
5872408;5934906;392;27442;95;75;26958;93;72;27573;42;30044;37;30044
5872409;5934906;393;27485;95;76;27001;93;73;27616;42;30036;37;30036
5872410;5934906;344;24101;103;87;27756;111;84;27756;42;29973;37;29973
5872411;5934906;358;25092;89;65;28149;103;68;24306;47;31444;42;31444
5872412;5934906;351;24593;84;63;27580;103;66;23737;46;30925;41;30925
5872413;5934906;350;24465;94;74;27713;109;77;23870;48;30750;43;30750
5872414;5934906;348;24327;94;72;27575;109;75;23732;44;30220;39;30220
5872415;5934906;340;23793;94;69;27331;109;71;23488;46;30655;41;30655
5872416;5934906;338;23693;94;74;27735;109;77;23892;47;30946;42;30946
5872417;5934906;333;23290;94;78;28256;115;80;23392;46;30242;41;30242
5872418;5934906;325;22774;94;78;28291;115;80;23427;44;29878;39;29878
5872419;5934906;325;22738;94;78;28256;115;80;23392;45;30195;39;30195
5872420;5934906;329;23062;100;75;23716;115;85;23716;48;30606;43;30606
5872421;5934906;332;23244;107;77;23897;121;87;23897;47;30092;42;30092
5872422;5934906;334;23396;118;92;24246;131;102;24246;47;31162;42;31162
5872423;5934906;333;23335;118;91;24184;127;101;24184;47;31293;41;31293
5872424;5934906;334;23366;118;92;24216;131;102;24216;47;31260;42;31260
5872425;5934906;338;23688;120;96;24537;135;106;24537;50;31715;44;31715
5872426;5934906;353;24714;135;111;25563;153;107;25563;53;32325;48;32325
5872427;5934906;353;24708;135;111;25558;153;107;25558;52;32056;47;32056
5872428;5934906;300;20966;115;100;21625;119;99;24653;50;32790;45;32790
5872429;5934906;297;20794;115;98;21452;117;97;24480;45;22357;39;22551
5872430;5934906;293;20480;111;93;21138;112;92;24166;43;22018;38;22212
5872431;5934906;292;20441;109;93;21100;106;92;24127;42;22002;37;22196
5872432;5934906;293;20507;109;94;21186;109;93;24214;43;22151;38;22345
5872433;5934906;284;19864;111;93;21083;106;92;24111;45;22608;39;22802
5872434;5934906;277;19370;99;82;25824;103;92;20855;46;22697;40;22891
5872435;5934906;276;19290;99;81;25744;102;91;20775;44;20864;39;21058
5872436;5934906;277;19366;99;82;25820;103;92;20851;40;20345;35;20539
5872437;5934906;251;17556;77;52;18784;88;63;18812;42;20807;37;21001
5872438;5934906;247;17321;74;49;18550;80;59;18577;40;20349;35;20543
5872439;5934906;243;16984;68;44;18213;73;55;18240;39;20510;34;20704
5872440;5934906;241;16901;68;43;18129;73;53;18156;43;21027;38;18639
5872441;5934906;240;16776;68;45;18309;71;52;18032;43;18142;38;18113
5872442;5934906;226;15805;74;50;18313;70;56;18313;38;17238;33;17209
5872443;5934906;224;15671;71;49;18290;70;55;18290;39;17178;34;17149
5872444;5934906;222;15520;75;53;18577;78;59;18577;38;16814;33;16785
5872445;5934906;220;15375;75;56;18786;78;62;18786;39;16788;34;16759
5872446;5934906;218;15276;76;60;19074;79;66;19074;41;16526;36;16497
5872447;5934906;212;14830;66;58;17056;76;66;17056;39;16146;34;16117
5872448;5934906;206;14434;65;52;16661;74;61;15704;36;15751;32;15722
5872449;5934906;202;14115;62;48;16342;67;53;15056;35;15393;30;15364
5872450;5934906;197;13816;59;45;16399;65;53;16399;35;15164;30;15135
5872451;5934906;194;13608;54;42;16191;61;50;14826;33;14850;29;14822
5872452;5934906;191;13340;53;42;16410;61;50;14820;37;14675;32;14647
5872453;5934906;189;13242;60;46;16718;65;53;16718;35;14632;31;14603
5872454;5934906;188;13175;57;43;13718;66;45;13718;34;13839;28;13810
5872455;5934906;187;13105;52;42;13648;66;44;13648;34;14981;30;14179
5872456;5934906;189;13209;80;70;14938;93;72;14938;34;14929;30;14900
5872457;5934906;170;11930;51;38;12693;57;40;12693;31;12955;26;12926
5872458;5934906;168;11729;51;35;12491;57;37;12491;32;12852;27;12823
5872459;5934906;156;10954;52;39;12734;56;41;12734;30;12619;26;12591
5872460;5934906;149;10431;51;33;11006;49;35;11006;33;11999;28;11970
5872461;5934906;150;10482;51;33;11056;49;35;11056;28;11180;23;11151
5872462;5934906;147;10324;51;34;11094;49;36;11094;28;11316;23;11287
5872463;5934906;151;10581;51;38;11352;55;40;11352;28;11572;24;11544
5872464;5934906;148;10328;52;41;11592;59;43;11592;29;11860;25;11831
5872465;5934906;146;10201;63;50;12230;67;52;12230;32;17236;29;12344
5872466;5934906;149;10425;65;55;12591;70;60;11997;30;16931;27;12051
5872467;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5872468;5934906;149;10416;72;63;13089;69;59;11896;30;16316;27;15937
5872469;5934906;142;9951;66;56;12625;69;54;12030;32;16222;29;15844
5872470;5934906;143;9980;61;56;12654;61;55;12060;33;16418;29;16418
5872471;5934906;144;10091;59;58;12765;59;56;12170;31;15867;27;15489
5872472;5934906;145;10162;50;45;10126;50;45;10126;33;15528;30;15528
5872473;5934906;144;10079;44;40;9776;44;40;9776;31;15297;27;15297
5872474;5934906;140;9789;42;36;9486;42;36;9486;24;13646;21;13646
5872475;5934906;140;9822;38;33;9246;38;33;9246;32;15241;28;15241
5872476;5934906;143;10032;50;44;10066;50;44;10066;28;13979;25;15074
5872477;5934906;140;9776;46;41;9809;46;41;9809;21;12457;18;12457
5872478;5934906;140;9804;48;43;12157;48;44;10012;24;13294;21;13294
5872479;5934906;144;10054;53;46;12407;54;48;13645;23;13384;20;13384
5872480;5934906;141;9882;54;47;12199;54;48;13437;24;13015;21;13015
5872481;5934906;146;10201;60;51;12746;56;50;13838;23;13173;20;13173
5872482;5934906;149;10420;65;54;17757;64;56;13975;22;13352;19;13352
5872483;5934906;149;10442;64;51;12340;67;58;14431;25;13930;22;13930
5872484;5934906;148;10347;64;51;17917;67;57;14335;24;13888;21;13888
5872485;5934906;146;10248;60;47;17603;66;56;14237;26;14380;23;14380
5872486;5934906;150;10501;60;54;17341;64;55;13454;27;14565;24;14565
5872487;5934906;152;10613;60;51;18226;64;55;13492;29;15083;26;15083
5872488;5934906;151;10552;60;54;17367;64;53;13338;28;16922;24;16922
5872489;5934906;148;10333;62;52;18812;66;57;13654;31;17144;28;17144
5872490;5934906;154;10812;60;52;16382;67;52;14070;24;15493;21;15493
5872491;5934906;150;10504;58;49;16185;61;49;13873;24;15779;21;15779
5872492;5934906;155;10823;60;53;16432;65;53;14120;28;16012;25;16012
5872493;5934906;158;11075;60;51;15561;63;51;14704;32;16284;29;17534
5872494;5934906;160;11223;58;48;15343;59;51;14644;33;17837;29;17837
5872495;5934906;164;11448;59;52;15568;60;52;14892;35;16756;32;16756
5872496;5934906;168;11790;59;51;19391;59;51;14830;27;16522;24;16522
5872497;5934906;167;11685;55;46;19042;59;46;14477;27;16424;23;16424
5872498;5934906;170;11897;53;44;14231;60;43;14231;27;16574;23;16574
5872499;5934906;169;11863;52;39;18556;55;42;14184;28;16855;24;16855
5872500;5934906;173;12120;54;36;18351;58;40;14979;28;17166;25;17166
5872501;5934906;177;12394;56;40;18604;56;44;15232;29;16228;25;16228
5872502;5934906;182;12714;56;45;18962;58;49;13771;29;16445;26;16445
5872503;5934906;180;12632;54;45;14328;57;46;13599;29;16387;25;16387
5872504;5934906;181;12703;56;46;14387;59;47;13658;30;15794;27;15794
5872505;5934906;186;13033;54;43;14154;60;44;13425;26;15560;22;15560
5872506;5934906;184;12858;49;40;13979;60;41;13250;26;15676;23;15676
5872507;5934906;184;12856;54;44;14228;60;45;13500;29;15240;26;15240
5872508;5934906;186;13054;59;48;21820;61;49;13820;24;14978;21;14978
5872509;5934906;189;13256;60;51;22012;63;56;16452;26;15445;23;15445
5872510;5934906;194;13591;59;52;16255;61;54;16255;27;15639;23;15639
5872511;5934906;197;13758;64;55;16532;63;56;19800;30;16110;26;16110
5872512;5934906;198;13867;61;54;20289;65;54;19660;28;16417;24;16417
5872513;5934906;204;14253;58;49;19284;58;47;18900;29;17066;25;17066
5872514;5934906;204;14275;57;48;18604;57;47;18950;30;17753;26;17763
5872515;5934906;208;14559;54;46;18569;56;46;18186;32;18091;28;18101
5872516;5934906;210;14677;54;44;18003;56;44;18003;31;17738;27;17738
5872517;5934906;213;14912;53;43;17701;56;43;17701;31;17861;27;17861
5872518;5934906;215;15053;47;42;18880;50;42;18880;32;18252;28;18252
5872519;5934906;219;15308;46;40;18724;51;40;18724;32;18446;28;18446
5872520;5934906;224;15655;46;40;18710;51;40;18710;36;19523;31;19523
5872521;5934906;225;15782;46;39;18654;51;39;18654;36;19143;31;19143
5872522;5934906;228;15942;49;43;18960;54;43;18960;34;19196;29;19196
5872523;5934906;231;16162;55;47;19200;58;51;19001;36;19441;30;19441
5872524;5934906;233;16301;58;51;19527;62;51;19527;39;19902;33;19902
5872525;5934906;237;16583;60;54;19815;64;54;19686;36;21168;31;21168
5872526;5934906;243;17008;66;56;19664;69;57;19664;36;21948;31;21948
5872527;5934906;243;17011;68;58;20243;69;59;20243;36;21456;31;21456
5872528;5934906;247;17310;67;57;19716;70;58;18842;35;21456;30;21456
5872529;5934906;253;17726;68;58;21319;71;59;21319;34;23056;29;23056
5872530;5934906;258;18048;72;63;20662;75;64;19788;33;23087;28;23087
5872531;5934906;265;18522;65;55;22070;69;56;22070;30;21160;26;21160
5872532;5934906;266;18642;68;57;20802;72;57;22409;32;22512;28;22512
5872533;5934906;268;18782;66;56;22329;70;56;22329;35;22743;30;22743
5872534;5934906;272;19015;65;53;22707;71;54;22707;36;23071;31;22824
5872535;5934906;276;19286;67;54;22940;72;55;22940;35;23630;30;23543
5872536;5934906;280;19624;71;57;23148;80;58;23148;37;23979;32;23892
5872537;5934906;278;19435;76;64;23665;80;65;23665;36;24164;31;24164
5872538;5934906;280;19605;82;66;23953;80;66;23953;39;24383;34;24383
5872539;5934906;300;21020;93;77;23143;94;77;26407;39;25570;34;25570
5872540;5934906;301;21054;93;77;23176;94;78;26441;40;25623;35;25623
5872541;5934906;302;21160;93;79;23283;95;79;26548;40;25755;35;25755
5872542;5934906;305;21337;97;81;23460;96;82;26724;42;26154;37;26154
5872543;5934906;312;21812;104;89;23973;101;89;27238;42;25119;37;25119
5872544;5934906;311;21758;112;101;25854;105;89;26850;42;25427;38;25427
5872545;5934906;315;22042;115;105;26138;108;94;27134;45;25849;40;25849
5872546;5934906;321;22489;122;111;26585;120;100;27581;45;26162;40;26162
5872547;5934906;328;22935;131;116;27031;124;106;28027;47;26549;42;26549
5872548;5934906;328;22979;131;116;27075;126;107;28071;50;26740;45;26740
5872549;5934906;331;23201;131;119;27298;126;110;28293;55;27302;50;27302
5872550;5934906;-1;-1;-1;-1;-1;-1;-1;-1;53;27215;48;27215
5874257;5934906;389;27258;89;73;27621;87;70;28236;48;32322;42;31977
5874258;5934906;395;27639;87;66;27089;81;63;27704;47;32234;41;31889
5874259;5934906;388;27165;75;59;26615;81;56;27230;46;31800;40;31455
5874260;5934906;384;26876;73;55;26326;75;52;26941;47;31587;41;31241
5874261;5934906;382;26731;73;58;26515;79;55;27130;47;31403;41;31058
5874262;5934906;377;26356;73;56;26133;79;53;26748;44;30968;39;30622
5874263;5934906;374;26175;73;56;25780;79;53;26394;44;30697;38;30352
5874264;5934906;373;26126;73;57;25642;79;54;26257;47;30962;42;30616
5874265;5934906;378;26457;80;61;25973;81;58;26588;49;30964;44;30618
5874266;5934906;396;27739;95;80;27255;103;77;27255;44;30202;39;30202
5874267;5934906;397;27807;95;81;27324;103;78;27324;41;29906;36;29906
5874268;5934906;340;23776;95;81;27359;103;78;27359;42;29698;37;29698
5874269;5934906;343;24024;103;86;27678;111;83;27678;43;29600;39;29600
5874270;5934906;350;24502;84;61;27495;103;64;23652;46;30912;41;30912
5874271;5934906;345;24155;84;61;27489;103;64;23646;45;30494;40;30494
5874272;5934906;345;24125;94;69;27373;109;72;23530;44;30187;39;30187
5874273;5934906;340;23803;84;65;27051;103;67;23208;47;30457;41;30457
5874274;5934906;338;23695;94;69;27383;109;72;23540;45;29788;40;29788
5874275;5934906;331;23165;94;76;28130;115;78;23266;44;30044;39;30044
5874276;5934906;325;22764;94;73;27910;109;75;23046;45;29887;40;29887
5874277;5934906;320;22374;94;78;28240;115;80;23376;46;30341;41;30341
5874278;5934906;330;23082;100;75;23735;115;85;23735;47;30580;42;30580
5874279;5934906;318;22235;100;75;23084;113;85;23084;45;29976;40;29976
5874280;5934906;331;23184;118;89;24033;127;99;24033;46;31018;41;31018
5874281;5934906;330;23089;116;88;23939;127;98;23939;46;30977;41;30977
5874282;5934906;332;23207;118;89;24056;127;99;24056;49;31329;44;31329
5874283;5934906;336;23534;118;94;24384;131;104;24384;50;31726;45;31726
5874284;5934906;343;24037;126;101;24886;141;111;24886;49;31490;44;31490
5874285;5934906;356;24951;135;114;25800;155;110;25800;50;31908;45;31908
5874286;5934906;299;20928;115;100;21587;119;99;24614;49;31955;43;31955
5874287;5934906;296;20692;113;97;21350;114;96;24378;44;22259;38;22453
5874288;5934906;293;20480;111;93;21138;112;92;24166;43;22049;38;22243
5874289;5934906;286;20054;102;87;24797;104;86;23740;43;21755;38;21949
5874290;5934906;290;20269;109;91;20948;106;90;23976;43;22124;38;22318
5874291;5934906;289;20202;111;92;21061;107;91;24089;46;22651;41;22845
5874292;5934906;274;19214;95;80;25668;102;90;20699;40;20656;35;20850
5874293;5934906;272;19012;95;77;25466;102;87;20497;43;20768;38;20962
5874294;5934906;264;18503;89;66;19732;95;76;19759;42;20487;37;20681
5874295;5934906;265;18577;91;67;19806;96;77;19833;41;20713;36;20907
5874296;5934906;249;17442;75;50;18671;82;61;18698;41;20450;36;20644
5874297;5934906;250;17486;75;51;18714;84;62;18742;43;20748;38;20942
5874298;5934906;245;17179;71;47;18408;80;57;18435;45;21133;40;18745
5874299;5934906;223;15637;72;57;18831;78;63;18831;42;18115;37;18086
5874300;5934906;221;15446;69;54;18610;78;60;18610;37;16789;32;16761
5874301;5934906;221;15453;69;53;18533;74;59;18533;40;17052;35;17023
5874302;5934906;225;15744;75;55;18712;78;61;18712;39;16824;34;16795
5874303;5934906;225;15761;80;63;20205;81;70;20205;39;16980;34;16951
5874304;5934906;225;15746;80;63;20190;80;69;20360;42;17360;37;17331
5874305;5934906;203;14183;77;61;18689;83;71;18095;37;15213;31;15185
5874306;5934906;199;13935;72;58;18441;80;68;17847;36;15338;31;15309
5874307;5934906;199;13944;72;58;18450;80;68;17856;36;15705;31;15676
5874308;5934906;191;13388;69;56;17814;77;61;14183;36;15851;32;15822
5874309;5934906;188;13191;66;60;21623;76;62;14142;34;14718;29;14689
5874310;5934906;185;12951;57;46;17162;58;48;14157;33;14710;28;14681
5874311;5934906;185;12981;61;50;17421;65;51;14015;35;14582;30;14553
5874312;5934906;193;13514;60;48;14057;70;50;14057;32;14171;28;14020
5874313;5934906;185;12961;57;46;13903;70;48;13903;33;14691;29;14662
5874314;5934906;175;12276;66;57;14005;74;59;14005;30;13715;26;13686
5874315;5934906;173;12098;52;40;12860;63;42;12860;30;14045;26;13059
5874316;5934906;171;11976;52;39;12738;57;41;12738;32;14094;28;13076
5874317;5934906;174;12164;52;41;12927;66;43;12927;32;12740;27;12711
5874318;5934906;159;11158;52;42;12939;65;44;12939;32;11406;28;11377
5874319;5934906;145;10144;45;28;10718;46;30;10718;28;11035;23;11006
5874320;5934906;144;10080;50;30;10850;46;32;10850;28;11150;24;11121
5874321;5934906;152;10634;52;38;11404;55;40;11404;31;11745;27;11716
5874322;5934906;147;10269;63;50;12249;67;52;12249;28;11828;24;11800
5874323;5934906;142;9949;58;47;11978;65;49;11978;29;16963;26;12083
5874324;5934906;146;10236;64;53;12402;67;55;12402;31;16915;28;12035
5874325;5934906;146;10237;66;58;12776;66;56;11718;28;16285;25;15907
5874326;5934906;143;9985;63;54;11465;66;55;12064;28;16098;25;15720
5874327;5934906;142;9915;66;55;12589;69;54;11995;29;16012;26;15634
5874328;5934906;137;9576;59;51;12250;60;49;11656;26;15411;23;15033
5874329;5934906;137;9579;59;51;12253;60;49;11659;29;15716;25;15338
5874330;5934906;145;10118;50;45;10094;50;45;10094;29;15437;26;15059
5874331;5934906;141;9836;46;41;9812;46;41;9812;25;13739;22;13739
5874332;5934906;137;9556;40;34;9374;40;34;9374;23;13621;20;13621
5874333;5934906;139;9727;38;33;9269;38;33;9269;25;13287;22;13287
5874334;5934906;139;9734;44;37;9554;44;37;9554;24;13700;21;13700
5874335;5934906;137;9582;47;42;9900;47;42;9900;24;13742;21;13742
5874336;5934906;137;9616;48;40;11970;47;42;13207;21;12381;18;12381
5874337;5934906;136;9550;49;42;11806;48;42;13043;21;12792;19;12792
5874338;5934906;138;9644;50;44;11961;50;42;13280;23;12733;20;12733
5874339;5934906;141;9840;55;47;12157;54;47;13394;24;12934;20;12934
5874340;5934906;144;10098;59;50;12415;57;51;13652;26;13310;22;13310
5874341;5934906;147;10309;64;55;17783;64;57;14059;24;14198;21;14198
5874342;5934906;143;10030;63;54;11829;66;53;14018;24;14216;21;14216
5874343;5934906;145;10140;64;55;11940;68;54;14129;26;14669;23;14669
5874344;5934906;146;10188;60;50;18113;66;55;14177;26;14555;22;14555
5874345;5934906;150;10477;62;50;18108;66;58;13687;27;14815;24;14815
5874346;5934906;146;10248;63;49;18639;66;58;14743;26;15030;23;15030
5874347;5934906;145;10134;62;49;18613;67;56;14629;27;16477;24;16477
5874348;5934906;149;10452;62;53;18936;69;61;14686;26;16372;23;16372
5874349;5934906;146;10246;59;50;16234;64;53;14093;25;15740;22;15740
5874350;5934906;152;10664;61;55;15807;69;60;15221;26;16355;23;16355
5874351;5934906;153;10712;60;51;15550;65;55;14959;29;16418;25;16418
5874352;5934906;157;10973;60;51;15564;65;55;14973;28;16752;25;16752
5874353;5934906;167;11659;60;54;15328;62;51;14656;25;16652;22;16652
5874354;5934906;163;11426;58;51;15094;59;52;14496;25;15848;22;15848
5874355;5934906;165;11551;54;44;18869;58;48;14179;25;15596;22;15596
5874356;5934906;167;11674;53;40;18607;59;44;13917;25;15503;21;15503
5874357;5934906;167;11685;53;37;18372;59;40;14999;25;15315;22;15315
5874358;5934906;170;11884;52;32;18056;54;36;14684;25;15144;22;15144
5874359;5934906;175;12240;55;38;18450;58;41;15078;29;16371;25;16371
5874360;5934906;178;12442;56;44;18901;58;48;15529;28;16124;25;16124
5874361;5934906;176;12345;53;44;14205;57;44;13477;28;15942;25;15942
5874362;5934906;180;12565;49;40;13948;57;41;13220;28;16017;24;16017
5874363;5934906;181;12705;46;38;13828;58;39;13100;28;16328;24;16375
5874364;5934906;180;12589;44;36;13701;55;37;12973;24;14591;21;14529
5874365;5934906;181;12699;54;45;14267;60;45;13539;26;15336;23;15336
5874366;5934906;184;12898;59;52;14704;60;52;13976;26;15393;23;15393
5874367;5934906;185;12984;60;51;15249;62;54;14521;27;15591;23;15591
5874368;5934906;189;13223;60;53;20431;63;55;16084;27;16087;24;16087
5874369;5934906;193;13508;63;53;20204;62;53;19575;27;16147;24;16147
5874370;5934906;196;13722;62;52;20145;63;52;19516;28;16437;25;16437
5874371;5934906;198;13827;58;48;19484;58;46;19100;30;17802;26;17274
5874372;5934906;202;14108;60;51;19451;61;49;19067;33;17950;29;17960
5874373;5934906;203;14239;58;50;18460;59;50;18460;31;18043;27;18053
5874374;5934906;208;14533;54;45;17654;56;45;17654;31;17662;27;17643
5874375;5934906;209;14600;46;41;17774;52;42;17741;30;17483;26;17483
5874376;5934906;213;14888;45;40;17585;50;40;17585;31;17819;27;17819
5874377;5934906;216;15122;45;39;17498;50;40;17115;32;18141;28;18141
5874378;5934906;225;15757;51;44;19026;54;44;19026;33;18156;28;18156
5874379;5934906;223;15579;49;43;18973;52;44;17423;34;19071;30;19071
5874380;5934906;225;15761;51;44;18989;54;44;18989;35;19226;29;18556
5874381;5934906;227;15892;56;44;18485;56;47;18485;35;18603;30;18603
5874382;5934906;234;16347;60;52;19614;62;52;19614;38;18939;32;18939
5874383;5934906;235;16437;58;48;19094;59;49;19094;35;21053;30;21053
5874384;5934906;238;16643;60;51;19300;63;52;19300;37;21432;32;21432
5874385;5934906;241;16842;66;56;20074;69;57;20074;36;21273;31;21273
5874386;5934906;246;17252;64;53;20969;66;54;20969;34;23315;29;23315
5874387;5934906;251;17561;65;56;21154;68;57;21154;33;23397;29;23397
5874388;5934906;254;17811;69;59;21404;72;60;21404;34;23650;30;23650
5874389;5934906;261;18256;64;52;21805;68;53;21805;34;23099;29;23099
5874390;5934906;262;18340;63;53;22107;68;53;22107;32;22714;28;22714
5874391;5934906;265;18578;64;53;22126;68;53;22126;36;23206;31;23206
5874392;5934906;270;18891;64;53;22442;70;53;22442;36;23529;31;23529
5874393;5934906;275;19232;71;58;22799;76;58;22799;36;23906;31;23906
5874394;5934906;276;19294;72;58;23234;75;59;23234;36;23996;31;23910
