from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5861330;5978639;270;18873;68;58;20815;30;21693
5861331;5978639;263;18383;61;49;18522;30;21451
5861332;5978639;262;18331;58;42;18015;28;20771
5861333;5978639;263;18377;61;50;18887;29;21132
5861334;5978639;266;18646;60;52;19000;30;21224
5861335;5978639;270;18875;61;51;19458;30;21345
5861336;5978639;275;19229;58;48;19449;31;21770
5861337;5978639;274;19209;59;50;19905;34;22053
5861338;5978639;273;19141;60;52;19576;33;22816
5861339;5978639;270;18931;56;48;18805;33;22856
5861340;5978639;272;19016;56;46;19030;33;23004
5861341;5978639;272;19075;55;45;18939;35;23292
5861342;5978639;275;19229;55;44;19103;36;23696
5861343;5978639;274;19178;57;51;18793;37;24133
5861344;5978639;275;19229;59;52;18844;46;25128
5861345;5978639;277;19393;59;54;19007;41;24895
5861346;5978639;279;19547;61;53;21193;38;24113
5861347;5978639;283;19811;60;50;20957;32;23675
5861348;5978639;288;20129;56;45;20594;31;23399
5861349;5978639;290;20323;57;49;20879;32;23203
5861350;5978639;294;20604;62;48;20069;31;22904
5861351;5978639;298;20893;63;51;20261;30;22594
5861352;5978639;298;20867;64;54;20454;29;22323
5861353;5978639;299;20962;66;56;19725;31;22583
5861354;5978639;316;22136;61;52;20769;37;25186
5861355;5978639;313;21942;59;50;20574;38;23080
5861356;5978639;309;21654;55;45;20230;28;22214
5861357;5978639;308;21584;55;45;20237;31;22664
5861358;5978639;313;21883;58;49;20536;39;23118
5861359;5978639;320;22393;68;51;21283;34;24810
5861360;5978639;318;22294;69;49;22168;36;23496
5861361;5978639;322;22506;73;52;22363;40;24211
5861362;5978639;327;22899;78;59;21788;33;23438
5861363;5978639;333;23303;84;64;22192;33;24736
5861364;5978639;333;23334;86;65;22224;38;25875
5861365;5978639;336;23548;90;68;22437;38;26035
5861366;5978639;355;24822;91;70;24374;38;26035
5861367;5978639;349;24423;94;72;24504;39;25269
5861368;5978639;347;24303;94;74;24637;39;25269
5863090;5978639;495;34677;119;102;36394;55;38785
5863091;5978639;497;34796;122;101;35899;55;38785
5863092;5978639;-1;-1;-1;-1;-1;60;38677
5863093;5978639;-1;-1;-1;-1;-1;52;35430
5863094;5978639;497;34792;127;100;37953;56;38178
5863095;5978639;492;34447;127;95;37608;54;37809
5863096;5978639;492;34431;127;94;37592;56;38016
5863097;5978639;493;34504;127;95;37665;54;37358
5863098;5978639;464;32459;115;82;36137;53;36498
5863099;5978639;463;32390;109;75;35603;51;35932
5863100;5978639;457;32004;121;92;35799;55;36074
5863101;5978639;458;32035;121;92;35830;48;35043
5863102;5978639;458;32029;121;92;35824;48;35006
5863103;5978639;454;31805;127;95;36051;48;34998
5863104;5978639;455;31819;127;100;36358;47;34034
5863105;5978639;458;32058;133;103;36596;47;34141
5863106;5978639;448;31333;139;108;36977;47;34141
5863107;5978639;445;31181;139;107;35912;46;33601
5863108;5978639;-1;-1;-1;-1;-1;51;36177
5863109;5978639;-1;-1;-1;-1;-1;51;36177
5863110;5978639;-1;-1;-1;-1;-1;51;36177
5863111;5978639;-1;-1;-1;-1;-1;51;35876
5863112;5978639;449;31432;169;137;36389;51;35947
5863113;5978639;457;31997;169;145;36954;55;35888
5863114;5978639;457;32010;169;145;36967;55;36148
5863115;5978639;454;31776;169;142;36733;56;36245
5863116;5978639;453;31731;169;141;36688;50;35984
5863117;5978639;-1;-1;-1;-1;-1;56;36389
5863118;5978639;413;28897;125;102;28861;47;32184
5863119;5978639;404;28284;121;101;28831;46;32214
5863120;5978639;406;28404;121;101;28825;47;32409
5863121;5978639;386;26999;128;111;27750;46;32406
5863122;5978639;381;26673;125;107;27423;46;29425
5863123;5978639;380;26573;124;105;27323;45;29089
5863124;5978639;378;26477;118;105;26567;46;29239
5863125;5978639;373;26125;119;99;26156;47;29633
5863126;5978639;370;25905;119;96;25936;45;29156
5863127;5978639;367;25657;115;92;25688;46;29002
5863128;5978639;362;25351;101;88;25382;44;28131
5863129;5978639;360;25199;100;86;25230;46;28066
5863130;5978639;357;24999;106;80;24865;47;28411
5863131;5978639;346;24203;89;68;24068;44;27998
5863132;5978639;342;23907;85;64;23772;41;27233
5863133;5978639;336;23504;84;65;23848;42;26087
5863134;5978639;337;23557;84;65;23429;45;26222
5863135;5978639;-1;-1;-1;-1;-1;42;25781
5863136;5978639;313;21926;81;67;21967;38;24271
5863137;5978639;311;21799;81;65;21840;37;24154
5863138;5978639;307;21460;75;60;21501;38;24062
5863139;5978639;302;21113;74;63;21260;37;23551
5863140;5978639;295;20622;69;56;20769;35;23173
5863141;5978639;293;20507;70;60;21023;35;22993
5863142;5978639;286;20017;69;57;20823;34;22450
5863143;5978639;287;20093;70;56;20151;35;22579
5863144;5978639;287;20073;70;57;20195;34;22561
5863145;5978639;281;19691;70;59;20080;33;22227
5863146;5978639;280;19575;77;62;19613;34;22039
5863147;5978639;277;19420;75;60;19458;36;21956
5863148;5978639;-1;-1;-1;-1;-1;41;23449
5863149;5978639;-1;-1;-1;-1;-1;37;23637
5863150;5978639;287;20086;118;103;21104;36;23588
5863151;5978639;279;19558;110;95;20575;34;23040
5863152;5978639;275;19227;108;91;20245;32;22631
5863153;5978639;271;18973;102;87;19990;33;22546
5863154;5978639;272;19067;103;88;20084;35;22567
5863155;5978639;-1;-1;-1;-1;-1;38;24479
5863156;5978639;274;19158;96;80;20255;32;20671
5863157;5978639;269;18853;88;74;19802;32;20599
5863158;5978639;274;19210;84;71;19616;32;20511
5863159;5978639;279;19522;88;71;19613;33;20471
5863160;5978639;277;19366;77;66;19225;32;19925
5863161;5978639;279;19505;85;68;19365;33;20166
5863162;5978639;279;19513;82;64;19723;30;19190
5863163;5978639;275;19227;76;62;19593;25;18295
5863164;5978639;274;19193;77;63;19201;25;18185
5863165;5978639;260;18229;71;55;18287;29;19253
5863166;5978639;265;18559;72;57;18788;26;19012
5863167;5978639;268;18749;77;60;18995;29;19371
5863168;5978639;262;18354;72;57;19461;28;20028
5863169;5978639;262;18318;70;57;19425;28;19832
5863170;5978639;263;18427;70;54;19528;31;19128
5863171;5978639;266;18654;76;57;19755;34;19605
5863172;5978639;264;18510;77;59;25791;30;18763
5863173;5978639;262;18345;76;57;25626;31;18834
5863174;5978639;263;18439;67;51;25304;27;19094
5863175;5978639;299;20911;108;96;26882;30;19472
5863176;5978639;269;18824;73;55;25007;29;19919
5863177;5978639;291;20403;101;89;25070;32;20422
5863178;5978639;287;20088;96;85;24755;31;20307
5863179;5978639;283;19818;93;81;24484;33;23253
5863180;5978639;266;18588;75;63;24774;33;23009
5863181;5978639;271;18968;82;72;20916;32;22613
5863182;5978639;271;18963;82;72;19392;33;22641
5863183;5978639;273;19127;84;74;19556;32;22614
5863184;5978639;275;19236;87;72;23903;32;22850
5863185;5978639;280;19620;78;70;19208;34;23299
5863186;5978639;280;19590;78;69;19177;32;21798
5863187;5978639;269;18826;68;59;18506;31;21676
5863188;5978639;265;18555;64;56;18235;32;21623
5863189;5978639;260;18182;60;50;17862;30;21235
5863190;5978639;258;18054;57;47;17643;30;21142
5863191;5978639;264;18455;60;51;18484;31;21403
5863192;5978639;261;18277;54;45;18064;29;20947
5863193;5978639;261;18243;54;48;18251;31;21098
5863194;5978639;266;18636;64;54;18682;31;20977
5863195;5978639;280;19587;84;77;20309;29;21465
5863196;5978639;275;19222;72;63;21165;30;21294
5863197;5978639;261;18238;60;47;18388;29;21257
5863198;5978639;258;18057;57;43;18091;27;20518
5863199;5978639;260;18177;59;47;17869;29;20817
5863200;5978639;262;18368;59;51;18130;29;20858
5863201;5978639;269;18850;61;54;19938;30;21206
5863202;5978639;271;18941;60;52;19748;32;22109
5863203;5978639;271;19004;58;52;19361;32;22656
5863204;5978639;270;18869;55;48;19304;33;22548
5863205;5978639;267;18709;54;46;18658;32;22555
5863206;5978639;266;18652;55;45;18580;34;23137
5863207;5978639;269;18805;55;46;19042;35;23599
5863208;5978639;272;19019;54;50;18674;35;23630
5863209;5978639;271;18936;53;48;18583;37;24039
5863210;5978639;270;18920;52;48;18535;43;24979
5863211;5978639;277;19406;59;55;19021;41;24894
5863212;5978639;279;19538;56;49;20447;33;24174
5863213;5978639;283;19844;56;45;20202;33;23939
5863214;5978639;287;20101;54;43;20042;34;23737
5863215;5978639;292;20454;61;51;21010;33;23347
5863216;5978639;306;21405;72;63;20167;33;23063
5863217;5978639;304;21252;70;60;20014;30;22573
5863218;5978639;297;20810;63;54;19573;30;22343
5863219;5978639;293;20494;61;50;19257;30;22032
5863220;5978639;304;21292;63;56;21002;31;22500
5863221;5978639;309;21627;63;57;21097;28;22046
5863222;5978639;305;21343;55;45;20247;31;22239
5863223;5978639;310;21700;55;46;20353;35;22897
5863224;5978639;313;21936;60;50;20589;39;23173
5863225;5978639;320;22422;63;57;21076;33;22973
5863226;5978639;314;22010;68;46;20899;35;23194
5863227;5978639;319;22344;72;51;21234;36;23681
5863228;5978639;323;22627;75;55;21516;39;23873
5863229;5978639;328;22954;78;59;21843;38;25875
5863230;5978639;340;23804;94;72;22712;38;25875
5863231;5978639;339;23715;94;70;22604;38;26035
5863232;5978639;-1;-1;-1;-1;-1;38;26035
5863233;5978639;345;24157;98;77;24869;39;25269
5863234;5978639;349;24435;96;76;24769;39;25269
5863235;5978639;354;24775;98;81;25109;39;25269
5863236;5978639;-1;-1;-1;-1;-1;40;25651
5864955;5978639;492;34446;119;99;36163;49;35397
5864956;5978639;493;34520;119;100;36237;55;35855
5864957;5978639;-1;-1;-1;-1;-1;52;35478
5864958;5978639;-1;-1;-1;-1;-1;52;35412
5864959;5978639;486;34004;119;101;35767;52;35682
5864960;5978639;487;34099;119;103;35863;53;35798
5864961;5978639;495;34637;127;97;37798;58;38153
5864962;5978639;-1;-1;-1;-1;-1;53;36537
5864963;5978639;463;32406;115;82;36084;50;35765
5864964;5978639;458;32089;115;78;35312;50;35576
5864965;5978639;455;31842;121;89;35637;53;35714
5864966;5978639;456;31923;121;90;35718;54;35449
5864967;5978639;455;31816;121;89;35611;48;34998
5864968;5978639;449;31399;127;94;35988;46;33783
5864969;5978639;453;31710;127;99;36299;46;34028
5864970;5978639;460;32172;133;105;36711;47;34141
5864971;5978639;448;31335;139;110;36066;47;34141
5864972;5978639;442;30941;133;104;35672;46;33601
5864973;5978639;445;31126;139;107;35857;46;33683
5864974;5978639;-1;-1;-1;-1;-1;51;36177
5864975;5978639;-1;-1;-1;-1;-1;51;36177
5864976;5978639;-1;-1;-1;-1;-1;51;35907
5864977;5978639;447;31289;165;135;36246;57;36383
5864978;5978639;452;31656;169;140;36613;53;35740
5864979;5978639;461;32279;172;149;37236;51;35900
5864980;5978639;452;31643;169;140;36600;54;36047
5864981;5978639;448;31380;169;136;36337;55;36303
5864982;5978639;450;31494;169;138;36451;56;36330
5864983;5978639;-1;-1;-1;-1;-1;53;36270
5864984;5978639;400;28006;125;104;29062;46;31999
5864985;5978639;393;27479;131;114;29742;45;31908
5864986;5978639;388;27134;129;115;29822;47;32353
5864987;5978639;389;27222;131;120;30117;47;29421
5864988;5978639;376;26294;114;101;27044;45;29052
5864989;5978639;373;26086;116;98;26836;47;28926
5864990;5978639;367;25695;108;93;26445;45;28490
5864991;5978639;364;25484;105;90;26234;46;28269
5864992;5978639;362;25339;102;88;26089;44;27879
5864993;5978639;359;25123;100;85;25873;46;28101
5864994;5978639;363;25443;103;89;26193;48;28192
5864995;5978639;-1;-1;-1;-1;-1;43;26742
5864996;5978639;343;24029;83;65;23894;42;27120
5864997;5978639;340;23804;79;62;23669;43;27152
5864998;5978639;341;23854;86;65;23833;43;26447
5864999;5978639;-1;-1;-1;-1;-1;43;25950
5865000;5978639;-1;-1;-1;-1;-1;42;25707
5865001;5978639;321;22468;95;76;22509;38;24787
5865002;5978639;319;22355;90;74;22396;37;24279
5865003;5978639;315;22072;89;70;22112;41;24683
5865004;5978639;301;21104;74;63;21282;36;23508
5865005;5978639;298;20887;71;60;21034;36;23337
5865006;5978639;292;20427;69;59;20943;36;22893
5865007;5978639;287;20081;69;56;20177;35;22604
5865008;5978639;282;19720;70;51;19815;36;22159
5865009;5978639;279;19504;70;52;19574;32;21887
5865010;5978639;278;19473;70;56;19863;33;21950
5865011;5978639;275;19223;70;57;19261;32;21714
5865012;5978639;275;19239;70;57;19277;35;21802
5865013;5978639;278;19438;76;60;19476;36;21519
5865014;5978639;-1;-1;-1;-1;-1;31;21095
5865015;5978639;-1;-1;-1;-1;-1;38;23679
5865016;5978639;-1;-1;-1;-1;-1;36;22566
5865017;5978639;273;19106;106;89;20124;33;22751
5865018;5978639;268;18730;100;83;19747;31;22199
5865019;5978639;269;18796;100;84;19814;34;22481
5865020;5978639;-1;-1;-1;-1;-1;40;24604
5865021;5978639;268;18789;96;81;20285;35;20878
5865022;5978639;265;18569;92;77;20023;33;20664
5865023;5978639;275;19228;84;69;19455;31;20253
5865024;5978639;277;19406;83;67;19297;30;20014
5865025;5978639;273;19105;74;62;18964;30;19690
5865026;5978639;276;19286;74;64;19145;32;20061
5865027;5978639;267;18667;74;60;18605;31;19296
5865028;5978639;278;19442;82;66;19858;27;18376
5865029;5978639;258;18061;71;57;18440;25;17841
5865030;5978639;257;18010;68;54;18206;29;19435
5865031;5978639;264;18490;72;55;18317;29;19525
5865032;5978639;266;18644;74;58;18472;28;18334
5865033;5978639;256;17909;65;53;19123;31;18684
5865034;5978639;259;18130;69;54;19252;28;18618
5865035;5978639;263;18390;72;58;19816;31;19062
5865036;5978639;-1;-1;-1;-1;-1;30;18958
5865037;5978639;258;18066;73;61;25869;27;18639
5865038;5978639;258;18053;74;58;25666;27;18751
5865039;5978639;261;18285;76;60;25797;30;19225
5865040;5978639;269;18862;73;56;25051;30;19414
5865041;5978639;265;18535;67;50;24832;29;19694
5865042;5978639;263;18403;68;52;24932;29;20009
5865043;5978639;260;18171;72;57;24356;30;21359
5865044;5978639;261;18298;73;59;24483;32;21239
5865045;5978639;277;19401;89;75;24068;29;20640
5865046;5978639;270;18902;82;71;19331;31;22535
5865047;5978639;266;18620;75;64;23287;31;22252
5865048;5978639;270;18898;82;71;19327;32;22578
5865049;5978639;274;19196;87;72;23863;34;22962
5865050;5978639;280;19586;84;74;19491;31;21761
5865051;5978639;266;18646;68;62;18360;31;21643
5865052;5978639;266;18626;68;61;18341;31;21355
5865053;5978639;258;18056;62;53;17770;30;21056
5865054;5978639;259;18141;63;55;17855;30;21113
5865055;5978639;254;17752;56;46;17570;29;20727
5865056;5978639;260;18210;60;51;17924;29;20702
5865057;5978639;260;18222;57;50;18409;30;21067
5865058;5978639;255;17873;54;49;18329;28;20591
5865059;5978639;257;17999;63;53;18886;29;20831
5865060;5978639;261;18253;66;57;19140;30;20709
5865061;5978639;274;19152;78;70;20039;28;21030
5865062;5978639;255;17832;60;47;17863;28;20863
5865063;5978639;254;17793;55;41;17429;29;20195
5865064;5978639;257;17993;60;46;17756;29;20717
5865065;5978639;259;18147;57;48;17948;31;20646
5865066;5978639;262;18354;59;52;18228;31;21493
5865067;5978639;266;18648;59;54;20541;34;21743
5865068;5978639;266;18639;55;44;18608;32;22320
5865069;5978639;266;18589;54;49;19331;35;22247
5865070;5978639;264;18473;54;46;18626;32;22507
5865071;5978639;262;18369;52;42;18384;34;22946
5865072;5978639;265;18533;54;48;18679;35;23452
5865073;5978639;268;18743;57;51;18718;35;23611
5865074;5978639;267;18675;49;45;18331;35;23750
5865075;5978639;268;18747;49;46;18402;40;24776
5865076;5978639;270;18915;53;48;18570;39;24707
5865077;5978639;290;20302;64;50;20538;35;24337
5865078;5978639;288;20184;57;48;20421;32;23909
5865079;5978639;289;20246;56;44;20142;34;23892
5865080;5978639;-1;-1;-1;-1;-1;31;23224
5865081;5978639;307;21505;73;64;20267;30;23022
5865082;5978639;303;21178;70;59;19941;32;22776
5865083;5978639;303;21192;70;60;19954;31;22492
5865084;5978639;289;20238;60;46;18990;28;21768
5865085;5978639;291;20359;60;48;19122;28;21559
5865086;5978639;302;21146;60;48;19733;28;21713
5865087;5978639;300;20995;56;48;20443;36;22032
5865088;5978639;303;21227;62;45;20202;32;22274
5865089;5978639;309;21641;62;54;20864;31;22297
5865090;5978639;318;22272;63;55;20925;32;22642
5865091;5978639;316;22122;72;47;21011;32;23115
5865092;5978639;319;22337;72;50;21227;35;23469
5865093;5978639;326;22852;78;58;21742;38;23786
5865094;5978639;337;23589;94;77;22171;43;26256
5865095;5978639;336;23520;94;74;22896;45;26363
5865096;5978639;337;23568;94;77;22151;38;26035
5865097;5978639;-1;-1;-1;-1;-1;38;25866
5865098;5978639;343;24029;99;83;22612;39;25269
5865099;5978639;339;23747;94;79;24957;39;25269
5865100;5978639;343;23987;100;82;25217;39;25269
5865101;5978639;347;24299;115;95;22914;40;25658
5865102;5978639;348;24336;115;96;22952;40;25770
5866818;5978639;488;34195;110;95;35912;54;35707
5866819;5978639;486;34023;110;93;35741;53;35722
5866820;5978639;486;34024;110;93;35741;50;35349
5866821;5978639;479;33539;110;95;35302;50;35250
5866822;5978639;483;33845;119;99;35608;49;35487
5866823;5978639;484;33902;119;100;35666;51;35645
5866824;5978639;487;34099;119;103;35862;54;36040
5866825;5978639;-1;-1;-1;-1;-1;52;35903
5866826;5978639;460;32167;115;79;35390;50;35735
5866827;5978639;455;31863;109;75;35086;49;35340
5866828;5978639;451;31585;115;81;35078;49;35269
5866829;5978639;448;31373;115;83;35168;52;35285
5866830;5978639;443;31000;121;89;35589;48;34991
5866831;5978639;450;31487;127;96;36076;46;33780
5866832;5978639;455;31868;127;101;36457;46;34028
5866833;5978639;457;32017;133;103;36606;47;34141
5866834;5978639;436;30546;127;98;35277;47;34141
5866835;5978639;435;30437;127;97;35168;46;33579
5866836;5978639;-1;-1;-1;-1;-1;46;33683
5866837;5978639;-1;-1;-1;-1;-1;47;33925
5866838;5978639;-1;-1;-1;-1;-1;47;33906
5866839;5978639;-1;-1;-1;-1;-1;55;35253
5866840;5978639;446;31221;163;134;36178;52;35034
5866841;5978639;449;31437;169;137;36394;52;35663
5866842;5978639;439;30758;150;125;35715;50;35416
5866843;5978639;439;30701;150;124;35658;52;35805
5866844;5978639;446;31230;163;134;36187;52;36102
5866845;5978639;445;31156;160;133;36113;54;36225
5866846;5978639;-1;-1;-1;-1;-1;53;36286
5866847;5978639;397;27782;125;108;29307;45;31710
5866848;5978639;393;27510;127;110;29484;47;32021
5866849;5978639;392;27460;131;116;29881;50;32513
5866850;5978639;379;26554;120;105;27305;50;29476
5866851;5978639;375;26228;117;100;26979;47;29127
5866852;5978639;370;25883;109;95;26634;46;28762
5866853;5978639;367;25685;108;93;26436;46;28560
5866854;5978639;363;25410;103;89;26160;45;28193
5866855;5978639;358;25059;98;84;25810;43;27840
5866856;5978639;356;24896;96;81;25646;44;27649
5866857;5978639;355;24847;96;81;25597;45;27559
5866858;5978639;-1;-1;-1;-1;-1;43;26751
5866859;5978639;340;23826;87;70;24139;42;27127
5866860;5978639;341;23905;86;68;24063;41;26949
5866861;5978639;340;23776;92;80;25903;41;26255
5866862;5978639;342;23945;95;82;26072;40;25728
5866863;5978639;325;22771;96;81;22820;41;25578
5866864;5978639;320;22371;90;74;22412;39;25449
5866865;5978639;316;22119;89;71;22160;39;24670
5866866;5978639;316;22139;89;71;22179;41;24628
5866867;5978639;300;20973;74;62;22212;37;23567
5866868;5978639;296;20689;74;58;21928;36;23267
5866869;5978639;296;20712;74;59;21971;36;23330
5866870;5978639;291;20355;71;60;20451;36;22858
5866871;5978639;289;20199;70;58;20295;34;22219
5866872;5978639;279;19564;70;53;19705;33;21992
5866873;5978639;274;19166;70;54;19297;35;21602
5866874;5978639;271;18976;70;53;19014;32;21487
5866875;5978639;272;19026;70;54;19064;31;21106
5866876;5978639;271;18955;71;56;19218;35;21354
5866877;5978639;-1;-1;-1;-1;-1;36;21001
5866878;5978639;-1;-1;-1;-1;-1;34;22228
5866879;5978639;267;18658;89;72;18929;33;22337
5866880;5978639;266;18624;89;71;18895;33;22328
5866881;5978639;263;18441;96;79;19458;32;22062
5866882;5978639;266;18628;100;82;19646;35;22519
5866883;5978639;-1;-1;-1;-1;-1;31;22243
5866884;5978639;266;18612;95;83;20444;-1;-1
5866885;5978639;262;18323;93;82;20361;35;20735
5866886;5978639;261;18246;94;86;20657;31;20265
5866887;5978639;275;19237;74;64;19097;30;19892
5866888;5978639;270;18932;72;59;18791;30;19623
5866889;5978639;267;18659;72;57;18608;30;19295
5866890;5978639;264;18446;71;60;20450;30;19137
5866891;5978639;260;18232;72;59;18222;28;18733
5866892;5978639;256;17918;69;54;17904;27;18447
5866893;5978639;254;17789;66;55;17980;27;18293
5866894;5978639;255;17879;67;57;17769;29;18616
5866895;5978639;254;17771;65;57;17457;28;18288
5866896;5978639;253;17738;63;57;17433;28;18224
5866897;5978639;261;18244;71;58;19472;29;19050
5866898;5978639;263;18394;72;60;19622;32;19321
5866899;5978639;257;18023;76;56;21295;28;18702
5866900;5978639;256;17886;74;53;21038;28;18636
5866901;5978639;258;18082;77;61;21151;28;18833
5866902;5978639;258;18051;76;64;26110;29;19383
5866903;5978639;270;18927;76;56;25116;29;19672
5866904;5978639;270;18910;76;56;25099;30;19286
5866905;5978639;260;18198;68;54;24393;33;21199
5866906;5978639;257;17964;63;49;24164;29;20909
5866907;5978639;253;17730;63;49;23915;29;20735
5866908;5978639;252;17610;62;48;23681;28;20613
5866909;5978639;273;19077;84;73;19506;34;22834
5866910;5978639;263;18397;72;57;23674;33;22319
5866911;5978639;260;18220;72;58;22886;31;22031
5866912;5978639;256;17943;65;52;22610;30;21673
5866913;5978639;253;17727;63;49;22393;30;21428
5866914;5978639;265;18551;68;60;18266;31;21656
5866915;5978639;262;18330;66;57;18044;31;21347
5866916;5978639;259;18159;63;55;17873;30;21029
5866917;5978639;252;17664;54;47;17286;29;20607
5866918;5978639;251;17551;54;45;17191;30;20574
5866919;5978639;250;17497;59;51;18400;30;21044
5866920;5978639;254;17748;62;51;18411;29;20711
5866921;5978639;251;17592;61;51;18719;31;21087
5866922;5978639;258;18033;63;53;18920;30;20975
5866923;5978639;263;18436;66;59;19323;28;20443
5866924;5978639;267;18717;68;63;19604;29;20482
5866925;5978639;250;17510;60;47;17871;28;20764
5866926;5978639;250;17517;57;44;17628;29;20241
5866927;5978639;255;17827;61;49;19252;29;20408
5866928;5978639;255;17885;56;46;19032;29;20599
5866929;5978639;260;18195;56;47;19092;28;20776
5866930;5978639;263;18418;57;48;18634;33;21335
5866931;5978639;263;18435;54;46;18488;32;22108
5866932;5978639;262;18338;52;46;18834;32;22039
5866933;5978639;260;18214;53;44;18248;33;22974
5866934;5978639;259;18149;52;44;18472;35;23177
5866935;5978639;261;18258;49;46;18391;34;23154
5866936;5978639;264;18474;49;45;18330;34;23376
5866937;5978639;263;18376;45;40;18032;35;23778
5866938;5978639;265;18557;49;43;18212;38;24383
5866939;5978639;269;18821;51;47;18477;42;24826
5866940;5978639;295;20655;67;55;20892;36;24456
5866941;5978639;291;20353;64;51;20590;33;24430
5866942;5978639;293;20523;57;48;20419;34;24230
5866943;5978639;310;21732;77;67;20495;31;23198
5866944;5978639;308;21538;73;65;20301;32;23137
5866945;5978639;281;19643;75;64;19221;37;22578
5866946;5978639;285;19920;64;52;19447;31;22494
5866947;5978639;291;20362;61;48;19115;29;21897
5866948;5978639;292;20431;56;47;19524;28;21433
5866949;5978639;298;20884;55;45;19462;28;21409
5866950;5978639;297;20789;55;44;19396;32;21772
5866951;5978639;299;20957;56;46;19567;30;22035
5866952;5978639;303;21235;62;46;20217;31;22277
5866953;5978639;308;21564;63;50;20540;31;22568
5866954;5978639;313;21931;68;46;20879;33;23032
5866955;5978639;322;22531;75;53;21421;37;23592
5866956;5978639;330;23096;80;61;21994;41;25924
5866957;5978639;329;23036;80;61;21969;39;25806
5866958;5978639;332;23209;91;71;21792;41;26117
5866959;5978639;335;23467;94;75;22050;43;26357
5866960;5978639;335;23444;95;75;22026;44;26306
5866961;5978639;336;23530;95;76;22113;45;25668
5866962;5978639;336;23498;96;82;25205;46;25770
5866963;5978639;345;24152;115;93;22767;39;25234
5866964;5978639;343;23983;114;91;22599;40;25658
5866965;5978639;346;24238;115;94;22853;40;25770
5868680;5978639;490;34318;116;97;36035;51;35500
5868681;5978639;484;33865;106;91;35582;50;35484
5868682;5978639;481;33637;100;87;35354;51;35353
5868683;5978639;477;33368;106;92;35132;49;35049
5868684;5978639;486;34014;119;101;35778;49;35174
5868685;5978639;486;34023;119;101;35786;48;34977
5868686;5978639;488;34136;119;103;35900;53;35995
5868687;5978639;483;33830;119;99;35594;48;34368
5868688;5978639;491;34401;128;104;35550;47;34313
5868689;5978639;453;31697;115;79;35375;48;35061
5868690;5978639;450;31475;115;77;34771;49;34877
5868691;5978639;447;31285;115;78;34856;52;35082
5868692;5978639;440;30806;115;85;35310;47;34318
5868693;5978639;436;30535;121;88;35534;52;34205
5868694;5978639;435;30468;121;94;35974;52;34376
5868695;5978639;428;29988;121;90;34719;53;34559
5868696;5978639;431;30154;121;93;34885;46;33609
5868697;5978639;435;30470;127;97;35201;46;33579
5868698;5978639;-1;-1;-1;-1;-1;46;33683
5868699;5978639;-1;-1;-1;-1;-1;47;33914
5868700;5978639;-1;-1;-1;-1;-1;53;34379
5868701;5978639;-1;-1;-1;-1;-1;53;35149
5868702;5978639;447;31319;169;135;36276;51;35003
5868703;5978639;445;31125;160;133;36082;50;35537
5868704;5978639;434;30388;144;120;35345;50;35301
5868705;5978639;436;30487;144;121;35444;50;35546
5868706;5978639;440;30775;150;126;35732;51;35815
5868707;5978639;445;31124;160;132;36081;52;36163
5868708;5978639;447;31305;165;135;36262;54;36386
5868709;5978639;398;27832;125;112;29615;44;31555
5868710;5978639;394;27607;121;105;29803;44;31327
5868711;5978639;394;27594;121;105;29790;47;31534
5868712;5978639;382;26724;120;107;27474;51;31887
5868713;5978639;385;26945;122;111;27695;50;29191
5868714;5978639;373;26134;117;99;26884;49;28998
5868715;5978639;-1;-1;-1;-1;-1;50;28828
5868716;5978639;-1;-1;-1;-1;-1;48;28389
5868717;5978639;361;25282;101;87;26032;45;27978
5868718;5978639;352;24614;95;77;25364;43;27384
5868719;5978639;350;24499;94;76;25249;43;27186
5868720;5978639;339;23761;82;65;24575;41;26601
5868721;5978639;338;23640;87;74;25131;40;26277
5868722;5978639;337;23608;90;77;25735;40;26188
5868723;5978639;336;23533;90;76;25660;42;26189
5868724;5978639;343;23988;95;83;26116;40;25741
5868725;5978639;322;22506;88;78;22903;39;25358
5868726;5978639;325;22730;93;81;22779;41;25076
5868727;5978639;320;22366;90;74;22407;41;24800
5868728;5978639;-1;-1;-1;-1;-1;39;24643
5868729;5978639;302;21133;76;64;22372;37;24168
5868730;5978639;298;20864;74;59;21513;36;23489
5868731;5978639;301;21092;76;64;22350;37;23981
5868732;5978639;292;20472;74;62;20567;37;23296
5868733;5978639;287;20060;75;59;20103;34;22203
5868734;5978639;286;19989;71;58;20033;35;22288
5868735;5978639;277;19386;71;57;19516;33;21815
5868736;5978639;274;19181;70;54;19311;33;21711
5868737;5978639;266;18600;70;51;18863;31;21042
5868738;5978639;269;18856;71;55;19120;34;21214
5868739;5978639;264;18446;74;60;19453;35;20853
5868740;5978639;-1;-1;-1;-1;-1;33;22159
5868741;5978639;264;18510;85;69;18781;31;22045
5868742;5978639;263;18441;82;68;18712;33;22148
5868743;5978639;260;18212;93;76;19230;32;21797
5868744;5978639;261;18294;95;77;19312;35;21936
5868745;5978639;265;18579;97;88;20828;37;22606
5868746;5978639;261;18285;93;88;20566;-1;-1
5868747;5978639;258;18067;92;81;19190;-1;-1
5868748;5978639;259;18134;92;82;19258;32;20192
5868749;5978639;279;19558;89;68;19417;32;20250
