from_id;to_id;walk_t;walk_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d
5865081;5958354;230;16068;75;60;21945;75;62;21945;28;18852;25;18852
5865082;5958354;225;15741;69;56;21618;71;58;21618;30;18606;26;18606
5865083;5958354;225;15756;69;56;21633;71;58;21633;29;18323;26;18323
5865084;5958354;211;14802;58;42;20668;63;44;20668;26;17612;23;17612
5865085;5958354;213;14922;58;44;20799;65;46;20799;26;17403;23;17403
5865086;5958354;217;15168;62;51;21413;69;49;22388;26;18157;23;18157
5865087;5958354;215;15016;60;47;21537;63;45;22120;33;17782;30;17781
5865088;5958354;218;15247;62;45;21662;66;50;21513;29;18024;25;18024
5865089;5958354;224;15662;64;48;21856;66;51;22541;29;18047;25;18047
5865090;5958354;233;16293;69;54;22602;73;52;22602;29;18392;25;18392
5865091;5958354;231;16143;75;48;22276;74;63;22409;30;18865;26;18865
5865092;5958354;234;16358;76;51;22491;79;66;22624;32;19219;28;19219
5865093;5958354;241;16874;79;59;23007;86;78;24511;36;19536;32;19536
5865094;5958354;248;17364;95;79;24420;92;82;25586;41;22005;36;22005
5865095;5958354;247;17296;94;75;24160;92;77;24160;42;22112;38;22112
5865096;5958354;248;17343;95;79;24442;92;82;25565;43;22319;39;22319
5865097;5958354;251;17542;96;82;24641;96;84;25765;45;22289;40;22289
5865098;5958354;254;17804;102;93;26027;105;88;26027;46;21666;42;21666
5865099;5958354;250;17484;99;81;26222;100;82;26222;47;21733;43;21733
5865100;5958354;253;17725;105;85;26481;105;86;26481;49;21871;45;21871
5865101;5958354;258;18036;118;107;27384;115;101;27384;52;22441;48;22441
5865102;5958354;258;18073;118;107;27420;115;101;27420;50;22370;46;22370
5866818;5958354;549;38420;115;99;37538;111;96;38152;68;40597;60;40415
5866819;5958354;546;38249;113;97;37366;111;94;37981;67;40392;58;40210
5866820;5958354;546;38249;113;97;37366;111;94;37981;64;40019;55;39837
5866821;5958354;539;37763;115;98;36927;111;95;37542;63;39921;55;39739
5866822;5958354;544;38070;117;102;37233;117;99;37848;62;40161;54;39979
5866823;5958354;545;38127;117;103;37290;117;100;37905;64;40315;56;40133
5866824;5958354;547;38324;121;106;37488;126;103;37488;67;40710;59;40528
5866825;5958354;526;36846;110;90;36779;126;95;38214;67;40798;59;40616
5866826;5958354;520;36392;105;83;36326;120;89;37761;65;40630;56;40448
5866827;5958354;516;36088;101;79;36022;120;84;37457;64;40234;56;40052
5866828;5958354;512;35810;110;86;36015;126;91;37449;64;40164;56;39982
5866829;5958354;509;35598;110;87;36104;126;92;37538;66;40180;58;39998
5866830;5958354;503;35225;110;93;36525;133;98;37959;70;40419;62;40237
5866831;5958354;510;35712;117;95;39008;139;105;38446;70;39564;62;39383
5866832;5958354;516;36093;123;100;39390;145;111;38827;69;39754;62;39572
5866833;5958354;518;36242;128;103;39538;145;113;38976;70;39907;62;39725
5866834;5958354;497;34772;123;99;38210;145;109;37648;72;40031;64;39849
5866835;5958354;495;34663;123;97;38101;139;107;37539;71;39261;63;39079
5866836;5958354;505;35380;132;107;38818;145;117;38256;71;39381;64;39200
5866837;5958354;-1;-1;-1;-1;-1;-1;-1;-1;72;39646;64;39464
5866838;5958354;-1;-1;-1;-1;-1;-1;-1;-1;70;39473;62;39292
5866839;5958354;510;35696;156;136;39360;175;138;38896;68;40149;60;39968
5866840;5958354;506;35446;151;132;39111;172;134;38646;65;39931;57;39749
5866841;5958354;509;35662;156;135;39326;175;137;38862;65;40562;57;40380
5866842;5958354;500;34984;149;126;38649;167;135;38086;63;40314;56;40132
5866843;5958354;499;34926;149;125;38590;167;134;38028;65;40703;58;40522
5866844;5958354;506;35455;151;132;39119;172;134;38654;65;41000;58;40818
5866845;5958354;505;35380;151;131;39045;172;133;38580;67;41151;60;40970
5866846;5958354;509;35600;151;135;39264;175;136;38800;66;41213;58;41031
5866847;5958354;442;30958;140;116;35300;139;121;35300;60;38973;52;39046
5866848;5958354;438;30686;140;118;35477;141;123;35477;62;39283;55;39356
5866849;5958354;438;30635;144;124;35874;146;129;35874;65;39776;58;39849
5866850;5958354;425;29729;130;115;40335;141;121;33297;64;36903;57;36753
5866851;5958354;420;29403;121;97;30458;135;116;32971;61;36555;54;36405
5866852;5958354;415;29059;116;92;30113;130;111;32626;60;36190;53;36040
5866853;5958354;412;28861;113;90;29916;128;108;32428;61;35988;53;35838
5866854;5958354;408;28585;107;86;29639;123;104;32152;59;35620;52;35470
5866855;5958354;403;28234;106;81;29289;120;99;31802;58;35268;51;35118
5866856;5958354;401;28071;103;77;29051;115;97;31638;59;35081;52;34931
5866857;5958354;400;28022;106;80;28352;112;96;31589;59;34997;52;34847
5866858;5958354;388;27152;101;78;27224;105;90;30434;57;34214;50;34064
5866859;5958354;386;27001;96;74;26921;99;85;40804;56;34418;49;34268
5866860;5958354;387;27080;98;73;26846;103;85;30056;55;34240;48;34090
5866861;5958354;385;26951;104;85;28390;107;96;32037;55;33536;48;33386
5866862;5958354;387;27120;104;87;28558;109;98;32206;54;32963;47;32814
5866863;5958354;371;25947;105;93;28887;111;98;32591;56;32951;49;32801
5866864;5958354;365;25542;93;78;25194;102;87;28404;53;32711;46;32561
5866865;5958354;361;25291;89;74;24942;102;83;28152;55;32236;47;32086
5866866;5958354;362;25310;90;75;24961;102;84;28171;57;32194;49;32044
5866867;5958354;345;24144;82;71;24167;94;78;31635;52;31133;44;30983
5866868;5958354;341;23860;82;75;31350;88;74;31682;51;30833;44;30683
5866869;5958354;341;23884;82;75;31393;88;74;31725;51;30896;43;30746
5866870;5958354;336;23527;81;66;23233;87;68;23674;51;30505;43;30355
5866871;5958354;334;23370;81;64;23077;84;66;23517;49;29986;41;29836
5866872;5958354;325;22736;79;59;22488;78;61;22929;49;29629;42;29479
5866873;5958354;319;22337;79;59;22078;78;61;22519;49;29168;43;29018
5866874;5958354;316;22147;78;59;21796;79;61;22236;47;29053;40;28903
5866875;5958354;317;22197;82;60;21846;79;62;22286;45;28672;39;28522
5866876;5958354;316;22126;84;62;22000;86;64;22441;49;28920;42;28770
5866877;5958354;320;22375;84;66;22249;89;68;22690;50;28567;44;28417
5866878;5958354;313;21933;93;78;21815;101;86;25025;46;27257;41;26729
5866879;5958354;312;21829;92;77;21711;99;85;24921;45;27345;39;26817
5866880;5958354;311;21795;92;76;21677;100;84;24887;45;27336;40;26808
5866881;5958354;309;21612;99;84;22241;102;92;25451;45;27070;39;26541
5866882;5958354;311;21799;102;87;22428;104;95;25638;48;27526;43;26998
5866883;5958354;307;21465;100;87;23810;99;85;23810;51;27796;46;27268
5866884;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5866885;5958354;302;21129;94;85;24058;92;78;23316;46;25627;41;25477
5866886;5958354;301;21051;96;85;23611;96;83;23611;43;25157;37;25007
5866887;5958354;297;20765;79;67;22794;73;60;22052;41;24784;36;24634
5866888;5958354;292;20460;74;63;22489;73;56;21746;42;24515;36;24365
5866889;5958354;288;20186;72;60;22306;69;53;21564;41;24187;35;24037
5866890;5958354;285;19974;70;63;22724;71;56;21982;41;24029;36;23879
5866891;5958354;282;19760;73;63;21177;71;60;22733;39;23624;34;23474
5866892;5958354;278;19446;67;58;20860;67;53;20761;38;23335;33;23185
5866893;5958354;276;19317;68;59;20935;70;57;21079;38;23180;33;23030
5866894;5958354;277;19407;70;60;20724;71;58;20724;40;23504;35;23354
5866895;5958354;276;19299;64;58;24252;72;60;20412;39;23234;33;23084
5866896;5958354;275;19266;64;58;24228;72;59;20388;39;23169;34;23019
5866897;5958354;282;19772;71;60;23184;80;67;20894;39;23623;34;23474
5866898;5958354;285;19922;73;64;24992;82;69;21044;42;23942;36;23792
5866899;5958354;264;18487;82;68;22350;85;55;24328;38;26136;33;26346
5866900;5958354;262;18351;78;66;22214;84;51;24072;38;26215;34;26425
5866901;5958354;264;18448;83;69;22433;88;59;24185;39;26267;34;26477
5866902;5958354;263;18416;82;68;22400;87;60;25136;39;26491;34;26701
5866903;5958354;256;17945;79;65;21702;87;63;25379;38;25585;34;25760
5866904;5958354;256;17927;77;65;21684;87;63;25362;40;25497;35;25707
5866905;5958354;246;17215;73;64;20978;81;64;25442;40;24756;36;24966
5866906;5958354;243;16981;71;61;20750;77;51;21152;36;24466;31;24676
5866907;5958354;239;16748;67;60;20849;79;56;22281;36;24292;31;24502
5866908;5958354;238;16628;64;54;21223;76;55;22187;35;24151;31;24361
5866909;5958354;242;16935;82;75;20500;82;64;20747;39;24672;34;24882
5866910;5958354;235;16449;73;60;21215;76;59;21749;36;24050;32;24260
5866911;5958354;230;16078;69;63;19643;72;52;19890;35;23679;31;23888
5866912;5958354;226;15801;66;59;19366;67;48;19613;35;23443;30;23653
5866913;5958354;223;15584;62;55;19149;64;59;19276;35;23185;30;23395
5866914;5958354;233;16322;70;61;19744;73;61;19744;35;23300;30;23510
5866915;5958354;230;16101;68;58;19522;68;58;19522;36;23269;31;23479
5866916;5958354;228;15930;64;56;19352;65;56;19352;35;22987;31;23197
5866917;5958354;220;15434;56;47;18741;58;47;18741;34;22455;30;22665
5866918;5958354;219;15322;57;51;19013;61;56;27441;34;22739;30;22949
5866919;5958354;216;15138;65;58;18695;62;58;18750;36;22680;31;22890
5866920;5958354;216;15134;64;59;19903;62;58;19903;34;22347;30;22557
5866921;5958354;212;14832;67;60;20699;68;56;18531;36;22723;32;22933
5866922;5958354;218;15247;69;63;20230;71;63;20710;35;22611;31;22909
5866923;5958354;224;15649;72;69;20632;76;61;21059;33;22079;29;22289
5866924;5958354;228;15930;76;69;22213;81;65;21340;34;22768;30;23290
5866925;5958354;210;14722;58;46;19548;65;44;19140;33;22319;29;22840
5866926;5958354;208;14569;52;42;19305;62;40;18897;34;21970;30;22180
5866927;5958354;209;14664;59;50;19811;63;47;19402;35;22133;30;22343
5866928;5958354;210;14722;57;48;19602;61;44;19193;34;22302;30;22512
5866929;5958354;209;14662;57;50;19760;61;47;19352;33;22510;29;22720
5866930;5958354;209;14651;59;54;20079;62;51;19670;38;23072;33;20534
5866931;5958354;207;14503;57;49;22172;60;49;21764;36;20353;31;20353
5866932;5958354;206;14405;55;46;21968;58;46;21559;35;20284;30;20284
5866933;5958354;203;14198;58;50;22266;59;50;21857;33;19856;28;19856
5866934;5958354;202;14132;56;52;21074;58;49;20828;35;19811;30;20366
5866935;5958354;203;14192;52;47;20519;54;51;20606;34;20036;29;20036
5866936;5958354;206;14409;52;46;20458;52;45;20458;34;20258;29;20454
5866937;5958354;203;14185;48;44;20344;49;46;20247;35;20728;30;20728
5866938;5958354;205;14366;51;45;20340;51;44;20340;37;18526;31;18526
5866939;5958354;209;14630;54;48;20604;54;47;20604;41;18968;35;18968
5866940;5958354;235;16465;69;60;22967;73;58;22967;34;20286;30;20286
5866941;5958354;231;16162;66;55;22664;65;53;22664;31;20261;27;20261
5866942;5958354;233;16332;64;53;22493;65;51;22493;33;20060;29;20060
5866943;5958354;233;16296;81;64;22173;81;66;22173;29;19028;25;19028
5866944;5958354;230;16102;76;61;21979;75;63;21979;30;18968;27;18968
5866945;5958354;212;14874;73;60;20898;74;61;20898;35;18386;31;18386
5866946;5958354;214;14963;60;49;21125;67;51;21125;29;18338;26;18338
5866947;5958354;213;14926;58;44;20792;67;46;20792;27;17741;23;17741
5866948;5958354;214;14969;58;45;20892;65;46;21203;26;17278;22;17278
5866949;5958354;213;14905;59;48;21142;65;45;21142;25;17158;22;17158
5866950;5958354;212;14810;60;47;21076;63;44;21076;29;17521;26;17520
5866951;5958354;214;14978;58;42;21206;60;46;21245;27;17785;24;17785
5866952;5958354;218;15255;58;42;21462;63;50;21523;28;18026;24;18026
5866953;5958354;223;15586;64;47;21780;66;55;21852;28;18327;25;18327
5866954;5958354;228;15952;71;46;22144;72;60;22218;31;18782;27;18782
5866955;5958354;236;16552;76;54;22685;80;69;22818;34;19341;30;19341
5866956;5958354;241;16872;80;62;23260;85;64;23260;38;21673;34;21673
5866957;5958354;240;16812;80;62;23233;85;64;23233;37;21555;32;21555
5866958;5958354;243;16985;88;74;24084;87;76;25207;39;21867;34;21867
5866959;5958354;246;17244;95;78;24342;92;80;25466;40;22107;36;22107
5866960;5958354;246;17220;96;85;25442;94;80;25442;41;22055;37;22055
5866961;5958354;247;17306;96;86;25528;94;81;25528;43;21418;38;21418
5866962;5958354;246;17234;98;85;26470;100;86;26470;44;21519;40;21519
5866963;5958354;256;17888;116;105;27236;112;99;27236;47;21667;42;21667
5866964;5958354;253;17720;114;102;27067;112;96;27067;50;22307;46;22307
5866965;5958354;257;17975;116;106;27322;112;100;27322;50;22382;46;22382
5868680;5958354;551;38543;115;101;37660;117;98;38275;65;40389;57;40207
5868681;5958354;544;38090;110;94;37207;108;91;37822;63;40154;55;39972
5868682;5958354;541;37861;108;91;36978;105;88;37593;64;40026;56;39844
5868683;5958354;537;37593;110;96;36756;108;93;37371;62;39741;54;39559
5868684;5958354;546;38239;119;105;37402;123;102;38017;62;39740;53;39558
5868685;5958354;546;38248;119;105;37411;123;102;38026;62;39646;54;39465
5868686;5958354;548;38361;121;107;37524;126;104;37524;66;40665;58;40483
5868687;5958354;544;38056;117;102;37219;117;99;37834;61;39263;54;39113
5868688;5958354;552;38626;125;110;37790;126;107;37790;60;39209;53;39059
5868689;5958354;513;35922;105;83;36311;120;88;37745;63;39955;55;39774
5868690;5958354;510;35700;101;81;35707;120;86;37141;63;39772;55;39590
5868691;5958354;507;35511;105;82;35792;120;88;37226;66;39977;58;39795
5868692;5958354;500;35031;110;89;36246;126;94;37681;68;39735;61;39553
5868693;5958354;497;34760;110;92;36470;133;97;37905;67;39328;59;39146
5868694;5958354;496;34694;114;98;36910;133;104;38345;66;39499;58;39317
5868695;5958354;489;34213;110;96;35655;133;101;37089;67;39682;59;39500
5868696;5958354;491;34379;114;98;35821;133;103;37255;68;39097;60;38915
5868697;5958354;496;34695;123;98;38133;145;108;37571;67;39012;60;38831
5868698;5958354;499;34926;123;101;38364;145;111;37802;68;39140;60;38958
5868699;5958354;-1;-1;-1;-1;-1;-1;-1;-1;69;39439;61;39257
5868700;5958354;-1;-1;-1;-1;-1;-1;-1;-1;67;39274;59;39092
5868701;5958354;510;35718;156;136;39383;175;138;38918;66;40046;59;39864
5868702;5958354;508;35543;151;134;39208;175;136;38743;64;39900;57;39718
5868703;5958354;505;35350;151;131;39014;172;133;38550;63;40435;56;40253
5868704;5958354;494;34613;137;120;38277;155;129;37715;63;40199;55;40017
5868705;5958354;496;34712;142;122;38376;166;131;37814;64;40444;56;40262
5868706;5958354;500;35000;149;126;38664;167;135;38102;64;40713;56;40531
5868707;5958354;505;35349;151;131;39014;172;133;38549;65;41061;57;40879
5868708;5958354;508;35530;151;134;39195;175;135;38730;67;41284;59;41102
5868709;5958354;445;31152;142;120;35608;139;125;35608;59;38818;52;38891
5868710;5958354;445;31168;137;120;37972;135;125;35624;59;38593;52;38666
5868711;5958354;450;31476;137;119;37959;136;123;34250;62;38796;55;38869
5868712;5958354;427;29899;131;118;40505;138;123;33467;66;39234;58;39307
5868713;5958354;430;30120;137;121;40726;140;126;33688;64;36619;57;36469
5868714;5958354;419;29309;119;96;30364;133;115;32876;64;36426;56;36276
5868715;5958354;416;29133;116;94;30187;131;112;32700;64;36255;57;36105
5868716;5958354;411;28762;111;88;29816;127;107;32329;62;35816;55;35666
5868717;5958354;407;28456;107;84;29511;120;103;32024;60;35406;53;35256
5868718;5958354;397;27788;98;76;28119;109;93;31356;58;34825;50;34675
5868719;5958354;395;27674;95;75;28004;106;91;31241;57;34614;50;34464
5868720;5958354;385;26937;93;70;27356;97;80;40752;56;34071;48;33921
5868721;5958354;383;26816;99;78;27914;99;82;40619;55;33705;48;33555
5868722;5958354;383;26782;103;82;28221;102;85;40856;54;33758;47;33608
5868723;5958354;382;26708;102;81;28147;100;84;40781;56;33452;49;33302
5868724;5958354;388;27164;104;88;28602;109;99;32250;54;33004;48;32854
5868725;5958354;367;25682;102;89;28622;105;94;32326;54;32621;47;32471
5868726;5958354;370;25905;105;92;28845;109;97;32549;54;32283;47;32133
5868727;5958354;365;25537;93;78;25189;102;87;28399;57;32365;49;32215
5868728;5958354;360;25208;94;82;28148;105;87;31852;54;31906;47;31756
5868729;5958354;347;24304;85;75;28091;97;80;31795;51;31431;44;31281
5868730;5958354;343;24036;82;75;30935;88;74;31267;51;31413;44;30905
5868731;5958354;347;24262;88;75;28067;97;80;31772;51;31244;44;31094
5868732;5958354;338;23643;83;68;23349;87;70;23790;52;30690;44;30540
5868733;5958354;332;23230;84;65;22885;88;67;23326;49;30061;42;29911
5868734;5958354;331;23160;84;64;22815;85;66;23256;50;30056;43;29906
5868735;5958354;322;22558;84;62;22299;82;64;22739;47;29384;40;29234
5868736;5958354;319;22351;79;59;22092;79;61;22533;48;29256;41;29106
5868737;5958354;311;21771;75;57;21646;79;59;22086;45;28671;39;28521
5868738;5958354;315;22028;84;61;21902;82;63;22342;48;28780;41;28630
5868739;5958354;309;21616;84;66;22235;87;68;22676;49;28411;42;28261
5868740;5958354;308;21535;89;72;21417;97;80;24627;45;27174;39;26645
5868741;5958354;310;21682;90;75;21564;97;82;24774;43;27074;38;26546
5868742;5958354;309;21612;90;74;21494;97;81;24704;45;27155;40;26627
5868743;5958354;305;21383;97;81;22012;100;89;25222;44;26804;39;26276
5868744;5958354;307;21466;98;82;22094;101;90;25304;47;26943;42;26415
5868745;5958354;305;21385;100;87;23783;98;85;23783;49;27613;44;27085
5868746;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5868747;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5868748;5958354;299;20940;95;90;24389;95;83;23647;44;25084;38;24934
5868749;5958354;301;21086;82;72;23114;82;65;22372;43;25142;38;24992
5868750;5958354;289;20226;71;65;20335;71;65;20335;45;25269;39;25119
5868751;5958354;298;20835;75;69;22899;74;62;22156;41;24239;35;24089
5868752;5958354;287;20067;71;63;22766;72;56;22024;42;24143;36;23993
5868753;5958354;282;19748;71;62;21172;71;60;22728;40;23669;34;23519
5868754;5958354;277;19367;67;59;20938;66;54;20825;39;23524;34;23374
5868755;5958354;271;18986;67;57;20459;66;55;20459;37;22899;32;22749
5868756;5958354;272;19024;67;57;20474;66;55;20474;40;23170;35;23020
5868757;5958354;270;18910;61;52;20023;63;51;20023;38;22819;32;22669
5868758;5958354;272;19033;65;59;24004;68;56;20158;38;23010;33;22860
5868759;5958354;273;19134;80;76;24641;79;71;25866;39;23349;34;23199
5868760;5958354;271;18960;76;73;24467;78;72;20577;38;25393;33;25393
5868761;5958354;263;18420;79;67;22283;84;57;24035;38;26137;34;26347
5868762;5958354;258;18066;76;62;21929;82;52;23682;38;25778;33;25988
5868763;5958354;257;18012;75;63;21996;83;53;23748;37;25546;32;25756
5868764;5958354;258;18058;76;63;22046;84;54;23799;38;25890;33;26100
5868765;5958354;261;18270;84;70;22027;88;68;25705;37;25226;33;25436
5868766;5958354;245;17117;74;63;21896;78;59;23327;38;25030;33;25240
5868767;5958354;245;17170;74;66;21097;78;60;23380;37;25046;32;25072
5868768;5958354;243;16998;68;61;21777;75;57;23208;39;24704;35;24914
5868769;5958354;236;16501;65;57;20602;75;53;22034;35;24081;31;24291
5868770;5958354;234;16386;62;55;20516;74;51;21948;36;24016;31;24226
5868771;5958354;233;16337;68;55;20881;76;59;22471;36;24487;31;24696
5868772;5958354;231;16145;64;52;20686;74;55;21445;36;23884;31;24094
5868773;5958354;228;15926;63;56;19795;73;52;21226;37;23723;32;23933
5868774;5958354;225;15728;62;57;19823;66;56;19293;35;23294;30;23504
5868775;5958354;220;15374;60;52;18940;62;50;18940;35;23044;31;23369
5868776;5958354;221;15463;60;54;18870;64;54;18870;35;22706;30;23417
5868777;5958354;218;15272;58;50;18633;63;50;18633;34;22487;30;22697
5868778;5958354;217;15222;57;48;18440;58;48;18440;34;22220;29;22430
5868779;5958354;214;15013;57;53;18687;60;53;18741;33;21974;29;22184
5868780;5958354;213;14891;59;53;18740;60;53;18794;33;21959;29;22169
5868781;5958354;213;14917;62;54;18474;62;54;18528;37;22896;33;23106
5868782;5958354;218;15283;69;63;20177;71;62;20177;37;22739;33;22949
5868783;5958354;211;14763;66;58;18871;68;55;18462;34;22136;30;22346
5868784;5958354;207;14473;61;55;18606;65;52;18198;34;21595;30;21805
5868785;5958354;206;14454;61;55;20156;66;52;19747;34;21571;30;21781
5868786;5958354;204;14306;61;53;18447;66;49;18038;33;21931;29;22141
5868787;5958354;202;14157;58;47;19663;65;45;19255;37;21793;33;22244
5868788;5958354;204;14253;56;48;19632;64;45;19223;33;21837;29;22047
5868789;5958354;204;14311;56;48;19604;64;44;19196;33;21877;29;22087
5868790;5958354;207;14510;61;52;19915;62;49;19506;34;22136;30;22346
5868791;5958354;207;14512;60;55;20130;63;52;19722;35;22761;31;22971
5868792;5958354;205;14342;59;51;20746;60;50;20746;35;22924;31;20386
5868793;5958354;203;14232;58;49;20596;59;48;20596;37;20032;32;20032
5868794;5958354;203;14176;56;48;20540;57;47;20540;34;20053;29;20053
5868795;5958354;200;13970;58;54;22509;58;50;20266;32;19677;28;19677
5868796;5958354;199;13903;57;52;20894;57;49;20198;34;20177;29;20177
5868797;5958354;200;13992;52;46;20451;52;45;20451;33;20003;29;20003
5868798;5958354;201;14063;48;44;20324;49;46;20227;34;20289;29;20289
5868799;5958354;199;13963;46;41;20122;47;43;20024;35;20627;30;20627
5868800;5958354;203;14192;50;43;20227;50;42;20227;35;18242;30;18242
5868801;5958354;205;14374;52;47;20529;53;46;20529;38;18503;32;18503
5868802;5958354;239;16709;74;63;23211;77;61;23211;34;20727;30;20727
5868803;5958354;237;16592;66;57;22753;69;55;22753;32;20365;28;20365
5868804;5958354;210;14686;68;58;20710;71;59;20710;31;20053;27;20053
5868805;5958354;209;14635;67;57;20660;71;58;20660;34;18167;30;18167
5868806;5958354;208;14535;65;55;20560;69;56;20560;32;17845;28;17845
5868807;5958354;209;14622;67;57;20647;71;58;20647;34;18253;30;18253
5868808;5958354;210;14677;62;51;21260;66;53;21260;27;18210;24;18210
5868809;5958354;203;14234;58;42;20132;62;43;20132;28;18101;24;18101
5868810;5958354;208;14531;58;46;20429;66;47;20429;25;17600;23;17600
5868811;5958354;209;14653;57;44;20886;59;41;20886;25;17097;22;17097
5868812;5958354;208;14578;57;44;20846;58;41;20846;26;17396;23;17396
5868813;5958354;212;14844;60;47;21504;63;45;21168;27;17725;23;17725
5868814;5958354;217;15203;61;47;21396;62;55;22697;29;18331;25;18331
5868815;5958354;220;15413;64;48;21869;66;56;21941;29;18409;25;18409
5868816;5958354;218;15251;64;52;22166;68;59;22870;31;18856;27;18856
5868817;5958354;240;16833;78;58;22966;88;77;24470;33;19749;29;19749
5868818;5958354;239;16741;83;67;23571;85;69;23571;35;21457;31;21457
5868819;5958354;237;16571;79;68;23670;85;70;24794;36;21519;32;21519
5868820;5958354;241;16892;85;73;23991;87;75;25115;36;21661;31;21661
5868821;5958354;242;16932;89;80;25154;89;76;25154;38;21967;34;21967
5868822;5958354;245;17126;94;83;25348;92;78;25348;39;21857;34;21857
5868823;5958354;245;17153;94;84;25375;93;79;25375;39;21175;35;21175
5868824;5958354;243;17020;98;89;25751;97;84;25751;42;21359;38;21359
5868825;5958354;251;17569;114;100;26917;110;94;26917;46;21803;41;21803
5868826;5958354;250;17513;114;99;26860;110;93;26860;48;22158;44;22158
5868827;5958354;255;17822;114;104;27169;112;98;27169;50;22381;46;22381
5868828;5958354;261;18290;118;111;27638;115;105;27638;47;22188;43;22188
5870541;5958354;544;38094;106;90;37177;105;87;37792;65;40330;56;40149
5870542;5958354;542;37926;104;90;37145;105;87;37760;64;40221;56;40040
5870543;5958354;539;37752;104;89;36870;105;86;37484;62;39837;54;39655
5870544;5958354;536;37544;100;86;36662;105;83;37277;62;39509;53;39327
5870545;5958354;533;37298;108;91;36461;105;88;37076;61;39325;53;39143
5870546;5958354;550;38468;121;108;37631;126;105;37631;62;39416;53;39234
5870547;5958354;553;38693;125;111;37856;129;108;37856;64;39844;56;39662
5870548;5958354;540;37811;115;99;36974;111;96;37589;58;39068;51;38918
5870549;5958354;549;38402;121;107;37566;126;104;37566;60;39201;53;39051
5870550;5958354;549;38446;121;108;37609;126;105;37609;63;39948;55;39767
5870551;5958354;509;35648;101;81;35680;120;86;37114;62;39754;54;39572
5870552;5958354;508;35531;101;79;35549;120;84;36984;64;39565;56;39383
5870553;5958354;503;35208;110;86;36044;126;91;37478;66;39549;58;39367
5870554;5958354;506;35423;110;89;36276;126;95;37710;64;39124;56;38942
5870555;5958354;490;34290;110;93;35493;133;99;36927;62;39240;54;39058
5870556;5958354;486;33996;110;91;35334;126;96;36768;65;39512;57;39330
5870557;5958354;483;33798;110;96;35660;133;101;37094;65;38898;58;38716
5870558;5958354;481;33694;114;98;36600;133;104;36600;64;38742;56;38560
5870559;5958354;484;33884;123;97;37352;139;106;36790;64;38901;57;38719
5870560;5958354;484;33909;123;98;37377;139;107;36815;66;39223;58;39041
5870561;5958354;486;34046;123;100;37515;145;109;36953;65;39147;57;38965
5870562;5958354;489;34222;135;115;37886;150;124;37324;63;39589;55;39407
5870563;5958354;488;34145;135;114;37810;150;123;37247;64;39879;56;39698
5870564;5958354;490;34290;137;116;37955;155;125;37392;63;39781;55;39599
5870565;5958354;491;34342;137;117;38006;155;126;37444;64;40136;56;39954
5870566;5958354;501;35046;149;127;38711;167;136;38148;67;40587;59;40405
5870567;5958354;503;35212;151;129;38876;167;138;38314;67;40926;59;40744
5870568;5958354;509;35596;151;134;39260;175;136;38796;67;41211;60;41029
5870569;5958354;510;35673;156;136;39338;175;137;38873;68;41331;60;41149
5870570;5958354;448;31369;145;123;35826;142;128;35826;59;38433;52;38506
5870571;5958354;446;31226;134;116;37709;136;120;34000;59;38333;52;38406
5870572;5958354;449;31440;137;119;37923;136;123;34214;60;38630;53;38703
5870573;5958354;431;30205;134;116;37753;136;120;34044;63;39008;55;39081
5870574;5958354;431;30137;124;102;33615;136;118;33875;65;39094;58;39167
5870575;5958354;431;30183;125;102;33661;136;119;33921;62;37146;55;37219
5870576;5958354;433;30313;125;104;33790;136;120;34051;60;37084;53;37157
5870577;5958354;402;28135;106;81;28465;117;98;31702;60;37132;53;37205
5870578;5958354;399;27926;100;78;28256;110;95;31493;58;36656;52;36729
5870579;5958354;394;27574;95;73;27905;105;90;31142;57;34692;50;34542
5870580;5958354;392;27421;95;71;27751;105;88;30988;56;34317;49;34167
5870581;5958354;386;27029;93;70;27387;97;80;40782;58;34184;51;34034
5870582;5958354;382;26709;93;74;27613;96;80;40512;55;33681;48;33531
5870583;5958354;376;26334;94;76;27753;94;79;40388;55;33568;48;33418
5870584;5958354;373;26097;103;82;28174;101;85;40809;54;32931;47;32781
5870585;5958354;368;25766;103;85;28423;104;95;32410;53;32648;46;32498
5870586;5958354;365;25522;100;87;28462;105;92;32166;53;32429;47;32279
5870587;5958354;360;25228;95;83;28168;105;88;31872;52;32095;45;31945
5870588;5958354;357;24960;91;79;27900;103;84;31604;52;31891;45;31741
5870589;5958354;355;24858;90;77;27797;97;82;31501;52;31798;46;31648
5870590;5958354;349;24452;82;76;30976;91;75;31308;51;31448;45;31298
5870591;5958354;346;24205;82;74;30638;88;73;30969;53;31139;47;30989
5870592;5958354;346;24235;82;75;30668;88;74;30999;52;31275;45;31125
5870593;5958354;346;24190;86;74;27321;94;79;31025;52;30760;45;30610
5870594;5958354;335;23433;86;68;23088;88;70;23529;50;31416;43;30133
5870595;5958354;335;23476;86;68;23131;88;70;23571;52;30358;44;30208
5870596;5958354;335;23449;106;95;24280;113;99;28989;49;29477;42;29327
