from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5855642;5975374;410;28708;130;99;28658;49;34775
5855643;5975374;408;28556;123;97;28506;49;34467
5855644;5975374;403;28218;117;92;28167;49;34178
5855645;5975374;399;27917;117;87;27867;47;33826
5855646;5975374;396;27701;110;84;27650;47;33570
5855647;5975374;391;27338;103;79;27288;46;33260
5855648;5975374;386;27046;103;75;26996;46;33048
5855649;5975374;387;27123;103;76;27073;47;32738
5855650;5975374;391;27360;104;79;27310;50;32925
5855651;5975374;388;27161;127;114;27200;44;31955
5855652;5975374;385;26921;124;110;26937;48;27964
5855653;5975374;383;26844;124;109;26860;45;27742
5855654;5975374;360;25179;103;71;25237;43;27586
5855655;5975374;358;25059;102;69;25117;46;28755
5855656;5975374;348;24326;100;74;25432;46;27713
5855657;5975374;340;23799;85;65;23792;42;27464
5855658;5975374;337;23582;85;62;23598;40;26328
5855659;5975374;340;23797;85;66;23813;42;26632
5855660;5975374;332;23233;76;58;23387;44;26294
5855661;5975374;333;23291;76;59;23446;43;25217
5855662;5975374;-1;-1;-1;-1;-1;42;25110
5855663;5975374;316;22102;72;56;22100;38;24756
5855664;5975374;311;21761;66;51;21760;36;24395
5855665;5975374;305;21322;61;48;21562;37;24381
5855666;5975374;312;21824;67;53;21868;37;24153
5855667;5975374;301;21088;67;51;21284;37;23491
5855668;5975374;301;21039;68;54;21084;40;23676
5855669;5975374;301;21095;72;55;21141;33;22751
5855670;5975374;300;21013;73;58;21342;33;22486
5855671;5975374;303;21202;76;62;21531;40;23008
5855672;5975374;305;21343;79;65;21791;39;22956
5855673;5975374;-1;-1;-1;-1;-1;36;22639
5855674;5975374;287;20077;89;67;20594;33;22349
5855675;5975374;288;20128;89;68;20645;37;22812
5855676;5975374;-1;-1;-1;-1;-1;38;22485
5855677;5975374;-1;-1;-1;-1;-1;38;22540
5855678;5975374;-1;-1;-1;-1;-1;34;23194
5855679;5975374;282;19739;115;98;20741;33;23158
5855680;5975374;287;20085;113;99;21569;36;23452
5855681;5975374;282;19770;107;95;21255;36;23111
5855682;5975374;283;19797;109;95;21281;37;23229
5855683;5975374;-1;-1;-1;-1;-1;35;23038
5855684;5975374;-1;-1;-1;-1;-1;33;23002
5855685;5975374;281;19690;100;88;20772;36;22955
5855686;5975374;278;19457;95;84;20539;38;22965
5855687;5975374;283;19779;97;89;20861;33;20523
5855688;5975374;283;19805;76;59;19381;26;19260
5855689;5975374;285;19983;75;56;19167;27;19197
5855690;5975374;284;19865;75;51;18865;-1;-1
5855691;5975374;289;20218;75;56;19218;-1;-1
5855692;5975374;269;18848;81;62;19132;26;18974
5855693;5975374;274;19207;65;49;18936;27;19151
5855694;5975374;272;19030;61;46;18766;27;18924
5855695;5975374;271;18940;65;51;19069;29;18774
5855696;5975374;271;18992;71;54;18769;30;18632
5855697;5975374;273;19139;69;56;18907;33;18798
5855698;5975374;275;19217;68;51;20366;31;19630
5855699;5975374;269;18852;70;46;20027;27;19539
5855700;5975374;275;19252;70;50;20304;28;19736
5855701;5975374;274;19214;70;53;20539;29;20040
5855702;5975374;276;19343;77;61;21038;29;20293
5855703;5975374;279;19523;78;63;21218;29;20569
5855704;5975374;283;19775;81;67;21470;32;21039
5855705;5975374;272;19060;73;51;26308;42;21254
5855706;5975374;273;19122;66;45;26049;37;21042
5855707;5975374;276;19299;69;49;26680;33;20690
5855708;5975374;309;21617;80;65;28584;32;20756
5855709;5975374;285;19952;99;88;20559;33;22130
5855710;5975374;285;19932;99;88;20539;35;21607
5855711;5975374;290;20271;102;93;20878;33;23537
5855712;5975374;283;19821;93;82;24592;32;23442
5855713;5975374;284;19856;95;83;24627;33;23483
5855714;5975374;288;20142;102;91;20749;33;23764
5855715;5975374;286;19994;101;89;20601;34;23681
5855716;5975374;294;20559;108;97;21167;34;24424
5855717;5975374;295;20683;110;101;25454;38;24872
5855718;5975374;268;18783;64;59;19003;34;21584
5855719;5975374;269;18835;64;60;19056;31;21537
5855720;5975374;270;18898;67;60;19096;29;21370
5855721;5975374;273;19103;64;59;19004;32;21615
5855722;5975374;273;19143;64;59;19044;30;22038
5855723;5975374;279;19527;75;67;21362;30;21791
5855724;5975374;277;19418;73;63;20927;28;21529
5855725;5975374;278;19467;69;57;20516;29;22568
5855726;5975374;272;19020;57;48;19001;29;22220
5855727;5975374;271;18958;55;45;18832;26;20698
5855728;5975374;268;18790;53;40;18432;29;21044
5855729;5975374;271;19004;54;45;18565;29;21209
5855730;5975374;277;19377;54;47;20049;29;22516
5855731;5975374;276;19343;55;45;19929;30;22738
5855732;5975374;279;19518;57;48;20104;32;22924
5855733;5975374;283;19779;59;52;20367;31;23055
5855734;5975374;279;19529;60;51;19419;40;23407
5855735;5975374;279;19499;55;49;19579;35;24855
5855736;5975374;282;19708;51;45;21437;33;24504
5855737;5975374;282;19744;52;46;20227;33;24500
5855738;5975374;282;19741;50;43;19765;33;24227
5855739;5975374;281;19640;44;38;19471;32;24241
5855740;5975374;285;19929;46;42;20275;36;24475
5855741;5975374;286;20012;42;38;20009;33;24356
5855742;5975374;288;20194;44;40;20156;36;24825
5855743;5975374;291;20403;48;41;21002;33;24155
5855744;5975374;294;20548;48;39;20862;33;24135
5855745;5975374;296;20747;48;42;20775;34;24363
5855746;5975374;301;21046;53;44;21401;33;23791
5855747;5975374;305;21369;54;42;21521;35;24826
5855748;5975374;308;21548;53;42;21842;36;24999
5855749;5975374;312;21835;52;44;21970;36;25378
5855750;5975374;319;22302;57;50;22631;37;25715
5855751;5975374;319;22357;55;45;21825;35;24748
5855752;5975374;321;22481;51;42;20985;34;24442
5855753;5975374;317;22186;55;45;21045;30;23341
5855754;5975374;318;22270;51;42;20725;32;23904
5855755;5975374;321;22468;56;40;21520;34;24262
5855756;5975374;327;22867;60;40;21499;33;24615
5855757;5975374;329;23004;61;41;22307;36;25066
5855758;5975374;340;23817;63;43;22443;40;25345
5857488;5975374;501;35084;120;105;36181;58;38773
5857489;5975374;501;35065;122;103;38219;54;38309
5857490;5975374;497;34762;119;99;37917;55;38251
5857491;5975374;493;34505;119;95;37659;55;37896
5857492;5975374;490;34284;119;92;37439;54;37595
5857493;5975374;483;33833;113;86;36988;52;37244
5857494;5975374;481;33657;113;83;36811;54;37178
5857495;5975374;476;33346;107;79;36501;52;36715
5857496;5975374;471;32997;107;74;36152;52;36418
5857497;5975374;467;32664;107;69;35818;51;36126
5857498;5975374;467;32665;107;71;35981;50;35927
5857499;5975374;468;32781;107;73;36097;54;36448
5857500;5975374;-1;-1;-1;-1;-1;57;36936
5857501;5975374;-1;-1;-1;-1;-1;52;37080
5857502;5975374;-1;-1;-1;-1;-1;52;37080
5857503;5975374;-1;-1;-1;-1;-1;52;37080
5857504;5975374;446;31226;168;136;31176;45;33558
5857505;5975374;442;30966;168;132;30916;45;33558
5857506;5975374;437;30606;157;127;30556;50;35634
5857507;5975374;432;30213;145;120;30163;54;35948
5857508;5975374;429;30062;145;118;30012;51;35701
5857509;5975374;424;29662;139;112;29612;50;35622
5857510;5975374;420;29373;132;108;29323;49;35314
5857511;5975374;416;29135;131;105;29085;51;35228
5857512;5975374;413;28895;130;101;28845;51;34905
5857513;5975374;413;28939;130;102;28889;53;34705
5857514;5975374;-1;-1;-1;-1;-1;52;34371
5857515;5975374;400;27970;117;88;27920;50;33991
5857516;5975374;396;27738;110;85;27688;49;33742
5857517;5975374;394;27582;109;83;27532;49;33481
5857518;5975374;394;27598;111;83;27548;46;33096
5857519;5975374;392;27448;110;81;27398;47;32511
5857520;5975374;396;27706;111;84;27656;51;32975
5857521;5975374;384;26862;124;109;27598;44;31966
5857522;5975374;385;26967;124;111;27703;44;28727
5857523;5975374;379;26506;122;104;26522;49;29016
5857524;5975374;383;26784;124;108;26800;43;27603
5857525;5975374;-1;-1;-1;-1;-1;45;28529
5857526;5975374;348;24347;100;73;24363;46;28278
5857527;5975374;343;24043;96;69;24059;42;27774
5857528;5975374;341;23862;90;66;23878;40;26589
5857529;5975374;343;24008;98;69;24024;43;26762
5857530;5975374;336;23490;85;63;23644;44;27642
5857531;5975374;336;23487;85;63;23641;44;27504
5857532;5975374;-1;-1;-1;-1;-1;40;25209
5857533;5975374;316;22142;73;57;22141;37;24681
5857534;5975374;315;22036;68;51;21975;40;24789
5857535;5975374;314;21969;68;54;21967;38;24473
5857536;5975374;300;20984;67;53;21889;39;23918
5857537;5975374;296;20747;61;47;20943;36;23326
5857538;5975374;297;20796;66;51;20841;37;23090
5857539;5975374;294;20584;62;50;20803;39;23099
5857540;5975374;296;20687;68;54;21076;39;22910
5857541;5975374;299;20955;73;59;21403;36;22440
5857542;5975374;303;21239;76;64;21687;36;22772
5857543;5975374;-1;-1;-1;-1;-1;35;22587
5857544;5975374;283;19782;82;63;20299;33;22254
5857545;5975374;285;19931;84;65;20449;35;22325
5857546;5975374;283;19814;84;66;19838;35;22252
5857547;5975374;285;19948;89;68;19971;37;22538
5857548;5975374;282;19768;116;98;20771;33;23108
5857549;5975374;279;19517;110;94;20520;33;23077
5857550;5975374;287;20080;113;99;21564;35;23012
5857551;5975374;284;19847;109;96;21331;33;22881
5857552;5975374;279;19546;104;94;22475;33;23004
5857553;5975374;281;19649;103;89;20853;36;23497
5857554;5975374;-1;-1;-1;-1;-1;36;23218
5857555;5975374;274;19175;97;80;20257;38;23334
5857556;5975374;274;19167;97;80;20249;34;20561
5857557;5975374;278;19444;98;84;20526;35;20631
5857558;5975374;279;19536;79;62;19594;28;19397
5857559;5975374;287;20085;75;55;19085;27;19104
5857560;5975374;283;19786;75;50;18786;26;18814
5857561;5975374;279;19497;71;46;18498;26;18576
5857562;5975374;280;19605;58;41;18149;25;18767
5857563;5975374;264;18495;74;57;18779;26;18615
5857564;5975374;263;18385;73;55;18652;31;19339
5857565;5975374;267;18657;63;48;18435;25;18468
5857566;5975374;267;18664;63;48;18441;29;18540
5857567;5975374;271;18952;65;53;18716;28;18911
5857568;5975374;276;19289;71;55;20657;27;19119
5857569;5975374;266;18644;70;50;20298;28;19795
5857570;5975374;267;18706;70;52;19770;28;20375
5857571;5975374;270;18889;73;55;19952;28;20054
5857572;5975374;275;19246;77;59;20941;29;20336
5857573;5975374;279;19520;78;63;21214;31;20688
5857574;5975374;267;18700;77;57;26759;46;21514
5857575;5975374;267;18722;73;50;26236;42;21265
5857576;5975374;278;19440;73;52;26367;-1;-1
5857577;5975374;304;21287;90;71;29015;31;20426
5857578;5975374;288;20193;102;92;20800;33;20758
5857579;5975374;285;19978;100;89;20585;31;20860
5857580;5975374;280;19608;90;79;24379;33;21418
5857581;5975374;280;19609;90;79;24380;33;21319
5857582;5975374;283;19810;93;82;24581;32;23418
5857583;5975374;278;19478;90;77;24248;33;23160
5857584;5975374;279;19500;90;78;24271;32;22979
5857585;5975374;281;19646;91;80;24417;34;23451
5857586;5975374;285;19940;99;88;20547;37;24756
5857587;5975374;269;18806;68;61;19185;37;24824
5857588;5975374;264;18447;61;54;18668;32;21407
5857589;5975374;265;18523;62;55;18743;29;21403
5857590;5975374;263;18417;49;43;18624;29;21340
5857591;5975374;264;18490;49;42;18659;30;21369
5857592;5975374;269;18807;61;55;18708;29;20950
5857593;5975374;276;19308;73;63;21143;29;21563
5857594;5975374;273;19116;67;60;20951;29;21442
5857595;5975374;277;19410;72;61;20788;29;21579
5857596;5975374;266;18628;57;46;18869;29;21316
5857597;5975374;268;18747;54;42;18614;26;20480
5857598;5975374;268;18735;53;41;18280;29;20840
5857599;5975374;268;18785;53;42;18358;29;20958
5857600;5975374;270;18919;53;44;18922;29;21167
5857601;5975374;272;19065;53;45;19879;31;21279
5857602;5975374;276;19315;55;48;19198;35;21520
5857603;5975374;280;19601;58;52;19517;-1;-1
5857604;5975374;277;19359;55;49;19249;34;22943
5857605;5975374;274;19214;52;45;19294;39;23628
5857606;5975374;276;19336;52;48;20305;32;22972
5857607;5975374;281;19658;50;43;19577;33;23273
5857608;5975374;278;19478;50;39;19319;35;24763
5857609;5975374;281;19669;50;42;19714;33;24556
5857610;5975374;300;20978;45;41;20215;44;25516
5857611;5975374;283;19822;48;43;20332;33;24283
5857612;5975374;284;19907;50;45;20505;33;23951
5857613;5975374;287;20056;51;43;20463;33;23939
5857614;5975374;292;20452;49;37;20446;33;23956
5857615;5975374;295;20640;49;40;20647;34;24127
5857616;5975374;303;21210;55;48;21940;34;23225
5857617;5975374;304;21261;57;46;21798;35;23391
5857618;5975374;306;21410;56;46;22376;36;25370
5857619;5975374;311;21748;52;42;22050;35;25341
5857620;5975374;314;22014;53;46;21222;35;25049
5857621;5975374;316;22120;53;46;21876;35;24778
5857622;5975374;314;22014;56;46;21213;29;22977
5857623;5975374;312;21843;48;42;20719;32;23434
5857624;5975374;319;22313;51;42;20768;35;25077
5857625;5975374;322;22549;60;37;21343;34;24703
5857626;5975374;324;22670;57;37;21301;36;24733
5857627;5975374;326;22818;65;45;21876;39;25185
5857628;5975374;332;23257;68;51;22314;34;24936
5857629;5975374;337;23620;69;50;22944;34;24936
5857630;5975374;339;23761;69;52;23086;34;24936
5859356;5975374;497;34795;120;101;35892;59;38872
5859357;5975374;496;34688;119;99;35784;57;38446
5859358;5975374;500;35002;119;104;36099;58;38501
5859359;5975374;506;35395;122;109;38581;58;38091
5859360;5975374;494;34578;122;96;37733;56;37762
5859361;5975374;497;34783;125;99;37937;53;37258
5859362;5975374;479;33536;113;82;36691;51;36898
5859363;5975374;475;33228;107;77;36382;52;36699
5859364;5975374;471;32959;107;73;36113;51;36390
5859365;5975374;470;32875;107;72;36029;50;36279
5859366;5975374;462;32346;107;70;35860;51;35871
5859367;5975374;468;32742;107;73;36058;55;36474
5859368;5975374;-1;-1;-1;-1;-1;51;36473
5859369;5975374;-1;-1;-1;-1;-1;51;36473
5859370;5975374;-1;-1;-1;-1;-1;52;37080
5859371;5975374;-1;-1;-1;-1;-1;45;33452
5859372;5975374;-1;-1;-1;-1;-1;45;33558
5859373;5975374;-1;-1;-1;-1;-1;45;33558
5859374;5975374;-1;-1;-1;-1;-1;50;35634
5859375;5975374;-1;-1;-1;-1;-1;56;36010
5859376;5975374;-1;-1;-1;-1;-1;54;35875
5859377;5975374;427;29902;145;116;29852;53;35819
5859378;5975374;421;29504;133;110;29454;50;35338
5859379;5975374;422;29528;133;110;29478;53;35625
5859380;5975374;-1;-1;-1;-1;-1;55;35118
5859381;5975374;-1;-1;-1;-1;-1;48;34586
5859382;5975374;-1;-1;-1;-1;-1;47;34026
5859383;5975374;-1;-1;-1;-1;-1;53;34205
5859384;5975374;400;27981;117;88;27931;53;33956
5859385;5975374;397;27801;111;86;27751;49;33480
5859386;5975374;399;27930;115;88;27880;44;31928
5859387;5975374;396;27691;111;84;27641;47;32381
5859388;5975374;381;26703;122;107;27438;49;32317
5859389;5975374;379;26540;121;105;27275;50;32434
5859390;5975374;377;26423;120;103;26439;49;29055
5859391;5975374;376;26295;118;101;26311;50;29079
5859392;5975374;-1;-1;-1;-1;-1;47;29139
5859393;5975374;356;24951;105;82;24967;44;28261
5859394;5975374;352;24608;98;77;24624;43;28057
5859395;5975374;348;24363;96;74;24379;42;27714
5859396;5975374;346;24232;96;72;24248;43;27115
5859397;5975374;347;24302;97;70;24153;43;27630
5859398;5975374;343;23976;87;66;23826;41;27459
5859399;5975374;342;23949;87;65;23800;42;27231
5859400;5975374;322;22564;70;54;22414;38;25122
5859401;5975374;319;22317;70;51;22221;39;24924
5859402;5975374;319;22309;70;54;22194;41;24905
5859403;5975374;-1;-1;-1;-1;-1;40;24635
5859404;5975374;301;21074;72;54;21099;41;24082
5859405;5975374;297;20794;66;50;20820;35;23173
5859406;5975374;291;20367;61;44;20391;34;22803
5859407;5975374;291;20361;62;52;20892;36;22889
5859408;5975374;296;20706;70;56;21237;37;22805
5859409;5975374;302;21117;76;62;21564;34;22122
5859410;5975374;285;19934;70;54;19977;34;22594
5859411;5975374;287;20056;73;56;20162;34;22542
5859412;5975374;279;19543;73;59;20060;33;22097
5859413;5975374;279;19504;82;62;19527;32;21786
5859414;5975374;280;19619;84;63;19642;33;22146
5859415;5975374;284;19909;89;67;19932;37;22666
5859416;5975374;-1;-1;-1;-1;-1;35;23215
5859417;5975374;278;19430;110;93;20433;32;22918
5859418;5975374;274;19165;106;89;20168;33;22780
5859419;5975374;275;19239;104;91;20242;31;22435
5859420;5975374;276;19300;102;89;20860;31;22740
5859421;5975374;275;19253;97;81;20335;32;23252
5859422;5975374;273;19127;97;80;20209;35;23681
5859423;5975374;269;18848;92;76;19931;36;23868
5859424;5975374;274;19156;97;80;20238;30;20043
5859425;5975374;274;19156;81;70;19548;33;20496
5859426;5975374;275;19267;80;65;19795;35;20483
5859427;5975374;292;20447;79;60;19447;31;19342
5859428;5975374;291;20403;76;59;19403;29;19020
5859429;5975374;277;19400;75;50;18744;25;18514
5859430;5975374;274;19157;74;49;18672;24;18123
5859431;5975374;277;19385;81;60;19905;23;17952
5859432;5975374;259;18162;72;52;18429;26;18247
5859433;5975374;262;18358;63;47;18340;27;18203
5859434;5975374;266;18629;61;48;18393;26;18557
5859435;5975374;261;18283;67;55;18858;28;19009
5859436;5975374;262;18319;71;58;19046;29;18562
5859437;5975374;262;18363;70;47;19427;28;20056
5859438;5975374;266;18631;70;51;19695;30;20395
5859439;5975374;271;18963;74;56;20027;30;20272
5859440;5975374;277;19371;77;61;21065;30;20448
5859441;5975374;266;18612;76;57;25638;27;18859
5859442;5975374;263;18380;72;55;26593;27;19062
5859443;5975374;295;20627;96;79;29552;30;19784
5859444;5975374;309;21631;93;76;29359;31;20076
5859445;5975374;295;20640;110;98;21247;32;20010
5859446;5975374;290;20332;103;94;20939;30;19991
5859447;5975374;273;19097;84;72;23867;31;20866
5859448;5975374;274;19147;84;73;23918;31;20929
5859449;5975374;276;19297;87;75;24067;31;21180
5859450;5975374;272;19051;83;71;23822;32;22683
5859451;5975374;273;19083;83;72;23854;31;22655
5859452;5975374;278;19449;88;77;24219;33;23097
5859453;5975374;281;19685;91;80;24455;33;23082
5859454;5975374;267;18683;67;60;18540;34;23306
5859455;5975374;264;18515;62;58;18372;29;20936
5859456;5975374;260;18198;60;53;18055;31;21316
5859457;5975374;262;18319;59;51;18423;29;21142
5859458;5975374;259;18112;50;43;18098;29;21178
5859459;5975374;263;18381;49;44;18796;28;21012
5859460;5975374;265;18528;60;51;18429;31;21004
5859461;5975374;279;19520;75;67;21355;29;21564
5859462;5975374;269;18849;63;56;20684;29;21262
5859463;5975374;265;18567;61;52;20402;29;21498
5859464;5975374;264;18469;57;47;18969;29;21475
5859465;5975374;261;18266;51;37;17988;26;20426
5859466;5975374;262;18371;53;41;18264;28;20796
5859467;5975374;265;18572;53;45;18997;29;20847
5859468;5975374;267;18663;53;43;19213;28;20797
5859469;5975374;272;19023;50;42;19143;32;21301
5859470;5975374;274;19186;55;47;19437;34;22599
5859471;5975374;272;19040;53;46;19036;34;22872
5859472;5975374;271;18984;51;44;18919;32;22630
5859473;5975374;271;18966;48;42;19047;33;22567
5859474;5975374;272;19023;50;41;18906;34;22824
5859475;5975374;272;19073;50;40;18780;35;23182
5859476;5975374;275;19252;51;41;19409;35;23467
5859477;5975374;275;19230;53;49;18655;36;24795
5859478;5975374;277;19398;52;48;20676;35;24728
5859479;5975374;277;19422;55;49;20871;38;24280
5859480;5975374;281;19692;51;43;20496;33;24069
5859481;5975374;285;19976;48;38;20162;31;23558
5859482;5975374;289;20199;49;40;20629;33;23657
5859483;5975374;293;20492;54;44;19777;31;23138
5859484;5975374;295;20636;54;46;19921;31;23329
5859485;5975374;298;20850;59;51;22107;32;22893
5859486;5975374;299;20947;64;54;19594;38;25456
5859487;5975374;315;22018;54;47;22671;37;25459
5859488;5975374;312;21848;51;44;22475;38;25128
5859489;5975374;314;21947;53;45;21155;35;24805
5859490;5975374;308;21584;50;40;20783;30;22840
5859491;5975374;311;21741;54;44;20218;35;23662
5859492;5975374;327;22865;63;42;21659;35;25014
5859493;5975374;318;22277;61;39;21456;35;23815
5859494;5975374;321;22471;63;42;21664;38;24837
5859495;5975374;325;22742;65;44;21799;34;24776
5859496;5975374;-1;-1;-1;-1;-1;34;24936
5859497;5975374;341;23851;72;53;23175;34;24936
5859498;5975374;345;24132;75;57;23456;38;26236
5859499;5975374;346;24193;77;58;23517;38;26236
5859500;5975374;348;24329;83;62;23789;40;25469
5861224;5975374;491;34381;119;95;35498;61;38696
5861225;5975374;503;35186;122;107;36283;54;38202
5861226;5975374;504;35312;122;107;38466;57;38031
5861227;5975374;502;35162;122;105;38316;54;37545
5861228;5975374;488;34144;119;90;37299;53;37527
5861229;5975374;481;33695;113;84;36849;53;37259
5861230;5975374;480;33606;113;83;36761;54;37139
5861231;5975374;484;33902;119;87;37056;51;36589
5861232;5975374;460;32228;107;72;35428;49;35656
5861233;5975374;458;32087;107;70;35287;50;35565
5861234;5975374;452;31633;119;86;35421;54;35750
5861235;5975374;453;31683;119;87;35472;47;34469
5861236;5975374;451;31600;119;88;35573;46;34423
5861237;5975374;450;31517;119;89;35591;46;34415
5861238;5975374;451;31545;125;96;36077;45;33452
5861239;5975374;453;31683;131;98;36215;45;33558
5861240;5975374;443;31013;131;100;36388;45;33558
5861241;5975374;445;31130;131;103;36577;50;35594
5861242;5975374;-1;-1;-1;-1;-1;50;35594
5861243;5975374;-1;-1;-1;-1;-1;50;35594
5861244;5975374;-1;-1;-1;-1;-1;56;36010
5861245;5975374;-1;-1;-1;-1;-1;54;35600
5861246;5975374;-1;-1;-1;-1;-1;55;35779
5861247;5975374;453;31714;164;141;36664;48;34663
5861248;5975374;453;31695;164;141;36645;49;35251
5861249;5975374;449;31465;161;137;36415;49;35251
5861250;5975374;-1;-1;-1;-1;-1;46;33635
5861251;5975374;-1;-1;-1;-1;-1;52;33904
5861252;5975374;402;28120;117;90;28069;46;31997
5861253;5975374;400;27970;114;89;27974;44;31874
5861254;5975374;402;28110;114;90;28060;48;32234
5861255;5975374;378;26440;119;103;27176;46;32014
5861256;5975374;376;26351;118;102;27087;47;32241
5861257;5975374;375;26233;116;100;26248;46;28785
5861258;5975374;371;25974;114;97;25990;46;28854
5861259;5975374;371;25967;114;97;25983;48;29210
5861260;5975374;356;24948;105;82;24964;43;28579
5861261;5975374;355;24839;103;80;24855;44;28107
5861262;5975374;353;24729;97;79;24745;42;27621
5861263;5975374;349;24417;95;74;24433;42;27199
5861264;5975374;346;24204;95;69;24055;43;27647
5861265;5975374;343;23989;88;66;23840;41;27308
5861266;5975374;339;23722;85;62;23573;41;27042
5861267;5975374;325;22762;72;54;22619;39;25306
5861268;5975374;323;22641;70;54;22612;41;25239
5861269;5975374;-1;-1;-1;-1;-1;41;24921
5861270;5975374;306;21449;77;60;21474;37;23719
5861271;5975374;300;21035;68;54;21060;36;23523
5861272;5975374;298;20879;67;52;20905;35;23225
5861273;5975374;295;20650;62;48;20676;35;23077
5861274;5975374;286;20009;61;46;20034;34;22488
5861275;5975374;287;20066;61;46;20091;35;22606
5861276;5975374;285;19928;70;53;19971;33;22046
5861277;5975374;281;19697;62;50;19740;33;22137
5861278;5975374;282;19752;69;52;19859;33;22238
5861279;5975374;277;19417;73;55;19791;32;21797
5861280;5975374;275;19249;73;57;19272;34;21911
5861281;5975374;281;19636;84;64;19659;34;22497
5861282;5975374;286;20042;92;69;20065;37;22732
5861283;5975374;-1;-1;-1;-1;-1;34;22924
5861284;5975374;277;19398;108;93;20400;32;22799
5861285;5975374;270;18907;102;86;19910;31;22430
5861286;5975374;270;18881;101;85;19884;32;22502
5861287;5975374;279;19526;104;95;20529;33;22775
5861288;5975374;277;19393;98;83;20475;34;23327
5861289;5975374;271;18936;92;77;20018;34;23689
5861290;5975374;267;18691;89;73;19773;35;23760
5861291;5975374;268;18735;89;74;19817;31;20086
5861292;5975374;270;18912;78;67;19303;31;20198
5861293;5975374;273;19102;80;70;20137;34;20441
5861294;5975374;295;20684;79;63;19684;34;19603
5861295;5975374;-1;-1;-1;-1;-1;32;19603
5861296;5975374;273;19081;75;55;19090;24;17973
5861297;5975374;270;18911;75;53;18968;25;18018
5861298;5975374;263;18410;70;54;18576;24;17721
5861299;5975374;255;17882;64;49;18266;27;18263
5861300;5975374;258;18040;60;45;17933;28;18281
5861301;5975374;263;18425;67;54;18738;27;18651
5861302;5975374;259;18139;65;55;18807;27;18914
5861303;5975374;259;18144;66;55;19266;29;18565
5861304;5975374;260;18172;66;46;19309;28;18679
5861305;5975374;259;18160;70;47;19405;31;18920
5861306;5975374;-1;-1;-1;-1;-1;30;20311
5861307;5975374;260;18172;70;51;25198;27;18956
5861308;5975374;258;18044;67;49;25070;27;18737
5861309;5975374;261;18278;71;53;25304;27;18986
5861310;5975374;287;20097;101;88;26368;29;19280
5861311;5975374;283;19826;95;82;24597;28;19417
5861312;5975374;282;19771;92;81;24542;31;19895
5861313;5975374;278;19478;90;77;24249;30;19997
5861314;5975374;271;18945;83;70;23716;30;20224
5861315;5975374;268;18760;81;67;23531;30;20505
5861316;5975374;266;18622;81;65;23393;30;22172
5861317;5975374;267;18703;81;66;23474;30;22268
5861318;5975374;271;18976;83;70;23747;33;22723
5861319;5975374;272;19058;73;64;18823;31;22680
5861320;5975374;267;18711;68;60;18568;32;23010
5861321;5975374;263;18408;64;56;18266;34;23311
5861322;5975374;257;18004;59;50;17862;29;20919
5861323;5975374;254;17812;55;48;17669;29;20695
5861324;5975374;259;18150;56;48;18226;29;21108
5861325;5975374;254;17782;49;42;17817;29;20772
5861326;5975374;260;18171;49;42;17861;29;20680
5861327;5975374;262;18315;55;48;18216;31;20622
5861328;5975374;263;18407;58;49;18308;30;21517
5861329;5975374;277;19422;75;67;19735;28;21022
5861330;5975374;266;18589;62;52;20424;29;21110
5861331;5975374;259;18100;55;44;18131;29;20868
5861332;5975374;258;18048;52;36;17624;26;20188
5861333;5975374;258;18094;55;45;18496;28;20549
5861334;5975374;262;18362;54;46;18609;28;20641
5861335;5975374;266;18592;54;46;19067;29;20761
5861336;5975374;271;18946;51;42;18985;29;21187
5861337;5975374;270;18926;52;44;19441;33;21470
5861338;5975374;270;18866;53;46;19112;32;22233
5861339;5975374;267;18656;49;42;18340;31;22273
5861340;5975374;268;18741;49;39;18565;32;22421
5861341;5975374;269;18800;48;38;18474;33;22709
5861342;5975374;271;18954;48;38;18639;34;23113
5861343;5975374;270;18903;50;45;18329;36;23550
5861344;5975374;271;18954;52;45;18379;44;24545
5861345;5975374;273;19118;52;48;18543;41;25095
5861346;5975374;275;19273;54;47;20729;38;24313
5861347;5975374;279;19536;53;43;20492;32;23875
5861348;5975374;284;19854;49;38;20130;31;23599
5861349;5975374;286;20048;50;42;20415;32;23403
5861350;5975374;290;20329;54;43;19678;31;23104
5861351;5975374;295;20618;55;45;19870;30;22794
5861352;5975374;294;20592;57;48;20064;30;22523
5861353;5975374;296;20687;59;51;19334;32;22783
5861354;5975374;312;21862;55;45;21117;38;25386
5861355;5975374;310;21667;53;42;20922;39;23280
5861356;5975374;305;21379;49;37;20578;29;22414
5861357;5975374;304;21309;49;37;20585;31;22864
5861358;5975374;309;21608;52;41;20884;39;23318
5861359;5975374;316;22118;62;45;20833;35;25010
5861360;5975374;315;22019;63;43;21718;36;23696
5861361;5975374;318;22231;67;46;21913;40;24411
5861362;5975374;323;22624;72;52;21338;33;23638
5861363;5975374;329;23028;78;58;21742;34;24936
5861364;5975374;329;23059;80;58;21774;38;26075
5861365;5975374;332;23273;84;61;21987;38;26236
5861366;5975374;351;24547;85;64;23924;38;26236
5861367;5975374;345;24149;87;66;24054;40;25469
5861368;5975374;343;24028;87;68;24187;40;25469
5863090;5975374;487;34110;111;94;35822;54;38202
5863091;5975374;489;34230;114;93;35327;54;38202
