from_id;to_id;walk_t;walk_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d
5887247;5961890;-1;-1;-1;-1;-1;-1;-1;-1;57;32116;51;31975
5887248;5961890;380;26625;129;111;33099;131;116;31387;57;31945;52;31804
5887249;5961890;380;26569;128;110;33044;131;115;31332;56;31972;50;31830
5887250;5961890;372;26028;117;100;29783;120;106;30790;56;32634;50;32493
5887251;5961890;368;25728;115;96;29483;118;102;30490;57;32704;51;32562
5887252;5961890;369;25851;115;98;29606;120;104;30613;57;32812;51;32671
5887253;5961890;365;25558;111;94;29313;120;100;30320;57;28683;50;28573
5887254;5961890;360;25193;107;89;28948;112;95;29956;58;33684;52;33798
5887255;5961890;363;25428;111;92;29183;116;98;30190;52;27927;46;27818
5887256;5961890;354;24757;97;78;28788;98;72;28788;50;31891;44;32005
5887257;5961890;350;24515;93;75;28546;90;69;28546;48;31665;42;31778
5887258;5961890;347;24259;92;71;28290;90;65;28290;48;31507;43;31621
5887259;5961890;343;24037;92;68;28082;86;62;28082;47;31317;42;31431
5887260;5961890;338;23694;92;70;28234;90;64;28234;46;30856;41;30970
5887261;5961890;334;23413;92;68;28570;86;62;28570;46;30583;40;30697
5887262;5961890;331;23188;92;69;28678;90;63;28678;44;30296;39;30409
5887263;5961890;326;22852;92;73;28904;90;66;29600;44;30061;39;30175
5887264;5961890;323;22624;96;76;29140;90;63;29372;44;29791;38;29905
5887265;5961890;323;22625;100;83;32176;90;64;29456;44;29889;39;30002
5887266;5961890;309;21604;105;92;25971;95;73;30598;46;30115;41;30229
5887267;5961890;304;21254;103;87;25621;93;71;30524;46;29572;41;29685
5887268;5961890;303;21181;106;86;25548;99;75;30759;44;27659;39;27549
5887269;5961890;296;20717;95;79;25084;102;90;28829;43;27476;38;27366
5887270;5961890;292;20435;90;75;24802;98;78;34589;43;27150;38;27041
5887271;5961890;288;20132;89;71;24500;91;74;34286;42;26827;37;26717
5887272;5961890;284;19853;89;67;24220;86;70;34032;42;26667;37;26558
5887273;5961890;281;19660;89;68;24138;92;74;34006;41;26319;36;26210
5887274;5961890;284;19881;89;72;24358;92;78;34226;41;26201;36;26092
5887275;5961890;273;19128;91;79;23597;100;88;26743;43;27417;38;27308
5887276;5961890;273;19132;91;79;23601;101;85;27052;46;27620;41;27511
5887277;5961890;267;18692;86;78;25988;97;77;25988;39;25418;34;25309
5887278;5961890;256;17945;79;68;24734;85;67;24734;37;24587;32;24478
5887279;5961890;253;17704;77;65;24493;78;64;24493;36;24350;32;24241
5887280;5961890;250;17497;76;63;24375;75;62;24375;37;24198;32;24088
5887281;5961890;247;17260;80;70;24819;82;63;24412;36;24017;32;23907
5887282;5961890;243;16987;78;70;23807;79;61;24102;36;23849;32;23740
5887283;5961890;243;17025;79;73;23996;79;62;24152;39;24396;35;24287
5887284;5961890;236;16502;86;81;25591;91;72;24671;35;22535;31;22426
5887285;5961890;236;16493;86;75;17539;91;75;24880;33;22100;29;21990
5887286;5961890;217;15173;69;62;22093;71;61;22093;33;21964;29;21855
5887287;5961890;220;15406;70;60;16020;72;62;19018;34;22232;30;22123
5887288;5961890;223;15623;73;58;15901;74;61;18900;36;22514;32;22404
5887289;5961890;215;15076;79;74;21946;76;69;18524;33;22011;29;21902
5887290;5961890;216;15123;79;72;21993;76;70;18571;35;22271;31;22162
5887291;5961890;204;14256;65;52;14800;67;54;17798;35;21142;31;21033
5887292;5961890;203;14178;65;52;14767;67;54;17766;33;21019;29;20909
5887293;5961890;205;14365;67;56;15063;68;58;18062;33;20358;29;20249
5887294;5961890;205;14380;62;56;19818;66;56;19818;32;20174;28;20064
5887295;5961890;208;14550;69;61;19798;66;57;19538;31;19521;27;19412
5887296;5961890;203;14230;61;51;19097;63;51;19097;31;20017;28;19907
5887297;5961890;199;13944;67;60;18044;63;59;18091;31;19258;27;19182
5887298;5961890;197;13802;63;61;19369;62;58;18795;35;19746;31;17340
5887299;5961890;193;13499;57;53;18408;59;52;18408;32;19492;27;17086
5887300;5961890;195;13642;52;48;16978;53;48;16978;33;17780;28;17670
5887301;5961890;191;13360;46;43;16569;47;43;16569;32;16247;28;16138
5887302;5961890;192;13436;44;40;16380;44;40;16380;29;16484;25;16375
5887303;5961890;189;13241;43;38;16269;43;38;16269;27;15826;23;15717
5887304;5961890;187;13116;44;41;16436;45;41;16436;30;15522;27;15412
5887305;5961890;188;13162;50;45;16768;49;42;14765;26;15207;23;15098
5887306;5961890;186;13002;53;44;13856;48;36;14380;24;14900;21;14829
5887307;5961890;182;12774;54;47;16116;49;40;14694;25;15268;22;15013
5887308;5961890;182;12738;59;52;16493;55;46;15077;28;16487;25;15380
5887309;5961890;186;12988;64;58;16839;61;51;15423;32;16854;29;15747
5887310;5961890;176;12327;65;58;17163;71;60;17727;30;16498;27;16427
5887311;5961890;176;12346;73;66;17738;74;69;15327;33;16598;30;16526
5887312;5961890;179;12512;65;58;17190;71;60;17754;31;17193;27;17121
5887313;5961890;173;12143;66;59;17242;71;61;17626;31;17550;28;17478
5887314;5961890;176;12337;53;46;16665;59;47;16665;34;19581;30;19509
5887315;5961890;176;12296;49;41;16294;51;42;16294;34;19528;30;19456
5887316;5961890;180;12584;50;42;14644;53;45;16511;34;18013;29;17739
5887317;5961890;179;12528;49;40;14501;53;45;16710;34;17816;30;17542
5887318;5961890;183;12808;47;41;14996;50;41;14996;34;17609;30;17336
5887319;5961890;189;13226;46;40;14661;48;39;14661;33;17437;29;17163
5887320;5961890;192;13410;47;40;14828;50;41;14828;33;17067;28;16793
5887321;5961890;197;13789;49;41;14370;50;41;14370;32;17009;28;16736
5887322;5961890;196;13724;47;40;14305;48;40;14305;32;16946;28;16673
5887323;5961890;200;13996;52;44;14577;51;44;14577;36;17344;31;17070
5887324;5961890;177;12418;44;38;12229;48;39;12229;30;15722;26;15448
5887325;5961890;170;11908;40;33;11836;41;34;11836;31;13036;27;12762
5887326;5961890;168;11744;34;30;11514;37;28;11514;28;12815;25;12541
5887327;5961890;169;11852;38;33;11747;39;33;11747;27;13427;23;13153
5887328;5961890;165;11530;39;30;11502;44;35;11923;27;13139;23;12865
5887329;5961890;163;11379;35;29;11732;45;28;12207;26;12426;22;12152
5887330;5961890;167;11668;40;36;11678;48;32;12519;23;12308;20;12034
5887331;5961890;163;11424;36;31;12199;46;28;12199;24;12482;22;12159
5887332;5961890;168;11762;41;34;12440;49;31;12440;27;12822;24;12499
5887333;5961890;172;12072;45;38;12749;52;36;12749;31;13100;28;12777
5887334;5961890;168;11780;44;38;13212;45;36;13212;35;14111;31;14778
5887335;5961890;170;11918;43;36;13129;46;35;13129;30;16444;26;16121
5887336;5961890;172;12012;43;36;13390;46;35;13390;30;16453;26;16130
5887337;5961890;173;12096;46;39;14046;47;38;14046;28;15557;24;15234
5887338;5961890;174;12194;45;38;13980;45;37;13980;29;15377;25;15055
5887339;5961890;176;12350;47;41;14536;49;40;14361;28;15582;25;15259
5887340;5961890;177;12355;51;47;14990;49;48;14745;28;18094;25;18094
5887341;5961890;178;12479;49;44;14473;49;44;14473;27;17679;24;17679
5887342;5961890;178;12469;49;47;14615;48;46;14615;27;17784;24;17784
5887343;5961890;179;12530;47;43;13496;47;43;13463;28;18660;25;18660
5887344;5961890;180;12602;48;45;13592;48;45;13559;25;16861;22;16861
5887345;5961890;188;13152;49;43;17814;51;43;15250;25;16832;22;16832
5887346;5961890;184;12888;47;41;14816;51;43;15232;25;17389;22;17389
5887347;5961890;189;13240;46;37;14558;50;36;14558;26;17761;23;17761
5887348;5961890;191;13380;46;35;14385;47;34;14385;29;17089;26;17089
5887349;5961890;197;13776;42;29;13973;47;28;13973;26;16538;23;16538
5887350;5961890;200;13974;37;26;13759;45;25;13759;25;16200;22;16200
5887351;5961890;201;14086;37;26;13486;44;25;13486;25;15987;23;15987
5887352;5961890;204;14305;42;26;13424;44;26;13424;26;16207;23;16207
5887353;5961890;203;14199;39;24;13329;41;25;13329;25;15835;22;15814
5887354;5961890;208;14541;43;30;13667;43;30;13667;25;16150;22;16150
5887355;5961890;210;14710;40;32;13858;42;36;13802;26;16360;23;16340
5887356;5961890;218;15287;43;32;14383;42;32;14383;28;16008;25;16008
5887357;5961890;216;15153;38;26;14026;42;26;14026;27;15979;23;15979
5887358;5961890;216;15146;37;27;14034;42;27;14034;32;16336;29;16336
5887359;5961890;222;15544;36;33;14776;41;32;14902;29;16745;25;16745
5887360;5961890;222;15571;34;29;14528;39;28;14654;31;16965;27;16965
5887361;5961890;226;15812;36;31;15051;41;31;15177;32;17812;28;17812
5887362;5961890;227;15910;37;32;15104;41;32;15230;31;17647;27;17647
5887363;5961890;231;16154;42;36;15686;45;36;15812;34;18279;30;18279
5887364;5961890;235;16424;45;39;15624;51;39;15750;39;18781;35;18781
5887365;5961890;244;17097;54;41;17425;54;42;20268;32;19134;28;19134
5887366;5961890;249;17422;58;46;17748;61;46;20518;31;19094;28;19094
5887367;5961890;254;17814;62;51;18140;68;51;20909;33;19495;29;19495
5887368;5961890;259;18126;66;52;19605;72;50;18499;32;19736;29;19736
5887369;5961890;265;18547;65;49;19389;72;53;21275;35;20300;31;20300
5887370;5961890;268;18742;64;45;19119;72;49;21005;35;20385;31;20385
5887371;5961890;270;18898;69;47;19275;74;51;21161;36;20771;33;20771
5887372;5961890;279;19530;88;60;20163;82;64;22049;37;21138;33;21138
5887373;5961890;281;19695;87;58;21192;84;62;23077;37;21364;33;21364
5887374;5961890;285;19960;91;59;21248;85;63;23134;37;21616;33;21616
5887375;5961890;289;20260;77;49;20564;87;48;19948;38;21991;34;21991
5887376;5961890;292;20443;80;49;20558;87;48;19942;39;22050;35;22050
5887377;5961890;300;20995;73;56;20546;78;53;20384;31;22236;28;22236
5887378;5961890;296;20739;72;52;20290;74;49;20128;30;21849;26;21849
5887379;5961890;296;20744;72;51;20164;74;48;20002;31;21979;28;21979
5887380;5961890;298;20855;75;57;20851;79;57;20684;32;22102;28;22102
5887381;5961890;302;21124;79;64;21115;81;61;20953;35;22467;31;22467
5887382;5961890;305;21356;81;65;21353;84;64;21185;34;22055;31;22055
5887383;5961890;301;21065;89;79;22584;88;78;20486;33;22046;30;22046
5887384;5961890;302;21139;91;80;22658;91;80;20508;36;22369;32;22369
5887385;5961890;304;21250;94;82;22769;93;80;20671;36;22391;33;22391
5887386;5961890;311;21797;100;90;23316;104;90;21166;37;24402;34;24402
5887387;5961890;311;21760;91;75;22835;91;74;27841;36;24279;32;24279
5887388;5961890;308;21574;85;70;22537;91;69;27543;36;24125;32;24125
5887389;5961890;313;21912;94;72;22680;91;71;27686;37;24537;33;24537
5887390;5961890;317;22160;94;76;22928;94;75;27934;40;25534;35;25534
5889073;5961890;440;30775;99;85;30524;96;83;34562;49;32835;42;32694
5889074;5961890;438;30673;95;82;30316;95;80;34354;50;32756;43;32615
5889075;5961890;436;30526;95;80;30169;94;78;34208;51;32556;44;32415
5889076;5961890;432;30208;91;75;29852;91;73;33890;50;32251;43;32110
5889077;5961890;427;29874;91;75;29845;91;73;33883;48;31929;42;31788
5889078;5961890;421;29462;91;75;29222;91;74;33324;46;31527;40;31386
5889079;5961890;419;29314;91;73;29073;88;72;33175;46;31367;40;31226
5889080;5961890;418;29238;93;77;29361;94;77;33478;45;31518;40;31409
5889081;5961890;414;29010;95;80;29621;94;80;33738;46;31337;40;31228
5889082;5961890;409;28658;97;84;28501;97;82;31924;44;30926;38;30817
5889083;5961890;408;28594;98;83;28437;97;82;31860;46;31047;40;30938
5889084;5961890;413;28879;102;87;28722;105;86;32146;46;31173;40;31064
5889085;5961890;398;27893;112;99;27978;116;97;31401;47;32136;41;32027
5889086;5961890;395;27628;109;95;27713;112;93;31136;46;31895;41;31786
5889087;5961890;396;27742;111;97;27827;115;95;31250;49;31765;43;31655
5889088;5961890;394;27603;109;95;27688;112;93;31111;53;32951;47;32842
5889089;5961890;412;28854;123;112;28940;127;111;32363;54;33114;48;33005
5889090;5961890;-1;-1;-1;-1;-1;-1;-1;-1;55;33211;49;33069
5889091;5961890;412;28836;104;81;31387;122;84;31036;53;33049;46;32908
5889092;5961890;396;27746;99;78;30327;116;81;29976;49;31931;43;31790
5889093;5961890;391;27381;95;73;29962;113;75;29610;49;31799;43;31658
5889094;5961890;393;27518;95;74;30090;116;77;29739;52;31805;46;31664
5889095;5961890;395;27634;99;76;30205;116;79;29854;55;31571;49;31430
5889096;5961890;-1;-1;-1;-1;-1;-1;-1;-1;54;31632;48;31490
5889097;5961890;377;26392;119;102;31414;124;110;34486;53;31754;47;31613
5889098;5961890;373;26081;119;101;31364;120;107;30844;53;32374;47;32233
5889099;5961890;366;25654;111;95;29408;118;101;30416;54;32482;48;32341
5889100;5961890;362;25307;107;90;29062;114;96;30069;54;28665;48;28555
5889101;5961890;357;25016;107;86;28771;112;92;29778;53;28442;47;28332
5889102;5961890;357;24986;107;86;28741;112;92;29748;52;28104;46;27995
5889103;5961890;358;25092;107;87;28846;112;93;29854;52;27869;45;27760
5889104;5961890;349;24445;97;76;28105;93;70;28105;48;31752;42;31865
5889105;5961890;349;24456;93;74;28487;90;68;28487;49;31730;43;31843
5889106;5961890;348;24372;93;73;28403;90;67;28403;47;31404;42;31518
5889107;5961890;343;23990;89;67;28021;86;61;28021;49;31265;43;31378
5889108;5961890;339;23753;92;70;28240;90;64;28240;48;30976;43;31090
5889109;5961890;336;23519;92;69;28675;90;63;28675;45;30554;40;30667
5889110;5961890;333;23292;92;72;28895;90;66;28895;48;30622;42;30735
5889111;5961890;330;23119;93;75;29052;90;69;29052;45;30104;39;30218
5889112;5961890;323;22587;100;83;32185;90;64;29429;44;29907;39;30021
5889113;5961890;318;22269;100;83;32195;90;64;29439;43;29491;38;29605
5889114;5961890;316;22142;103;85;30279;90;67;30214;42;29170;37;29283
5889115;5961890;307;21490;101;85;30317;89;68;30252;44;29359;38;29472
5889116;5961890;320;22399;106;89;30537;93;71;30471;44;29549;39;29663
5889117;5961890;322;22563;112;91;30700;101;73;30634;48;29933;42;30047
5889118;5961890;299;20898;95;82;25265;105;93;29010;43;27147;38;27038
5889119;5961890;287;20090;89;70;24457;89;72;33803;41;26761;36;26652
5889120;5961890;284;19861;89;67;24228;84;68;33574;42;26642;37;26532
5889121;5961890;277;19424;89;67;24048;90;73;33917;40;26164;35;26055
5889122;5961890;276;19320;89;67;23803;93;76;27227;40;26096;35;25987
5889123;5961890;270;18885;87;77;23386;96;84;26776;44;27685;39;27575
5889124;5961890;269;18827;86;76;23328;96;83;26719;48;28048;43;27939
5889125;5961890;273;19138;91;79;23607;101;86;27058;42;25619;37;25510
5889126;5961890;259;18129;82;71;24918;88;70;24918;38;24662;33;24553
5889127;5961890;250;17483;76;63;23985;78;62;23985;38;24188;33;24079
5889128;5961890;247;17282;75;64;24030;78;63;24030;36;23978;32;23869
5889129;5961890;245;17118;77;69;23971;79;61;23737;34;23756;30;23646
5889130;5961890;241;16902;72;66;23538;76;58;23521;34;23542;30;23433
5889131;5961890;244;17107;77;69;23753;79;62;23755;38;23864;33;23754
5889132;5961890;248;17352;80;73;23998;82;65;24001;36;22557;31;22448
5889133;5961890;218;15258;72;64;22178;71;63;22178;32;21947;28;21838
5889134;5961890;214;14982;68;61;21713;69;59;21902;33;21797;29;21688
5889135;5961890;216;15122;71;62;22042;71;61;22042;34;22063;30;21954
5889136;5961890;211;14797;71;66;22325;71;65;22325;35;21852;31;21743
5889137;5961890;211;14737;72;67;21607;72;65;18185;32;21803;28;21694
5889138;5961890;215;15032;78;73;21902;75;69;18480;34;22238;30;22128
5889139;5961890;200;14027;65;52;14820;67;55;17819;31;20830;27;20721
5889140;5961890;203;14185;65;52;14804;67;54;17803;33;20619;29;20509
5889141;5961890;201;14037;68;62;19808;68;59;19997;30;19895;27;19786
5889142;5961890;203;14229;62;54;19666;66;54;19666;30;19886;26;19777
5889143;5961890;203;14240;61;54;19676;66;54;19676;29;19613;26;19504
5889144;5961890;207;14498;68;61;19745;66;58;19934;36;20384;32;20275
5889145;5961890;197;13804;64;59;17960;62;59;19645;39;20533;35;20423
5889146;5961890;193;13537;60;52;17638;60;51;14261;39;19979;35;17573
5889147;5961890;189;13263;53;48;17360;53;47;17374;32;19395;28;16989
5889148;5961890;191;13392;51;46;16804;51;46;16804;32;16634;28;16525
5889149;5961890;189;13230;46;43;16581;47;43;16581;29;16234;26;16125
5889150;5961890;187;13075;44;40;16417;45;40;16417;28;15985;25;15876
5889151;5961890;185;12973;44;39;16314;44;39;16314;26;15554;23;15445
5889152;5961890;183;12824;46;42;16542;47;42;16542;25;15286;22;15177
5889153;5961890;184;12888;52;47;13578;49;41;14719;27;15121;24;15012
5889154;5961890;182;12750;54;51;17139;51;41;14714;24;14701;21;14591
5889155;5961890;181;12668;59;51;16414;55;50;16414;27;15577;24;15322
5889156;5961890;179;12554;58;51;15986;55;50;15986;28;16292;24;15185
5889157;5961890;179;12525;60;54;16224;57;48;14695;30;16658;26;15551
5889158;5961890;171;11990;69;62;17500;71;64;18063;29;16070;26;15998
5889159;5961890;173;12104;73;65;15085;72;66;15085;33;16512;29;16440
5889160;5961890;172;12071;64;59;17555;74;60;17555;30;17028;27;16956
5889161;5961890;170;11908;64;57;17391;72;58;17391;33;17912;29;17840
5889162;5961890;171;11985;55;48;16775;59;49;16775;35;19852;30;19781
5889163;5961890;172;12007;53;45;16590;56;46;16590;35;19835;31;19764
5889164;5961890;174;12191;52;44;16713;53;45;16713;35;18200;30;17927
5889165;5961890;176;12294;55;48;16956;55;49;16956;34;18006;29;17732
5889166;5961890;178;12460;53;45;15156;56;46;15156;34;17809;30;17535
5889167;5961890;182;12762;49;42;14905;50;43;14905;33;17496;29;17222
5889168;5961890;187;13061;53;45;15122;56;46;15122;36;17879;32;17605
5889169;5961890;163;11405;59;53;12556;64;54;12556;34;17145;30;16871
5889170;5961890;164;11511;56;49;12289;58;50;12289;33;17097;29;16823
5889171;5961890;168;11741;55;47;12137;53;48;12137;34;17277;30;17003
5889172;5961890;168;11746;48;43;11821;51;44;11821;29;11979;25;11705
5889173;5961890;171;12002;43;36;12060;48;37;12060;30;12988;27;12714
5889174;5961890;164;11486;39;32;11773;39;33;11773;28;12724;25;12451
5889175;5961890;161;11282;41;37;11467;44;36;11262;28;13036;25;13330
5889176;5961890;160;11228;40;29;11431;47;34;12654;24;12168;21;11894
5889177;5961890;161;11294;41;32;11593;47;34;12668;24;12286;21;12012
5889178;5961890;163;11400;41;33;11401;48;36;12786;22;12027;20;11754
5889179;5961890;162;11318;41;35;12489;47;32;12489;25;12391;22;12068
5889180;5961890;165;11549;43;37;12737;44;36;12737;30;12721;27;12398
5889181;5961890;163;11430;40;35;12604;45;34;12604;33;12939;30;14311
5889182;5961890;164;11489;39;33;12689;42;32;12689;31;13685;26;14351
5889183;5961890;167;11670;40;35;13079;46;34;13079;34;16603;29;16281
5889184;5961890;167;11692;43;36;13389;45;35;13553;32;16232;28;15910
5889185;5961890;169;11812;45;39;13880;45;37;13880;31;15747;28;15424
5889186;5961890;174;12197;46;40;13990;47;38;13990;30;15703;26;15380
5889187;5961890;172;12040;47;43;14156;47;42;14293;29;18530;26;18530
5889188;5961890;173;12082;49;47;14596;47;41;13803;28;18189;25;18189
5889189;5961890;174;12170;49;46;14535;45;45;14535;28;17964;25;17964
5889190;5961890;174;12155;45;43;14148;44;42;14148;28;17978;25;18173
5889191;5961890;176;12308;43;38;13211;43;39;13178;28;18041;25;18041
5889192;5961890;176;12354;44;41;13344;44;41;13312;30;18200;27;18200
5889193;5961890;180;12603;49;47;15492;49;48;15492;29;17658;26;17658
5889194;5961890;184;12872;51;43;14673;51;42;14673;32;17813;29;17813
5889195;5961890;187;13066;49;39;14381;50;38;14381;31;16929;28;16929
5889196;5961890;189;13212;49;38;14337;49;37;14337;24;16316;21;16316
5889197;5961890;194;13550;42;31;13831;47;30;13831;24;16110;21;16110
5889198;5961890;197;13790;42;31;13830;47;30;13830;25;16150;23;16150
5889199;5961890;201;14070;42;28;13635;45;27;13635;24;15920;22;15920
5889200;5961890;199;13958;37;25;13068;44;24;13068;23;15550;21;15550
5889201;5961890;200;14010;37;26;13120;44;25;13120;24;15557;21;15557
5889202;5961890;207;14457;42;33;13887;44;33;13887;27;15875;24;15875
5889203;5961890;210;14696;44;35;14126;45;36;14126;26;16665;23;16665
5889204;5961890;214;14995;40;30;14298;40;30;14298;26;15998;23;15998
5889205;5961890;212;14872;38;30;14244;42;30;14244;25;15716;22;15716
5889206;5961890;215;15026;35;26;13989;40;26;13989;26;15999;23;15999
5889207;5961890;218;15228;33;27;14192;38;28;14318;29;16500;25;16500
5889208;5961890;221;15447;36;31;14638;41;30;14764;29;16748;25;16748
5889209;5961890;221;15454;35;31;14752;41;30;15119;29;17189;26;17189
5889210;5961890;225;15722;36;31;15052;41;31;15178;32;17622;28;17622
5889211;5961890;230;16129;45;39;15592;50;39;15718;31;17901;27;17901
5889212;5961890;245;17165;57;48;17204;62;50;21459;38;18324;33;18324
5889213;5961890;241;16899;53;45;17718;58;46;21193;32;18922;28;18922
5889214;5961890;248;17364;59;48;17904;63;48;20673;32;19095;29;19095
5889215;5961890;256;17948;63;53;18275;69;48;18321;33;19540;29;19540
5889216;5961890;261;18280;66;52;19660;72;52;18653;35;20078;31;20078
5889217;5961890;264;18476;65;48;19318;72;52;21204;33;20008;29;20008
5889218;5961890;266;18632;65;49;19401;72;53;21286;35;20390;31;20390
5889219;5961890;276;19334;82;59;20103;80;63;21988;35;21007;31;21007
5889220;5961890;276;19354;82;59;20123;80;63;22009;39;21110;35;21110
5889221;5961890;280;19599;92;67;20494;87;67;22253;38;21462;34;21462
5889222;5961890;292;20407;99;69;21821;93;64;21079;38;22149;34;22149
5889223;5961890;293;20524;82;53;20828;87;52;20212;39;22242;35;22242
5889224;5961890;305;21346;78;58;20903;81;58;20736;38;22299;34;22299
5889225;5961890;302;21141;74;55;20698;81;55;20530;31;22277;27;22277
5889226;5961890;295;20650;71;51;20200;71;48;20039;30;21839;27;21839
5889227;5961890;293;20512;71;55;20509;71;52;20341;30;21607;26;21607
5889228;5961890;296;20699;71;55;20696;74;55;20528;32;21822;29;21822
5889229;5961890;300;20981;76;59;20977;81;59;20810;35;22457;31;22457
5889230;5961890;298;20867;85;74;20449;85;77;20236;31;21843;28;21843
5889231;5961890;296;20720;84;72;20303;85;74;20090;31;21862;28;21862
5889232;5961890;299;20957;87;78;22476;87;76;20378;35;22296;31;22296
5889233;5961890;304;21295;94;83;22814;93;81;20716;40;23893;36;23893
5889234;5961890;305;21383;90;78;21327;88;75;21327;37;23682;33;23682
5889235;5961890;306;21426;87;77;23042;88;76;28048;36;24309;32;24309
5889236;5961890;305;21363;86;74;22805;88;73;27811;37;24019;33;24019
5889237;5961890;312;21847;92;77;23026;91;76;28032;38;24474;34;24474
5889238;5961890;315;22024;94;80;23203;94;79;28209;39;25506;35;25506
5890919;5961890;439;30703;99;86;30650;96;85;34688;50;33066;44;32924
5890920;5961890;436;30493;98;87;30655;96;85;34693;52;33091;46;32950
5890921;5961890;441;30876;99;86;30645;96;85;34683;54;33036;47;32895
5890922;5961890;444;31080;102;91;30933;100;89;34972;47;30801;41;30660
5890923;5961890;420;29373;91;76;29285;88;72;32638;45;30627;39;30486
5890924;5961890;417;29176;88;72;29042;88;71;33081;45;30903;39;30762
5890925;5961890;415;29035;88;70;28907;84;70;33024;45;31128;39;30987
5890926;5961890;418;29287;91;74;29158;91;74;33276;47;31733;41;31592
5890927;5961890;422;29529;93;77;29401;94;77;33518;48;31537;42;31428
5890928;5961890;406;28425;95;81;28268;98;82;31691;43;30603;38;30494
5890929;5961890;404;28282;93;79;28125;97;80;31548;46;30642;41;30533
5890930;5961890;406;28435;95;81;28279;101;82;31702;44;30119;39;30010
5890931;5961890;398;27868;111;98;27953;115;97;31376;46;32131;41;32022
5890932;5961890;396;27701;109;96;27787;113;94;31210;45;31805;40;31695
5890933;5961890;389;27211;102;89;27296;112;87;30719;46;31496;40;31387
5890934;5961890;389;27209;102;89;27294;112;87;30717;48;31342;42;31233
5890935;5961890;389;27260;104;90;27346;112;88;30769;51;31391;45;31282
5890936;5961890;-1;-1;-1;-1;-1;-1;-1;-1;50;31045;44;30935
5890937;5961890;402;28107;104;83;30687;119;86;30336;47;30988;41;30878
5890938;5961890;397;27780;100;78;30360;116;81;30009;48;32020;42;31879
5890939;5961890;392;27468;95;74;30048;113;77;29697;48;31809;42;31668
5890940;5961890;389;27240;95;70;29812;110;78;32884;51;31665;45;31524
5890941;5961890;393;27478;95;74;30050;116;77;29699;51;31292;46;31151
5890942;5961890;372;26030;102;88;30441;116;96;33513;50;31371;44;31230
5890943;5961890;375;26271;114;98;31130;121;106;34202;50;31601;45;31460
5890944;5961890;373;26096;109;95;30954;119;103;34026;49;31853;43;31712
5890945;5961890;370;25905;115;100;31286;120;105;30667;51;32315;45;32174
5890946;5961890;367;25697;113;96;29452;118;102;30459;51;28464;44;28355
5890947;5961890;357;25016;107;86;28770;112;92;29778;50;28234;44;28124
5890948;5961890;353;24717;103;82;28472;106;76;28472;49;27871;42;27762
5890949;5961890;350;24524;101;79;28279;101;73;28279;50;27714;43;27605
5890950;5961890;346;24245;93;74;27905;90;68;27905;50;27467;43;27358
5890951;5961890;344;24106;93;70;27641;90;64;27641;48;27167;41;27057
5890952;5961890;343;24022;89;68;27485;86;62;27485;47;26924;41;26815
5890953;5961890;347;24280;93;72;28366;90;66;28366;51;31555;45;27368
5890954;5961890;343;23982;106;82;29585;106;76;29585;47;30890;41;31004
5890955;5961890;338;23689;97;78;29292;98;72;29292;46;30886;40;31000
5890956;5961890;340;23790;100;80;29393;101;74;29393;47;31032;42;31146
5890957;5961890;344;24058;106;83;29661;106;77;29661;46;30169;41;30282
5890958;5961890;324;22664;103;85;29766;90;68;29729;47;30158;42;30271
5890959;5961890;319;22336;103;86;29849;93;70;30408;45;29563;40;29677
5890960;5961890;313;21875;103;81;30013;90;63;29947;43;29173;38;29286
5890961;5961890;315;22021;103;83;30159;90;65;30093;44;29335;39;29449
5890962;5961890;321;22441;109;89;30579;97;71;30513;45;29291;40;29405
5890963;5961890;324;22711;113;93;30848;106;75;30782;46;29838;41;29952
5890964;5961890;295;20677;92;79;25044;93;72;33452;42;28784;37;28898
5890965;5961890;290;20300;89;73;24668;84;67;33086;44;27118;39;27009
5890966;5961890;293;20537;91;77;24904;90;70;33322;44;26785;39;26676
5890967;5961890;273;19140;89;69;23941;97;78;27364;39;25521;34;25412
5890968;5961890;273;19096;89;67;23807;93;76;27230;40;25929;36;25820
5890969;5961890;273;19109;90;78;23578;101;85;27029;45;27931;40;27822
5890970;5961890;267;18679;82;74;23181;96;81;26571;42;25442;37;25332
5890971;5961890;272;19038;90;77;23507;98;84;26957;39;24683;35;24573
5890972;5961890;253;17687;77;66;24188;82;65;24188;36;24225;31;24115
5890973;5961890;250;17479;76;63;23979;80;62;23979;36;24160;32;24051
5890974;5961890;243;17000;74;62;23898;78;61;23898;34;23642;30;23533
5890975;5961890;243;17045;73;63;23574;78;62;23574;36;23752;31;23643
5890976;5961890;237;16613;72;62;23248;75;60;23670;34;23320;30;23211
5890977;5961890;240;16824;74;65;23472;78;64;23472;34;22711;30;22602
5890978;5961890;223;15585;74;68;22505;78;67;22505;33;22390;29;22280
5890979;5961890;218;15273;72;64;22193;71;63;22193;33;22110;29;22001
5890980;5961890;217;15169;71;62;22089;71;61;22089;31;21659;28;21549
5890981;5961890;209;14599;69;59;21580;67;57;21769;34;21733;30;21623
5890982;5961890;207;14482;71;66;21389;71;61;17968;31;21108;27;20999
5890983;5961890;204;14300;68;62;20924;66;57;17691;30;20855;27;20745
