from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5876210;5958354;206;14442;68;43;14452;57;49;18715;65;54;23807;42;22799;35;22799;21
5876211;5958354;204;14312;68;43;14303;57;48;18336;61;51;23429;41;22852;35;22852;21
5876212;5958354;205;14338;68;43;14411;54;47;17607;58;48;17607;40;22336;34;22336;20
5876213;5958354;203;14178;67;42;14144;54;47;17629;58;48;17629;40;22085;34;22085;20
5876214;5958354;199;13941;67;42;14046;54;49;17750;59;44;17716;37;21763;31;21763;19
5876215;5958354;198;13891;64;41;13928;57;55;17732;60;46;18080;37;21089;31;21089;18
5876216;5958354;196;13724;-1;-1;-1;56;53;17629;60;53;17629;41;22438;34;22442;20
5876217;5958354;195;13628;63;40;13625;52;48;17296;56;48;18077;40;22217;34;22217;20
5876218;5958354;199;13936;63;40;13644;49;44;17699;56;42;17699;40;20707;34;20707;20
5876219;5958354;195;13664;63;40;13716;45;39;17428;55;38;17428;40;22503;34;20951;20
5876220;5958354;190;13318;62;39;13397;50;45;17805;57;44;17805;39;20279;32;20286;20
5876221;5958354;190;13333;63;40;13357;55;51;18223;59;50;18223;39;20046;32;20053;19
5876222;5958354;189;13218;64;40;13228;61;53;25360;63;56;18994;38;19808;32;19815;19
5876223;5958354;187;13092;63;40;13054;61;51;25199;61;54;18883;38;19816;32;19823;19
5876224;5958354;190;13276;65;41;13279;60;52;24822;62;57;19051;40;20249;33;19631;20
5876225;5958354;192;13471;65;41;13574;61;52;24874;62;55;18947;39;19388;33;19388;20
5876226;5958354;192;13430;65;41;13488;61;53;18800;62;53;18800;39;19156;33;19156;20
5876227;5958354;190;13303;64;41;13300;61;54;19379;61;54;19379;39;19104;32;19104;20
5876228;5958354;187;13095;63;40;13176;61;49;23827;60;52;20148;38;19008;32;19006;19
5876229;5958354;185;12971;63;40;13080;60;48;23469;60;50;19790;38;18745;32;18745;19
5876230;5958354;184;12915;62;40;12907;58;46;23184;57;48;19505;37;18640;31;18621;19
5876231;5958354;185;12918;63;40;12981;53;46;22798;54;45;22798;38;18586;31;18586;19
5876232;5958354;184;12884;-1;-1;-1;48;43;22575;48;42;22575;38;18877;31;18605;19
5876233;5958354;183;12833;62;39;12887;44;39;22333;47;38;22333;37;18594;31;19042;19
5876234;5958354;186;12988;61;39;13005;47;41;22476;47;40;22476;35;17397;29;17397;18
5876235;5958354;187;13075;62;39;13054;49;44;22647;49;43;22647;36;17516;30;17516;18
5876236;5958354;188;13183;62;40;13214;52;45;18230;53;46;18230;35;17540;29;17404;18
5876237;5958354;192;13410;64;40;13458;53;44;18118;53;45;18118;35;16964;29;16964;18
5876238;5958354;190;13334;64;41;13595;48;41;17699;50;43;17699;34;16724;28;16724;18
5876239;5958354;190;13304;65;41;13514;54;48;18131;55;50;18131;34;16668;29;16668;18
5876240;5958354;190;13282;64;40;13390;54;48;17652;55;49;17652;34;16688;28;16688;17
5876241;5958354;190;13273;62;39;13217;52;43;19160;57;42;19160;33;17014;28;17014;18
5876242;5958354;187;13111;63;40;13463;49;39;19147;56;39;19147;34;16506;28;16506;17
5876243;5958354;192;13436;63;40;13463;52;42;19332;60;42;19332;34;16865;28;16865;18
5876244;5958354;195;13662;66;42;14051;53;42;17625;55;45;20032;30;16565;25;16565;16
5876245;5958354;194;13612;66;42;14240;52;39;16826;51;42;20291;34;18430;29;18430;18
5876246;5958354;193;13536;63;40;13725;51;36;16445;51;42;16445;35;18463;29;18463;18
5876247;5958354;196;13744;65;41;13955;51;38;16284;52;44;16284;36;18712;30;18712;19
5876248;5958354;200;14001;65;41;14149;54;41;16481;55;47;16481;36;18756;30;18756;19
5876249;5958354;198;13867;66;42;14191;54;43;16615;58;49;16615;36;19093;30;19093;19
5876250;5958354;204;14302;68;43;14538;58;48;17485;63;55;22494;37;19390;31;19390;19
5876251;5958354;204;14245;68;43;14280;55;45;16043;62;50;16043;37;19862;31;19862;20
5876252;5958354;211;14773;67;43;14896;58;46;17735;66;53;22743;36;19667;30;19667;20
5876253;5958354;221;15447;68;43;15730;61;50;18416;68;55;18737;36;20321;30;20321;21
5876254;5958354;222;15571;68;43;15730;65;54;18785;68;56;18708;36;20691;30;20691;21
5876255;5958354;228;15931;70;44;16064;82;70;20270;81;70;19139;36;20104;31;20104;21
5876256;5958354;225;15778;70;44;16064;76;68;20118;80;67;18986;36;19894;30;19894;21
5876257;5958354;227;15888;70;44;16069;80;69;20227;81;69;19096;36;20262;31;20262;21
5876258;5958354;232;16270;70;45;16212;86;75;20609;86;74;19478;36;20430;31;20430;21
5876259;5958354;234;16402;71;45;16239;88;77;20742;86;76;19610;37;21352;31;21352;21
5876260;5958354;247;17274;71;45;16239;104;93;21613;102;86;19202;-1;21522;-1;21522;-1
5876261;5958354;249;17463;81;51;17908;104;93;28132;107;81;21876;-1;21831;-1;21831;-1
5876262;5958354;244;17104;81;51;17908;103;88;27773;105;76;21516;-1;21825;-1;21825;-1
5876263;5958354;246;17214;81;51;17908;109;90;27884;112;78;21627;40;22054;34;22054;25
5876264;5958354;250;17502;81;51;17908;113;94;28172;115;82;21915;40;22278;34;22278;25
5876265;5958354;250;17533;81;51;17908;113;94;28202;115;82;21946;40;22308;34;22308;25
5876274;5958354;272;19009;81;51;18992;87;62;23588;90;71;23582;41;25080;34;25080;23
5876275;5958354;270;18884;81;51;18992;81;60;23463;90;69;23457;41;25059;34;25059;23
5876278;5958354;351;24587;97;61;23457;142;134;46534;136;109;27163;50;32375;42;32375;29
5876279;5958354;354;24766;98;62;23582;149;136;46713;136;111;27342;51;32501;43;32501;29
5877971;5958354;538;37672;160;101;37700;112;101;43213;118;98;41130;78;40347;68;40165;42
5877972;5958354;545;38156;161;102;37871;117;105;43445;118;102;41362;79;40512;68;40330;43
5877973;5958354;519;36347;150;95;36301;111;93;41322;112;90;39238;73;38066;63;37884;39
5877974;5958354;519;36314;151;95;36406;111;92;41289;112;89;39206;73;38295;63;38113;39
5877975;5958354;526;36804;152;96;36694;111;95;41988;115;92;39905;74;38684;64;38502;40
5877976;5958354;527;36885;153;97;36927;112;96;42069;115;93;39986;75;38980;65;38798;40
5877977;5958354;530;37097;153;97;36927;115;100;42281;118;97;40198;75;36687;65;36537;40
5877978;5958354;494;34605;151;95;34551;147;133;44621;150;130;42538;70;36781;61;36631;38
5877979;5958354;491;34386;153;97;34291;140;130;44402;147;127;42318;74;38283;65;38133;40
5877980;5958354;484;33882;150;95;33922;139;130;44388;144;127;42304;73;38139;64;37989;40
5877981;5958354;483;33817;151;95;34000;147;134;44682;144;131;42598;73;37928;64;37778;40
5877982;5958354;485;33947;150;95;33920;147;136;44812;147;133;42729;73;38004;64;37854;40
5877983;5958354;498;34828;145;92;34638;109;87;39812;119;85;36805;72;38785;62;38603;37
5877984;5958354;484;33906;146;92;34694;109;89;39191;119;87;36184;72;38786;62;38604;37
5877985;5958354;482;33756;143;90;33907;105;86;39042;119;84;36034;71;37824;61;37642;36
5877986;5958354;480;33607;142;90;33632;105;85;38903;119;83;35896;70;37787;60;37605;35
5877987;5958354;483;33790;142;90;33632;109;87;39086;119;85;36079;70;38370;60;38188;35
5877988;5958354;469;32847;144;91;33019;119;97;39067;132;95;36060;72;37459;61;37277;37
5877989;5958354;464;32502;144;91;33019;119;96;38983;132;94;35976;72;37994;62;37812;38
5877990;5958354;461;32258;144;91;33019;122;100;39271;132;98;36264;72;38348;62;38166;38
5877991;5958354;470;32915;149;94;33783;122;104;39583;132;102;36576;73;38590;63;38408;38
5877992;5958354;473;33144;149;94;33783;122;107;39812;138;105;36805;74;38849;63;38667;39
5877993;5958354;477;33418;150;95;34079;129;111;40086;138;109;37079;75;39074;64;38892;39
5877994;5958354;481;33662;151;96;34282;135;115;40330;144;113;37323;75;39502;65;39320;40
5877995;5958354;-1;-1;136;86;31113;-1;-1;-1;-1;-1;-1;71;39889;60;39707;37
5877996;5958354;441;30875;135;85;30916;132;111;34635;135;113;38685;70;37804;60;37876;36
5877997;5958354;438;30640;135;85;30928;126;107;34400;130;109;38450;70;37778;60;37850;36
5877998;5958354;436;30545;133;84;30673;123;106;34305;130;108;38355;70;37747;59;37819;36
5877999;5958354;432;30247;129;82;30119;120;102;34007;127;104;38057;68;37054;58;37127;34
5878000;5958354;430;30123;129;82;30119;117;100;33883;126;102;37933;68;37444;58;37517;34
5878001;5958354;431;30150;131;83;30831;117;100;33910;126;102;37960;69;37916;59;37989;35
5878002;5958354;436;30546;130;82;29913;123;106;34306;130;108;38356;68;38767;58;38840;36
5878003;5958354;419;29327;130;82;29913;112;93;34798;123;106;33980;68;36807;58;36879;36
5878004;5958354;415;29082;126;80;29256;109;90;34553;123;102;33735;66;36277;56;36350;35
5878005;5958354;412;28829;126;80;29214;105;86;34299;123;99;33481;66;36034;56;36107;35
5878006;5958354;411;28759;124;78;28863;105;85;34230;123;98;33412;66;35684;56;35757;34
5878007;5958354;407;28477;121;77;28916;101;84;34727;119;94;32608;66;35917;56;35990;34
5878008;5958354;410;28678;121;77;29025;104;86;34927;123;96;32808;67;36465;57;36538;35
5878009;5958354;423;29636;127;80;29802;117;98;35107;132;111;34346;68;36676;58;36749;36
5878010;5958354;423;29576;127;80;29802;117;97;35047;130;110;34286;68;36794;58;36867;36
5878011;5958354;425;29748;113;71;26638;117;99;35218;134;113;34457;63;33044;53;32894;33
5878012;5958354;366;25650;113;71;26638;99;85;33567;106;91;33567;63;33104;53;32954;33
5878013;5958354;364;25446;111;70;25901;98;82;33363;103;88;33363;62;32391;52;32241;32
5878014;5958354;368;25777;110;70;25315;99;86;33694;107;92;33694;63;32370;53;32220;32
5878015;5958354;352;24628;110;69;25098;98;80;33748;104;91;37048;63;31689;53;31539;32
5878016;5958354;348;24328;108;69;24743;98;81;33987;104;89;31578;63;31530;53;31380;32
5878017;5958354;343;24025;107;68;24508;98;80;34121;103;91;37421;61;30995;51;30845;31
5878018;5958354;342;23954;108;68;24532;98;85;34456;104;90;31272;61;31006;51;30856;31
5878019;5958354;336;23518;105;67;23940;97;91;30002;104;87;30002;60;30367;50;30217;30
5878020;5958354;333;23314;105;66;23847;97;87;26999;103;84;29798;60;30297;50;30148;30
5878021;5958354;331;23169;104;66;23607;95;86;29653;98;82;29653;59;30265;49;30115;29
5878022;5958354;328;22987;104;66;23584;89;80;29808;92;77;29808;58;29889;49;29739;29
5878023;5958354;328;22948;105;66;23547;95;85;30152;97;81;30483;59;30014;49;29864;30
5878024;5958354;326;22837;105;67;23539;106;92;30297;105;86;31222;59;30400;49;30250;30
5878025;5958354;318;22270;101;64;23086;101;89;23962;105;81;29807;56;29503;47;29353;28
5878026;5958354;318;22273;101;64;23086;93;79;23287;102;86;26856;56;29561;46;29411;28
5878027;5958354;322;22567;102;65;23249;93;79;23260;102;86;26829;56;29976;46;29826;28
5878028;5958354;310;21696;93;59;21099;98;84;23628;102;91;27197;53;28076;43;27800;25
5878029;5958354;309;21597;93;59;21099;98;84;23642;102;91;27211;54;27644;44;27494;26
5878030;5958354;295;20651;92;58;20989;82;61;20691;79;64;23667;53;27519;44;27369;25
5878031;5958354;288;20171;90;57;20448;75;58;20082;73;61;23058;52;26968;42;26818;25
5878032;5958354;291;20387;92;58;20742;79;61;20298;78;64;23274;53;27283;43;27133;25
5878033;5958354;295;20636;92;58;20787;86;65;20547;82;68;23523;53;27617;43;27467;26
5878034;5958354;290;20281;93;59;20280;89;81;25033;92;81;25033;53;25643;43;25115;26
5878035;5958354;286;19997;93;59;20280;84;77;24748;87;77;24748;51;25378;43;24850;25
5878036;5958354;286;20040;93;59;20280;84;78;24792;87;78;24792;51;25281;43;24752;25
5878037;5958354;290;20305;92;58;19626;91;82;25056;92;82;25056;51;24810;43;24282;25
5878038;5958354;281;19662;92;58;19597;82;73;24462;81;73;24462;50;24428;43;23900;24
5878039;5958354;276;19350;92;58;19317;80;67;23534;77;68;23534;49;24075;41;23547;24
5878040;5958354;276;19346;92;58;19377;80;67;23530;77;68;23530;49;23974;42;23446;24
5878041;5958354;276;19316;94;60;19823;77;67;23500;77;68;23500;49;24191;42;23663;24
5878042;5958354;279;19504;89;56;19222;67;62;23306;69;63;23306;46;22761;39;22611;22
5878043;5958354;264;18510;88;56;18534;64;60;22098;66;59;22071;46;22280;40;22130;22
5878044;5958354;261;18241;86;55;18533;61;56;21849;63;57;21849;46;22200;39;22050;22
5878045;5958354;263;18412;85;54;18540;67;63;23330;68;59;22904;47;21871;40;21721;23
5878046;5958354;261;18250;85;54;18445;61;57;21887;63;57;22743;44;21587;38;21437;22
5878047;5958354;253;17705;82;52;17833;66;58;22197;64;49;22197;43;24275;37;24275;21
5878048;5958354;250;17475;81;51;17632;66;59;22483;67;59;22483;45;23911;38;23911;22
5878049;5958354;248;17386;81;52;17576;67;62;21834;65;55;21834;45;24113;39;24113;22
5878050;5958354;247;17292;81;51;17510;66;59;18810;68;57;21958;46;24281;39;24281;22
5878051;5958354;249;17407;80;50;17162;70;61;18924;70;61;21723;46;24740;39;24740;23
5878052;5958354;253;17697;81;51;17521;74;67;22145;75;67;22145;47;25059;39;25059;23
5878053;5958354;246;17188;81;51;17495;70;63;19939;73;64;22738;46;26258;39;26258;23
5878054;5958354;243;17027;80;51;17229;69;61;19778;72;62;22577;46;26533;40;26533;24
5878055;5958354;245;17116;80;50;17114;70;62;19867;74;63;22666;46;26985;39;26074;23
5878056;5958354;242;16932;78;50;16519;71;66;20448;77;64;20624;46;26286;39;26286;23
5878057;5958354;238;16681;78;50;16519;72;63;23421;77;67;20817;43;24881;37;24881;22
5878058;5958354;240;16797;75;47;16138;74;65;23536;80;70;21014;47;24976;40;24976;25
5878059;5958354;230;16072;76;48;15950;71;61;20955;73;64;20792;48;24485;41;24485;25
5878060;5958354;225;15738;77;49;16119;71;62;21007;76;67;21026;49;24294;42;24294;26
5878061;5958354;220;15416;77;49;16119;73;65;20488;77;66;20488;49;24607;42;24607;26
5878062;5958354;218;15274;70;45;14642;72;63;20327;78;69;25420;42;24529;35;24529;21
5878063;5958354;210;14671;70;45;14642;67;61;18242;68;61;18242;41;23224;35;23224;21
5878064;5958354;206;14440;69;44;14528;63;58;18008;67;58;18008;41;23057;35;23057;21
5878065;5958354;204;14269;68;43;14293;59;54;18949;64;56;17837;42;23011;35;23011;21
5878066;5958354;200;14000;66;42;14051;57;50;18464;60;52;17568;41;22931;35;22931;20
5878067;5958354;198;13855;67;43;14210;54;50;17785;59;50;17422;41;22385;34;22385;20
5878068;5958354;199;13916;66;42;13911;52;47;17222;56;47;17222;40;22239;34;22239;20
5878069;5958354;196;13708;65;41;13662;52;46;16907;53;46;16907;40;22240;34;22240;20
5878070;5958354;194;13553;65;41;13543;52;47;16988;56;48;16988;38;21435;32;21435;19
5878071;5958354;191;13349;63;40;13436;52;49;17318;58;47;17903;39;21712;33;21712;19
5878072;5958354;190;13305;62;39;13368;52;47;17147;59;46;17147;40;22164;33;22164;20
5878073;5958354;189;13244;61;39;13228;50;46;17840;57;45;17840;39;20662;33;20662;19
5878074;5958354;194;13576;62;40;13517;47;43;17625;56;41;17625;36;20729;30;20729;18
5878075;5958354;186;13002;61;38;13059;53;49;17320;59;48;17320;38;20052;32;20058;19
5878076;5958354;188;13148;61;39;13128;55;51;18191;59;50;18191;38;19863;32;19870;19
5878077;5958354;186;13004;61;39;12761;56;54;18407;60;53;18407;38;19644;31;19651;19
5878078;5958354;184;12874;62;39;12916;60;50;18757;59;52;18757;38;19582;32;19692;19
5878079;5958354;188;13144;63;40;13236;60;54;18856;59;54;18856;39;20047;32;20145;19
5878080;5958354;189;13204;63;40;13266;60;50;18616;59;50;18616;39;19202;33;19180;20
5878081;5958354;188;13179;63;40;13242;60;49;18545;59;49;18545;38;19005;32;19005;19
5878082;5958354;185;12969;63;40;13038;56;46;23938;57;50;18802;38;18748;31;18748;19
5878083;5958354;183;12818;-1;-1;-1;61;54;19061;60;54;19061;37;18578;31;18578;19
5878084;5958354;182;12718;-1;-1;-1;60;49;23523;59;51;19844;37;18474;31;18474;19
5878085;5958354;181;12684;61;39;12696;57;48;22928;57;49;19548;37;18403;31;18403;19
5878086;5958354;181;12654;61;39;12778;50;44;22648;52;43;22648;37;18459;31;18459;18
5878087;5958354;180;12582;60;38;12624;45;40;22390;47;39;22390;37;18521;31;18521;19
5878088;5958354;180;12566;61;39;12699;41;35;22041;42;34;22041;37;18271;31;18718;19
5878089;5958354;181;12695;60;38;12755;44;39;22320;46;38;22320;35;17870;29;17870;18
5878090;5958354;188;13154;61;39;12841;55;48;22969;55;48;19290;35;17094;29;17094;18
5878091;5958354;188;13144;63;40;13355;54;49;18498;54;50;18498;36;17592;30;17592;18
5878092;5958354;191;13404;64;41;13535;54;47;18364;54;48;18364;36;17457;30;17457;18
5878093;5958354;190;13292;64;41;13523;53;45;17949;53;47;17949;34;16783;28;16783;18
5878094;5958354;186;12986;63;40;13236;50;43;17356;53;44;17356;33;16367;28;16367;17
5878095;5958354;188;13136;63;40;13373;54;46;17506;53;47;17506;34;16463;28;16463;17
5878096;5958354;185;12955;62;39;13181;51;42;19117;56;41;19117;34;16309;28;16309;18
5878097;5958354;185;12925;62;39;13201;52;43;19146;56;42;19146;33;16308;27;16308;17
5878098;5958354;188;13186;64;41;13562;57;47;19434;63;46;19434;33;16627;28;16627;17
5878099;5958354;193;13524;64;41;13781;52;40;17486;52;42;19820;29;16830;25;16830;15
5878100;5958354;190;13313;63;40;13640;49;39;17065;51;38;19541;34;18648;28;18648;17
5878101;5958354;191;13369;63;40;13676;52;40;16718;54;45;20470;35;18656;30;18656;18
5878102;5958354;196;13741;64;41;13862;52;36;16174;54;42;16174;36;19139;30;16706;19
5878103;5958354;193;13518;64;40;13791;52;37;15912;53;43;15912;35;19121;30;19121;18
5878104;5958354;193;13542;65;41;13758;54;39;16001;57;45;16001;36;17135;31;17135;19
5878105;5958354;198;13872;66;42;14033;54;40;15671;61;46;15671;37;17478;31;17478;19
5878106;5958354;201;14060;-1;-1;-1;55;43;15858;63;48;15858;38;19989;32;19989;20
5878107;5958354;220;15366;66;42;15295;61;51;18458;68;54;18678;35;20239;30;20239;20
5878108;5958354;215;15081;66;42;15340;59;47;18162;66;50;18384;35;20035;30;20035;20
5878109;5958354;219;15312;66;42;15433;60;50;18526;67;52;18448;35;20405;29;20405;20
5878110;5958354;229;16011;65;41;15319;83;71;20350;83;71;19219;36;20180;31;20180;21
5878111;5958354;221;15461;69;44;15890;75;63;19800;78;63;18668;36;19704;30;19704;21
5878112;5958354;224;15696;70;44;16192;76;66;20036;80;66;18904;36;19940;30;19940;21
5878113;5958354;229;15996;71;45;16239;83;71;20335;83;70;19203;37;20412;31;20412;21
5878114;5958354;235;16459;71;45;16239;90;77;20798;86;77;19666;37;20700;31;20700;21
5878115;5958354;241;16863;77;49;16769;96;87;21202;96;83;20070;37;21616;31;21616;21
5878116;5958354;242;16963;79;50;17600;103;86;27632;110;74;21376;39;21623;33;21623;24
5878117;5958354;241;16891;81;51;17908;103;85;27560;105;73;21304;40;21587;34;21587;24
5878118;5958354;242;16920;81;51;17908;104;86;27589;108;74;21332;40;21872;34;21872;25
5878119;5958354;245;17147;81;51;17908;109;89;27816;112;77;21560;40;22214;34;22214;25
5878120;5958354;249;17419;81;51;17908;113;93;28088;115;81;21831;40;22281;34;22281;25
5878121;5958354;257;18012;75;47;17725;131;101;28682;119;89;22425;36;22038;30;22038;20
5878128;5958354;271;18962;81;51;18992;87;61;23541;90;70;23535;41;25015;34;25015;23
5878129;5958354;268;18747;81;51;18992;78;58;23326;90;67;23320;41;24973;34;24973;23
5878130;5958354;267;18656;81;51;18992;76;57;23234;87;66;23228;41;24855;34;24855;23
5878131;5958354;263;18404;80;51;18809;72;54;22982;84;62;22976;40;24690;33;24690;22
5878132;5958354;263;18376;77;49;18434;72;54;22954;84;62;22948;40;24662;33;24662;22
5878133;5958354;264;18502;79;50;18516;76;55;23080;84;64;23074;40;24709;33;24709;22
5878134;5958354;357;24997;84;53;21200;152;139;46944;139;115;27573;45;26622;38;26622;25
5878135;5958354;285;19942;82;52;20773;97;64;21472;120;101;26644;44;26513;37;26513;25
5879825;5958354;542;37925;161;102;37888;115;105;43466;121;102;41383;79;40438;68;40257;43
5879826;5958354;511;35738;148;93;35728;109;94;40748;112;91;38665;71;37520;62;37338;38
5879827;5958354;514;35996;150;95;36223;109;92;41249;112;89;39166;73;38037;63;37855;39
5879828;5958354;517;36204;150;95;36157;109;92;41251;112;89;39167;73;38319;63;38137;39
5879829;5958354;523;36588;146;92;35139;112;96;41562;115;93;39479;69;37401;60;37252;37
5879830;5958354;529;37059;153;97;36927;115;99;42244;118;96;40160;75;39016;65;38834;40
5879831;5958354;496;34733;151;95;34551;132;121;39974;134;118;37890;70;36601;61;36451;38
5879832;5958354;494;34581;151;95;34551;132;118;39821;131;115;37738;70;36712;61;36562;38
5879833;5958354;495;34659;151;95;34551;132;119;39900;134;116;37816;70;37758;61;37608;38
5879834;5958354;482;33764;149;94;33696;145;134;44691;144;131;42607;73;37754;63;37604;39
5879835;5958354;478;33464;149;94;33696;139;130;36703;144;129;39072;73;37570;63;37420;39
5879836;5958354;481;33692;149;94;33801;143;131;39174;144;128;37091;73;37500;63;37350;39
5879837;5958354;483;33818;149;94;33801;147;133;39301;144;130;37218;73;37899;63;37749;39
5879838;5958354;483;33842;143;90;33921;109;88;39127;119;86;36120;71;37893;61;37711;36
5879839;5958354;480;33598;143;90;33981;105;84;38883;119;82;35876;71;37706;61;37524;36
5879840;5958354;476;33351;141;89;33444;102;81;38636;119;79;35629;70;37525;60;37343;35
5879841;5958354;480;33579;141;89;33471;105;84;38875;119;82;35868;70;37597;60;37415;35
5879842;5958354;471;33005;141;89;33156;109;92;38697;125;90;35690;70;37361;60;37179;35
5879843;5958354;467;32696;144;91;33019;109;92;38700;125;90;35693;70;37905;60;37723;35
5879844;5958354;458;32038;144;91;33019;122;101;39369;129;99;36362;73;38598;63;38416;38
5879845;5958354;455;31857;149;94;33783;122;104;39598;127;102;36591;73;38878;63;38696;38
5879846;5958354;450;31493;149;95;33927;125;108;39883;131;106;36876;74;38997;63;38815;39
5879847;5958354;451;31539;151;96;34264;128;112;40134;135;110;37127;75;39291;65;39109;40
5879848;5958354;453;31714;152;96;34482;133;116;40383;135;114;37376;76;39602;65;39421;40
5879849;5958354;-1;-1;136;86;31113;-1;-1;-1;-1;-1;-1;71;37956;60;38029;37
5879850;5958354;436;30494;134;85;30805;123;105;34254;130;107;38304;70;37720;60;37793;36
5879851;5958354;437;30579;133;84;30648;123;107;34339;130;109;38388;69;37564;59;37637;36
5879852;5958354;433;30303;133;84;30673;120;103;34063;127;105;38113;69;37583;59;37656;36
5879853;5958354;428;29937;129;82;30119;117;97;33697;126;99;37747;68;36967;58;37040;34
5879854;5958354;427;29882;129;82;30119;117;97;33642;126;99;37692;68;37353;58;37426;34
5879855;5958354;429;30025;129;82;30119;117;99;33785;126;101;37834;68;37039;58;37112;34
5879856;5958354;416;29142;130;82;29913;111;93;33355;120;102;38815;68;36748;58;36821;36
5879857;5958354;418;29289;130;82;29913;117;96;34975;121;97;37552;68;36442;58;36514;36
5879858;5958354;417;29200;126;80;29256;109;92;34742;117;102;38874;66;36854;56;36927;35
5879859;5958354;412;28836;124;78;28863;106;86;34307;123;99;33489;65;35939;55;36012;34
5879860;5958354;407;28490;123;78;28663;101;81;33961;119;94;33143;65;35500;55;35573;34
5879861;5958354;407;28473;122;77;28632;101;81;33944;119;94;33126;66;35656;55;35729;34
5879862;5958354;410;28694;121;77;29025;103;84;34164;123;98;33403;66;35888;56;35960;35
5879863;5958354;418;29282;127;80;29802;114;93;34753;126;106;33992;68;36318;58;36391;36
5879864;5958354;421;29453;127;80;29802;117;95;34924;130;108;34163;68;36808;58;36881;37
5879865;5958354;425;29736;113;71;26638;117;99;35206;134;112;34446;68;33292;58;33142;37
5879866;5958354;364;25459;110;70;25667;98;82;33376;103;88;33376;62;33183;52;33033;31
5879867;5958354;360;25215;110;70;25667;98;77;33075;99;83;33075;62;32186;52;32036;31
5879868;5958354;358;25073;111;70;25454;98;81;33558;102;92;36858;63;32419;53;32269;32
5879869;5958354;356;24886;110;70;25381;99;83;33674;105;94;36973;63;32783;53;31918;32
5879870;5958354;358;25072;108;69;24702;100;85;33859;108;96;37158;63;31355;52;31205;32
5879871;5958354;345;24179;108;69;24670;101;84;34376;105;93;31418;62;31114;52;30964;31
5879872;5958354;341;23882;107;68;24479;98;86;34968;104;92;30698;62;30673;52;30523;31
5879873;5958354;335;23416;105;67;23971;96;82;34698;102;85;30231;60;30369;50;30219;30
5879874;5958354;330;23115;104;66;23660;92;85;29599;97;81;29599;59;30075;49;29925;29
5879875;5958354;326;22848;103;65;23452;89;81;29332;94;77;29332;58;29809;49;29659;29
5879876;5958354;325;22745;102;65;23251;89;80;29243;91;74;26775;57;29637;48;29487;28
5879877;5958354;324;22701;103;65;23207;91;83;29476;94;79;29476;58;29730;48;29580;29
5879878;5958354;325;22728;104;66;23363;99;87;29742;98;83;29742;59;29827;49;29677;29
5879879;5958354;315;22047;102;64;22866;100;86;23739;102;78;29584;55;29282;46;29132;27
5879880;5958354;314;22007;101;64;22709;101;88;27010;102;78;29545;56;29321;46;29171;27
5879881;5958354;303;21219;101;64;23086;98;86;22004;100;92;29633;56;29991;46;29841;27
5879882;5958354;302;21161;93;59;20639;98;85;21945;99;92;29575;53;28057;44;27907;26
5879883;5958354;295;20621;92;58;20833;85;65;20556;81;68;23532;53;27876;44;27726;26
5879884;5958354;290;20295;91;58;20639;76;60;20198;78;63;23174;53;27700;43;27550;25
5879885;5958354;286;19991;89;56;20268;73;56;19901;72;59;22877;51;26915;42;26765;24
5879886;5958354;295;20624;92;58;20830;86;65;20535;82;68;23511;53;27600;44;27450;26
5879887;5958354;296;20708;92;58;20830;86;66;20619;86;69;23595;53;27699;44;27549;26
5879888;5958354;282;19729;93;59;20280;88;75;20030;91;80;23599;53;25777;43;25249;26
5879889;5958354;280;19599;93;59;20280;85;73;19901;87;78;23470;51;25371;43;24843;25
5879890;5958354;286;20022;92;58;20108;82;72;24394;82;72;24394;51;24963;43;24434;25
5879891;5958354;296;20705;92;58;20108;97;89;21007;97;88;25457;50;24720;43;24192;25
5879892;5958354;279;19553;92;58;19575;82;70;24201;78;70;24201;50;24376;43;23848;24
5879893;5958354;272;19043;90;57;18940;72;63;23227;74;64;23227;48;24056;41;23528;23
5879894;5958354;271;18938;94;60;19823;70;61;23122;73;62;23122;48;23788;41;23260;23
5879895;5958354;275;19226;94;60;19823;76;65;23410;75;66;23410;48;23137;41;22987;24
5879896;5958354;268;18759;88;56;18606;68;64;22416;69;65;20429;49;23250;41;23100;24
5879897;5958354;262;18365;88;56;18534;59;54;21734;61;55;21734;49;22386;42;22236;24
5879898;5958354;259;18101;87;55;18411;57;51;21470;59;52;21470;49;23610;42;23460;24
5879899;5958354;255;17882;85;54;18165;57;51;21490;59;52;21490;45;21191;38;21041;22
5879900;5958354;253;17680;83;52;17820;60;55;21805;62;56;21805;43;20726;37;20576;21
5879901;5958354;251;17604;82;52;17903;62;51;18854;64;56;22247;43;20634;37;20484;21
5879902;5958354;245;17152;81;51;17621;66;53;18488;67;59;21881;47;23594;41;23594;24
5879903;5958354;245;17173;80;51;17324;67;55;18658;68;57;21498;46;24126;39;24126;22
5879904;5958354;242;16948;80;50;17168;63;54;18465;61;53;21264;45;24382;38;23819;22
5879905;5958354;244;17073;80;50;17162;66;61;21694;67;57;21521;46;24615;39;24615;22
5879906;5958354;247;17322;80;50;17097;69;62;18970;69;62;22653;47;24866;40;24866;23
